,chat
859,취미랑
861,생활이
862,확싱해서
864,아항
865,공대
866,남자
867,귀엽겠다
870,개웃곀
871,귀여운
872,느낌은
873,있징
874,괴롭히는
875,재미가
876,있을지도
877,몰라
879,약간
880,서로
881,티키타카
882,장난치는
883,정도
884,오오오오오
885,좋아
886,티키타카
887,좋아
888,중요
891,소개팅남
892,티키타카가
893,안돼서
894,끝난듯
896,미단
897,드디어
898,알아갈
899,사람이
900,나타나서
901,내가
903,좋당
904,가볍게
905,서로
906,알아가는
908,너무
909,좋앙
911,개웃겨
912,근데
913,확실히
915,한동안은
916,아무도
917,안만나고
918,싶었고
919,한동안은
920,깊고
921,진지한
922,만남만
923,원하다가
924,요즘에는
925,부담없이
926,지내고
927,있지
928,연애감정은
929,없지만
930,그래도
931,알아가는
933,즐거운듯
934,인간관계
935,너무
936,고였었오
937,축하해줘서
938,고마오
939,히히
942,일단
943,연애상대라기보단
944,다른
946,새로
947,알게
949,사람
950,정도로
951,생각하니까
953,맞아
954,좋은
956,같앙
958,그래서
959,부담이
960,없눈건가
961,나는
962,거기서
963,시작하는
966,좋다구
968,그치
970,헤헿
971,나같은
972,경우
973,부담느끼먄
974,발빼는
975,성격
977,나도
978,밀어내고
979,선긋는
982,이게
983,내가
984,일부러
985,그러는
987,아닌데도
988,스치
990,진짜
991,완전
992,당장
993,사귀어야
996,같은
997,느낌에
998,빼게
999,되도라구
1000,맞아
1001,맞아
1002,천천히
1003,스며
1004,들어야
1006,그건
1007,맞아
1009,종강하고
1010,영화
1011,보기로
1012,햌당
1013,헐헐헐디박
1014,그냥
1016,먹다가
1017,월요일날
1018,시험
1019,끝나고
1020,보자고
1021,해서
1023,해버렸당
1025,잘했옹
1027,보기로
1028,했어
1030,스파
1031,이거맨
1034,그건
1035,안정했어
1036,개웃겨
1038,요즘
1039,재밌는
1040,영화
1041,있나
1043,문찐
1044,근데
1045,영화가
1046,둘이
1047,안본게
1048,안겹쳐섴
1050,모르겠어
1051,사실
1052,키키
1056,나오는
1058,보는
1059,것도
1060,좋을긋
1061,좋을
1063,맞앙
1066,인생
1067,사실
1068,아직까지도
1069,연애는
1071,부질없다고
1072,생각하는데
1074,오빠는
1075,정말
1076,천천히
1077,다가와서
1078,한번씩은
1080,그냥
1081,친구로
1082,친해지자고
1084,건가
1085,하는
1086,생각도
1087,들어
1089,그래서
1090,지금
1091,엄청
1092,편한듯
1093,뭔가
1094,에이
1095,천천히
1096,다가
1097,가는
1098,타입인듯
1100,근데
1101,급한
1102,거보단
1103,천천히
1104,오는
1107,좋더라
1108,호오
1109,하긴
1110,그건
1111,그래
1114,여행이라는
1115,한달간의
1116,공백이
1118,아항
1120,구분해주지
1121,않을
1123,싶어
1125,근데
1126,여행가먄
1127,생각
1128,많아져서
1129,이게
1130,시너지가
1131,되거나
1132,딱히
1133,기다려달라는
1134,말도
1135,하고
1136,싶지
1137,않구
1138,새로운
1139,사람을
1140,만날수도
1141,있고
1142,하니까
1144,맞아
1146,맞앜
1148,근데
1149,한달
1151,기다릴
1152,거면
1153,그냥
1154,안만나는
1158,생각은
1159,그랭
1161,좋으면
1162,기다리겠니
1166,맞아
1168,근데
1169,아영아
1170,만약에
1171,한다면
1172,씨씨는
1173,꿀인듯
1174,아영이도
1175,씨씨닌가
1176,맞지
1179,씨씨긴
1180,한데
1181,아무파장
1182,없을
1183,듯한
1184,그런
1185,씨씨
1187,꿀인
1189,같아
1190,종종같은
1191,수업도
1192,들을
1194,있공
1196,아직
1198,안해봐서
1199,모르겠지만
1201,근데
1202,만약
1203,잘되면
1204,나랑
1205,비슷한
1206,케이스네
1207,꿀이지
1208,헤어지지
1209,않으면
1210,근데
1212,달라서
1213,헤어져도
1215,문제
1216,없을
1219,맞아
1221,너무
1222,쓰레기
1224,노노
1226,마음
1229,마음
1234,이쯤되면
1235,우리는
1236,서로에게
1237,말할깨
1240,너무
1241,쓰레긴가
1242,라는
1243,상각은
1246,안해도
1247,되지
1248,읺을까
1250,안하눈게
1251,서로에게
1252,그동안
1255,동안의
1257,효율적일듯
1259,데이터
1260,베이스로
1262,맞아
1267,하야튼
1268,나도
1269,데이터베이스
1271,많이
1272,쌓아여징
1274,소융이랑
1275,전자공학과는
1276,맞아
1278,하여튼
1280,과는
1282,응응
1283,전공기초
1286,말고는
1287,겹치는
1288,것도
1289,없고
1290,학교가
1291,하도
1292,넓어서
1293,꿀이지
1294,근데
1295,이쯤되면
1296,사실
1297,나는
1299,두번의
1300,선례로
1301,응웅
1304,국캠을
1305,어깨
1306,펴고
1307,다닐
1309,있을
1311,같은
1312,그런
1313,이유
1314,모를
1315,자신감잌
1319,이유
1320,있다고
1322,나는
1324,국캠
1325,사람들
1326,설캠
1327,오면
1328,놀란다고
1332,너무
1333,예쁘게
1335,입어서
1347,아영은
1352,선례들로
1353,인한
1354,근자감은
1355,어누때보다
1356,확실한
1357,근자감
1359,근데
1361,설대
1362,친구가
1363,경희대
1364,와서
1365,부럽다고
1366,한것
1368,하나가
1369,남자들도
1370,어느
1371,정도
1372,깔끔하게
1373,하고
1374,다닌다고
1378,설댘
1381,아녕
1382,근데
1383,진짜
1384,국캠
1385,극단적이냐
1390,진짜
1392,어느
1393,정도
1394,꾸미고
1395,다니던가
1396,왜지
1397,그냥
1398,다니던가
1400,진짜루
1403,체대
1404,애들
1405,맨날
1406,추리닝만
1407,입고
1408,다녀서
1409,그런가
1411,그것도
1412,맞앜
1414,체대와
1415,공댜의
1416,환상의
1417,콜라
1418,보인가
1420,근데
1421,공대분들
1422,중에서도
1425,작은
1426,네모
1427,안경이나
1428,더벅머리나
1429,체크남방
1430,실제로
1431,많더라
1432,그래서
1433,예대
1434,분들은
1435,물론
1436,아니겠지만
1438,뭔가
1442,꽃무늬
1443,분홍
1444,블라우스
1445,알아
1447,그런
1449,입으먄
1450,집중되는
1451,느낌이야
1452,뭔지
1453,알것
1454,같아
1458,오느
1459,정도
1460,국캠갈땐
1461,어느
1462,정도
1463,하향평준화
1464,해여겠네
1465,맞아
1466,근데
1467,양극화가
1469,심해
1470,설캠은
1473,상이면
1474,국캠은
1475,샵검색
1476,양극화
1477,분포
1478,형이랄까
1481,우봉
1482,오리가
1483,설캠이겠네
1485,이런
1487,이렇게
1488,설명하고
1489,있다니
1492,현타와
1493,설대는
1495,웅웅
1501,개웃기당
1502,아영
1503,몇일
1504,정도
1505,되었지
1506,얼마
1507,안됐엉
1513,아하
1515,계절학기
1516,때문에
1518,시간이
1519,느리게
1520,흐르는
1521,구나
1524,나는
1525,방학한지
1526,최소
1527,두달은
1530,같아
1531,기말을
1532,앞두고
1533,있어서
1534,인듯
1536,맞네
1537,계절
1538,때문이야
1543,그래도
1545,유럽간당
1547,맞아
1550,샵검색
1552,마트로시카
1553,이거
1555,사올거야
1560,귀여워
1562,그칭
1568,넘나
1570,귀욥
1571,미단아
1572,지금은
1573,랩실
1574,알바
1575,구하는데
1576,없겠징
1580,글쎙
1581,흐음
1582,미단아
1583,과외
1586,보통
1588,몇시간
1591,나는
1593,갑자기
1594,학원
1595,짤렸어
1596,시간씩
1614,세상에
1616,욕해두
1621,나보
1622,개오반데뷰
1624,나보고
1625,일까지
1626,쉬고
1627,오라더니
1628,그때즘
1629,다시
1630,연락준다더니
1631,뭐지
1632,뭐지
1633,주지도
1634,않거
1636,내가
1637,문자
1638,보내니까
1639,저렇게
1641,개오바다
1643,아니
1644,미쳤나봐
1647,돈이라도
1649,오늘
1650,주돈가
1652,아니
1653,그니가
1655,그래서
1656,아까
1657,실험실
1658,알바
1659,물어봤었구나
1661,아직
1662,답장
1663,안보냈는데
1664,뭐라
1665,보낼지도
1666,모르겠고
1667,개빡치고
1668,근데
1669,주회
1670,시간씩
1671,하면
1672,학교
1673,진더
1674,맞춰줄
1676,있어
1678,고등학생은
1679,안해봤징
1683,웅웅
1685,근데
1686,주위에서
1688,그렇게
1689,하더라
1691,중학교
1692,수학은
1693,어때
1695,한과목
1696,하면
1698,아하
1699,중학교수하은
1700,개꿀이야
1703,제일
1704,어여룽게
1706,차방정식
1707,활용이라
1710,디박이네
1711,애기들이
1712,개녀
1713,자체를
1714,어려워하지
1715,않으면
1716,갠춘
1719,그럼
1722,시간
1723,해서
1725,웅웅
1726,보통
1727,얼마
1728,받는지
1729,알앙
1732,중학생
1734,아항
1735,근데
1736,과목에
1737,따라서도
1738,다르고
1739,맞네
1742,애기
1743,수준에
1744,따라서도
1745,다를걸
1747,수학을
1748,중전적으로
1749,하려는데
1751,그렇구만
1754,과외
1755,처음
1756,하는
1757,거라
1759,어렵넹
1761,소개받은
1762,거야
1763,아니면
1765,아하
1766,오타
1769,갠춘
1770,갠춘
1772,어렵다
1773,아니
1774,김과외
1775,오오
1776,어플
1777,일단
1778,등록해보려구
1779,웅웅
1780,좋아
1781,좋어
1784,연락
1785,올지도
1786,미지수
1788,거기
1789,보면
1790,울고
1791,싶당
1792,다리
1793,다쳐서
1794,다른
1795,쌤들
1796,어떻게
1797,하는지도
1798,나와있지
1799,않을까
1801,쓰는
1803,당분간
1804,못하구
1806,그른가
1808,다리는
1810,어때
1811,붓기는
1812,빠졌는데
1813,웅웅
1814,살짝식
1815,아팡
1817,아프지마
1818,아영
1819,한의원
1820,가야하는데
1821,요즘
1823,지금
1824,알바도
1825,짤리거
1826,날이
1827,덥고
1828,습해서
1830,돈이
1831,없어져
1834,못가는
1836,슬프다
1839,에바
1843,진짜
1844,가우스
1845,학원
1846,개빡치네
1847,미리
1848,말이라도
1849,해주면
1850,내가
1851,미리
1852,다른
1854,구하는
1855,건데
1856,아니
1857,그니까
1858,너무
1859,매너없는
1861,아냐
1862,너가
1863,짧게
1864,일한
1865,것도
1866,아니고
1867,길게랬는데
1869,이런
1871,해야
1872,하나
1874,눈무류
1876,우아
1878,어떡행
1880,일단
1881,그냥
1882,넘어가
1883,볼까
1884,웅웅
1886,안넘어가지네
1891,개너무
1895,아영
1897,치지만
1898,속상해
1899,하는
1900,모습이
1901,선하다
1903,오늘
1904,울고
1905,싶은
1906,날이야
1909,진짜
1912,아영
1914,엌덕해
1915,기운을
1918,나였으면
1919,개빡쳤따
1921,당장
1922,과외
1923,입문을
1924,어케
1925,해야
1926,할지
1927,고민
1929,진짜
1932,동생
1933,친구분들은
1935,고이라
1936,과외를
1937,지금
1942,생각엔
1943,지금은
1944,수만휘
1945,이런데에서
1946,자소서나
1947,면접
1948,봐주는
1951,좋을서
1952,같은데
1953,시기가
1954,구룬가
1957,자소서
1958,회당
1959,만원씩
1960,받고
1961,첨삭해주고
1962,싶당
1963,개꿀
1968,뭔가
1969,시간표
1970,짜기
1971,불편행
1972,흐엥
1974,미단
1975,갑작스런
1976,실직으로
1977,우울해하고
1978,있는데
1980,극성인
1981,걸까
1982,아냐
1983,아냐
1984,아영
1986,금요일
1987,출국인데
1989,새끼는
1990,이제
1992,싸기
1993,시작했다
1994,안산
1997,이렇게
1998,많지
2001,근데
2002,내일
2003,오빠랑
2004,영화
2005,보기로
2006,했어
2009,원래
2010,어쩌지
2014,짐은
2015,하루
2016,전날
2018,영화도
2019,여행
2020,전날
2021,보는
2022,거지
2023,한달
2024,동안
2025,떠나는데유
2032,그럼
2033,오늘
2034,부터
2035,쌀까
2037,웅웅
2038,도랐지
2042,그래도
2043,당일날
2044,싸는
2045,도른자는
2046,아니
2047,어서
2048,다행아야
2050,개웃겨
2051,약도른자
2052,하자
2053,미단이
2055,몇시
2056,뱽기얌
2057,영화는
2059,봤느뇸
2064,물론
2067,홀랭
2068,설레겠당
2069,아항
2071,그래두
2072,설레
2074,맞아
2075,짐싸는
2076,중이야
2077,홀렝
2078,설레설레
2080,맞아
2082,으앙
2083,미단
2085,놓구
2086,있냠
2087,열차야
2088,보이스톡
2089,해요
2090,보이스톡
2091,취소
2092,홀렝
2093,홀렝
2094,전화했었넹
2095,에에엥
2096,못받다니니이이
2098,뭐하구
2099,있엉
2100,미단
2101,만끽
2102,중이얌
2108,아직
2109,기차야
2110,아영
2111,만끽은
2112,월요일부터야
2115,기차
2116,얼마나
2117,타는
2118,거얌
2120,열차
2121,하루
2122,종일
2123,계곡
2124,타고
2125,있는
2126,고얌
2129,신기방기
2130,맞앟
2132,중간에
2134,정차하긴
2136,조금
2137,답답할
2138,수도
2139,있겠당
2140,어때
2143,근데
2144,그래두
2145,좋지
2147,합법적
2148,집순이야
2151,파티룸에서
2152,썰풍겡
2154,합법적
2155,집순이
2156,개젛아
2157,삭제된
2158,메시지입니다
2159,아영
2161,오빠랑
2162,아직도
2163,연락한다
2165,오오
2166,오오오오
2167,연락
2168,빈도는
2169,어때
2173,그게
2174,그니까
2175,아영
2176,너네
2177,지금
2178,시인가
2179,웅웅
2180,거긴
2181,몇시얌
2184,내가
2186,반쯤
2187,전화줄게
2188,나는
2189,시간
2190,느려
2191,아항
2192,저녁
2193,먹을
2194,때구나
2195,보이스톡
2196,받아랑
2197,그땐
2199,맞아
2200,좋아젛아
2202,맛있에
2203,먹엉
2207,보이스톡
2208,해요
2210,제일
2211,중요한
2212,야긴데
2213,기차
2214,출발해서
2215,끊겼다고
2218,보이스톡
2221,아영
2222,너무
2224,얘기만
2225,많이
2228,같아
2229,미안하네
2233,아내
2234,아냐
2236,미단
2237,얘기
2238,들을
2240,있아서
2241,좋았어
2243,내일
2244,오후에
2246,해야지
2247,보톡
2248,키키
2249,궁금해고
2251,아영
2252,카톡
2253,계속
2254,보내면
2255,내가
2256,데이터
2257,켜지는
2258,순간에
2259,보고
2260,답장할게
2264,좋아
2265,지금은
2266,무려
2267,라구
2271,터졌다
2272,안터졌다
2273,하는
2274,곤가
2278,웅웅
2279,맞아
2282,아영
2283,근데
2284,진짜
2285,고민
2286,많겠다
2288,주르르륵
2289,우리
2290,같은
2291,성향의
2292,새램들은
2293,마음의
2294,여유
2295,없으면
2296,연애하기
2297,진짜
2298,힘들자나
2300,말이
2301,연애로
2302,마음의
2303,여유를
2304,찾기보다는
2305,연애에서는
2306,그게
2307,소모되는
2308,느낌
2309,맞아
2310,맞아
2311,맞아
2312,이건
2313,정말
2314,극명한
2315,성향차이인데
2316,글서
2317,요즘
2318,드는
2319,생각은
2321,연애
2322,못하는
2323,사림인가
2325,남자친구랑
2327,성향이
2328,맞기도
2329,힘들어서
2331,밎아마장
2333,아냐
2334,아영
2337,마음은
2338,어떤데
2340,연애
2341,자체가
2342,그냥
2343,불안정
2344,요소가
2345,많아서
2348,아직
2349,잘은
2350,모르겠어
2351,맞아
2352,맞아
2353,맞아
2354,연애는
2355,불안정
2356,덩어리야
2357,당분간
2358,일단은
2359,지내봫
2360,하나
2361,싶기두
2362,하고
2364,그렇구만
2365,발은
2367,어뗘
2369,불안정요소를
2370,그냥
2371,빨리
2372,없애야
2373,하나
2374,싶기두
2375,하도
2376,발은
2377,붓기는
2379,빠졌당
2380,다행이네
2382,아직
2383,조금
2384,통증은
2385,잇거
2386,돌리지는
2387,못하지만
2388,많이
2389,나아가는
2392,날이
2393,습해서
2395,힘들겠다
2398,집에
2399,있는
2401,글서
2402,요즘은
2404,편해
2405,그래도
2406,연애를
2407,마냥
2408,불안정요
2409,소라고
2410,여기
2411,지는
2412,말아봐
2413,아영
2415,스렇구만
2417,그래야겠오
2418,고마워
2419,미단
2420,얘기
2421,들어줘성
2424,아냐
2425,아영
2427,언제든
2428,환영이지
2429,히히
2431,나는
2432,아까
2433,너무
2434,두서
2435,없었는데
2437,사실
2439,마음이
2440,두서가
2441,앖어서
2442,그래
2445,근데
2446,아영
2447,말도
2448,맞는
2449,말이다
2450,혼란
2451,혼란스럽구낭
2452,감정이
2453,가볍게
2454,생각하고
2455,만나보구
2456,아니면
2457,헤어지구
2458,긍정적인
2459,마음인듯
2460,맞아
2461,맞아
2462,이런
2463,생각
2464,가지고
2465,있으면
2466,그게
2467,짱인듯
2469,편해질거얌
2472,고마오
2473,헤헤
2474,오늘
2475,오랜
2476,맘네
2477,데이트하는뎅
2478,왜케
2479,오늘
2480,차일
2482,같지
2497,지금
2498,같이
2499,있어
2502,이제
2503,만나러
2504,가는
2507,며칠
2508,시이
2509,사이
2510,카톡이
2511,뭔가
2513,하달까
2515,아영
2516,오늘의
2517,데이트
2518,계획은
2519,모얌
2520,아마
2521,맛있는
2523,먹고
2524,맥주
2525,한반
2526,가볍게
2527,하고
2528,헤어질듯
2529,오빠
2530,오늘
2531,본가간다
2533,그러더라궁
2540,헤어짐다가
2541,내가
2542,아는
2543,그거
2544,아니지
2551,여기
2554,헤어지다는
2555,오늘
2556,빠빠이
2557,헤어지다
2559,그렇구만
2560,눈물
2561,아영
2562,마음을
2563,폄히
2564,먹어
2566,마음은
2567,어떤뎅
2572,후련할
2574,같아
2576,시원
2577,섭섭
2578,근데
2580,밀당이
2581,필요한
2582,사람
2583,인덧
2584,같아
2587,눈물나넹
2588,아냐
2589,아영
2590,존버하면
2591,다른
2592,사람이
2593,올거야
2594,그치만
2596,전에
2597,지금
2598,남자친구랑
2600,풀렸으면
2601,좋겠어
2602,정말루
2604,궈나영
2605,당신이
2607,연애세포
2608,깨웠다구
2609,엉엉
2613,연애세포
2614,깨워놓고
2615,나는
2616,잠들어버리기
2618,모르겠엉
2620,어똫게든
2621,되겠지
2625,눈물
2626,남자
2627,손은
2628,잡아봣다
2629,성공했다
2630,준모쏠
2631,권아양
2633,아앀
2635,개웃곀
2637,요즘
2638,같은
2639,세상에서는
2640,썸탈
2642,손도
2643,잡는다구
2644,나도
2645,갱장히
2646,보수적이지만
2651,요즘
2652,연인들은
2653,아영
2655,시간
2656,후에
2658,정차하는데
2659,키스하고
2660,시작한대
2661,그때
2662,보톡해여지
2664,사랑을
2668,샵검색
2669,걸스데이
2670,달링
2672,스킨십
2673,문제
2674,생각하면
2675,어김없이
2676,떠오르는
2678,이름
2679,걸스데이
2681,여자
2682,대통령이요
2683,아영
2684,어케
2685,돼써
2686,안차였엉
2687,어떨
2689,얼떨떨
2690,얼떨똘이라닠
2695,흐음
2696,손을
2697,잡으면
2699,미럽기는
2701,안해본겅
2702,해보는
2703,가니깡
2704,단지
2705,그뿐인
2706,느낌
2707,아닠
2711,영찌
2713,아영
2714,모해
2715,바쁘냐
2719,노논
2720,방금
2721,청소기
2722,돌리고
2723,왔졍
2724,아영
2725,집안일
2726,심부름
2727,클리어
2728,엉엉
2731,보이스톡
2732,해요
2733,보이스톡
2736,아니
2739,집순이의
2740,실행력
2741,야경투어때
2742,다들
2743,이런
2744,느낌으로
2745,사진을
2746,찍으시는데
2749,아니
2750,근데
2752,어제
2753,산옷이
2754,예쁘다
2755,아앙
2757,응응
2759,이렇게
2760,야할줄
2761,몰랐너
2762,호우
2765,예쁘다
2766,그래서
2767,고민
2768,중이야
2769,근데
2770,외국까지
2771,나기서
2772,이정도
2773,노출은
2774,좋다고
2776,바디
2777,포인트가
2778,보이는
2779,것두
2780,아니구
2782,이렇게
2783,입고
2784,찍을지
2786,아니면
2787,이렇게
2788,입을지
2789,거민이야
2790,바지는
2791,똑같아
2794,뭐가
2796,잘나올까
2797,사진이
2798,아무래도
2799,사진은
2800,흰색이
2802,잘나오지
2803,않을까
2806,그렇겠지
2807,지금
2808,잊은
2810,무늬도
2811,있고
2812,하니까
2813,나였다면
2814,이걸
2815,입을
2816,거얌
2821,근데
2823,생각하면
2824,약간
2825,어렵긴
2826,하다
2827,그치
2829,도전
2830,이야
2831,미단
2832,나는
2833,도전
2834,추천행
2835,헤헿
2836,근데
2837,이것은
2838,내가
2839,방금
2841,여행가서
2842,야경
2843,찍은
2845,봤는데
2846,흰색에
2847,무늬
2848,있어도
2849,예뿌
2850,나는
2851,앞으로
2852,여행이
2854,남아서
2855,언제든
2856,입을
2858,이써
2859,웅웅
2861,진짜
2864,맞넹
2866,우리
2867,야경은
2868,이런
2869,느낌
2871,오오오
2872,예쁘다
2874,그냥
2875,까만
2876,오프숄더
2877,입어버릴까도
2878,거민이네
2879,오프숄더도
2880,예쁘겠당
2881,노출노출
2882,노출
2883,삭제된
2884,메시지입니다
2888,그것도
