,chat
1738,안받냐
1741,김진이랑
1742,전화하고
1743,있을게
1747,톡죠
1750,뭐해
1753,지굼
1754,맥날와서
1755,애플파이
1756,머거써
1757,예지
1760,챙겨먹고
1761,따숩게
1762,입고
1764,오늘부터
1765,춥대
1770,태한
1771,예지는
1772,시수업니데
1775,기상
1777,부러워
1779,가까운다
1782,왜케
1783,붕뜨냐
1784,오늘
1785,수업
1786,듣는
1789,등교중
1794,개많은데
1795,코드
1796,자꾸
1797,에러나
1801,누가
1802,그럈어
1803,씨플플
1804,개새끼가
1807,돟시바르
1810,간호학과
1811,다닐걸
1814,어냐
1816,미생물
1817,쉬발
1818,힘내자
1819,우리
1821,화이팅
1825,사랑해
1826,일주일만
1827,고민해본다
1828,했어
1829,시험
1830,끝나고
1831,얘기해준다고
1834,다행이다
1836,으어
1837,행복해냐
1839,예디
1840,아랐져
1842,미단님이
1843,선물과
1844,메시지를
1845,보냈습니다
1847,넘나
1848,힘이
1853,미단님의
1854,광동비타
1856,선물에
1857,감동했어요
1858,아냐
1859,소소한
1860,건데
1866,확행
1868,다행이다
1869,히히
1871,우히히
1872,귀여워
1873,임티
1874,너도
1876,생각해보고
1877,언제든지
1878,전호해
1881,알았다구
1882,사라아
1886,사룽
1887,밖에
1888,업더
1892,몸은
1894,어뗘
1895,너무
1896,좋아
1897,진짜
1898,피곤한게
1899,넚네
1901,내리
1902,자니까
1905,오빠랑은
1910,시간을
1911,가즌중
1912,어직
1913,일주일
1914,안지났구만
1915,하루에
1916,문자
1917,통씩
1918,하는
1920,학교가
1921,학교야
1923,먹었어
1924,저녁
1925,도서관이야
1930,그러쿠만
1933,어디얌
1934,학사얌
1938,나도
1939,도서관
1941,화이팅
1942,하자
1949,예디
1950,프사
1951,모야
1952,인사해
1953,우리
1954,막내덩생이야
1959,그렇구만
1964,내일
1965,시험인데
1966,공부
1967,안해
1968,혼내죠
1971,정신
1972,차려
1975,먹여
1976,살릴려면
1977,공부
1978,열심히
1979,해야지
1986,심미단이랑
1987,살거야
1990,많이
1991,벌어와야지
1992,미미야
1995,아라쪄
1996,공부
1997,열심히
1998,하께
2001,화이팅이라구
2005,에어팟
2006,지름
2009,호오
2012,어때
2014,와우
2015,약간
2016,많이
2017,극횸읻데
2022,열심히
2023,하라구
2029,골라줘
2034,오키
2036,빠르지
2040,앞모리
2041,기를까
2042,기르자
2045,모기와의
2046,동침
2047,존나
2048,짜릿해
2049,시벌
2050,얼굴에
2051,모기
2052,두방
2053,물림
2057,미친
2058,뽀뽀
2059,테러
2060,당했네
2069,와중에
2070,우빈이가
2072,인스타
2073,팔로워했네
2074,얘는
2075,시벌
2076,잊을만하면
2077,나타나냐
2080,눈물
2082,제대라려나
2084,제대했더라
2086,우빈아
2088,지내니
2090,워후
2098,모하냥
2100,등교함
2101,아니
2102,생리
2103,일주일
2104,빠른
2106,싱화
2110,우린
2111,데스티니
2113,지금
2114,배란
2115,일인데
2116,생리함
2119,몸이
2120,파업한건가
2122,맞나
2124,뭐하냠
2126,목요일
2127,저녁에
2128,모하냠
2131,수업
2132,시에
2133,끝나
2137,미친
2139,금요일은
2140,몇시에
2141,시작해
2143,호오
2144,선약
2145,있니
2146,목요일
2147,금요일에
2148,있겠냐
2149,너네
2150,아님
2151,약속
2152,없어
2156,들어봐
2160,아싸는
2161,힘들다
2163,목요일에
2164,시에
2165,수업
2166,끝나고
2167,시에
2168,회의
2169,하고
2170,끝나면
2171,시야
2173,근데
2174,금요일
2175,시에
2176,국캠에서
2177,해커톤을
2178,나간다
2180,그래서
2181,어떻게
2182,할지
2183,곰인임
2184,수유에
2185,다녀오는
2187,나을까
2188,예지한테
2189,재워달라고
2190,할까
2192,개뻔뻔
2193,당연히
2194,재워달라고
2195,해야지
2197,수업
2198,끝고
2199,성대에서
2200,맥주
2201,한잔
2203,목요일
2206,맥주
2207,좋징
2208,예지
2209,역전할머니
2210,맥쥬
2211,먹어보고
2212,시퍼용
2214,나도
2215,안가봐써
2217,그럼
2218,목요일
2220,성대로
2224,그렇게
2225,목요일
2226,마무리하고
2230,금요일에는
2231,오전
2232,중에
2233,나가서
2234,해커톤
2235,준비할게
2236,또륵
2237,젛아
2238,나도
2239,일찍
2240,나가서
2241,언노운
2242,겅부
2246,이따
2248,일단
2249,목요일
2252,오예
2253,약속
2254,생겼당
2256,근데
2257,아마
2258,성대
2259,가면
2261,조금
2262,안될겨
2265,알겠쥬
2266,넉넉하게
2267,시라고
2268,생각하고
2269,만나쟈
2270,웅웅
2274,간단하게
2275,맥쥬
2276,한잔하구
2277,들오가자
2279,설렌다
2281,조아
2286,심믿안
2287,오늘
2288,몇시쯤
2289,도착
2292,최소
2294,어디서
2297,늦게
2298,가도
2299,노상관이여
2300,영통에서
2301,간당
2302,그럼
2303,전철
2304,타고
2307,성대에서
2308,버스탐
2309,아마도
2310,알썽
2311,그럼
2312,전철
2313,타서
2314,얘기해
2315,데리러
2316,갈겡
2317,웅웅
2320,소소한
2321,산책
2323,유산소해야
2329,미친
2331,걸어야
2332,함다
2340,오케
2341,저녁은
2342,그러면
2343,먹고
2344,갈게
2345,집까지
2346,걸어갈거
2349,걸림
2350,노상관이야
2352,유산소각
2355,배고파
2356,그래
2357,그래
2358,근데
2359,삼십분이야
2364,먹어
2365,점심
2367,머거
2368,마라
2369,머글듯
2372,사수님이
2373,회의
2374,시로
2375,미뤄떠
2376,아마도
2377,시에
2378,갈듯
2379,산책하고
2380,들가서
2381,수다
2382,떨다가
2384,자저
2386,좋아
2388,히힣
2389,숸역이야
2391,내려써
2393,도착해써
2398,이제
2399,인나써
2401,도착해써
2403,웅웅
2406,잤냐
2407,히히
2410,이제
2411,학교
2412,갈라구
2413,근데
2414,고구마
2415,대존맛탱이야
2416,그치
2419,모훼
2421,와서
2422,밥먹어
2423,뿌엥
2424,오늘
2425,진짜
2426,추워또러
2428,감기
2429,조심훼
2430,알았떠
2433,사랑행
2436,나도
2438,세상에서
2439,제일
2440,어이없는
2441,미단이의
2442,남자친구와
2444,외박
2446,들을
2447,예지
2448,구함
2451,와씨
2452,미친
2455,근데
2456,지금
2457,밖임
2459,나도
2460,전곡에
2461,있어서
2462,전환느
2463,모태
2464,와씨
2465,너무
2466,기대돼
2468,시간만
2469,기다려봐
2470,넘나
2471,좁은
2472,전곡
2474,감자
2475,중성화해서
2476,지금
2477,남수원
2479,있거든
2480,내가
2481,이따
2482,저녁에
2483,카톡할겤
2486,너무
2487,기대돼
2488,팝콘
2489,가지구
2490,올게
2492,미친
2494,아냐
2495,그런겈
2500,희희
2501,뭐해
2502,예지
2505,지금
2506,운동
2510,힘들댜
2513,고생했내
2515,아니
2516,그래서
2517,어떻게
2518,된거냐면
2522,아니
2523,그게
2524,별건
2525,아니구
2527,남자친구가
2528,사귀고
2529,한달
2530,정도
2532,나한테
2534,가기
2535,전에
2536,오늘
2537,같이
2538,있자고
2539,햌었엉
2540,근데
2541,내가
2542,거절하고
2546,그때
2547,말했지
2549,고등학교
2552,남자친구가
2553,입털고
2554,다녀서
2555,스킨십을
2556,별로
2557,안좋아한다
2558,지금
2559,많이
2560,늘은
2561,거다
2562,웅웅
2565,음부터는
2566,오빠가
2567,신경을
2568,많이
2569,쓰는
2571,느껴지도라고
2572,송현승개새끼
2574,켜그래서
2575,그때
2576,너한테
2577,보내준
2579,장문의
2580,카톡에서도
2581,봤듯이
2582,하여튼
2583,그랬는데
2584,그러고
2585,나서돜
2588,인천
2589,간날에
2592,가기
2593,전에
2594,오빠가
2595,같이
2596,있을래
2597,이래서
2599,거절하고
2600,그랬단
2601,말이야
2602,근데
2603,존나
2604,목요일에
2605,시험이
2606,끝나고
2607,오빠랑
2608,술을
2609,마셨어
2611,근데
2612,그냥
2614,먹고
2615,분당선을
2616,영통에서
2617,타면
2618,오빠는
2619,중간에
2620,구성에서
2621,내리고
2623,나는
2624,왕십리까지
2625,가서
2626,호선
2627,호선을
2628,탄단
2629,말야
2630,근데
2631,시에
2632,지하철을
2633,탔는데
2635,뜨니까
2637,이고
2638,죽전역인거야
2640,헐래
2641,핸드폰
2642,봤는데
2643,카톡
2644,전화
2645,와르르
2646,와잌고
2649,그냥
2650,내가
2651,왕십리행
2652,분당선
2653,타고
2654,왕십리
2655,까지
2656,갔다가
2657,그게
2658,죽전행이
2659,된거
2661,그리고
2663,죽전역
2664,문을
2665,닫은
2667,강제
2668,환승했네
2670,그래서
2671,멘탈
2672,터져서
2673,오빠한테
2674,전화
2675,햌는데
2676,거기가
2677,오빠네
2678,집에서
2679,택시로
2681,거리
2682,여서
2683,오빠가
2684,호다닥
2685,오고
2686,근데
2687,죽전역
2688,근처에
2689,고가
2690,도로만
2691,있고
2693,카페
2694,찜질방
2695,술집
2696,이런게
2698,없어
2703,걸어가야
2704,호텔
2705,모텔
2706,이런
2710,있고
2711,그래서
2712,그렇게
2713,방을
2714,잡았지
2716,그리고
2717,씻고
2718,영화를
2719,보다가
2720,자기로
2721,햌는데
2722,결국
2723,사놓은
2724,영화는
2725,안보고
2726,그렇게
2727,처녀막
2728,파괴됨
2736,근데
2737,너무
2738,아팠어
2749,근데
2750,진짜
2751,졸라
2752,어이없지
2753,않냐
2754,그으렇게
2755,존나
2757,겁먹고
2758,심미단
2759,그렇게
2760,거절학더니
2763,거절하고
2764,그러더니
2765,존나
2766,순순히
2768,우리
2769,미미
2770,으른이
2771,됐네
2772,진짜
2773,다음날
2774,일어나서
2775,씻고
2776,누워있다가
2777,나오는데
2778,오빠한테
2779,너무
2780,현타온다고
2781,세상에서
2782,이렇게
2783,어이없는
2784,외박은
2785,처음이라고
2786,했엌
2787,아니
2788,근데
2789,오빠도
2790,처음인거
2791,실화야
2807,진짜
2809,사람은
2810,클린해
2811,아니
2819,말로
2820,안하고
2821,그냥
2822,어딘지
2824,못찾도라구
2825,와오
2827,뭐더라
2828,이름
2829,홍재
2830,맞아
2831,그래서
2832,홍이
2833,홍재씨
2834,너무
2835,아프게
2836,해서
2837,미안하다고
2838,하고
2839,어쩔
2841,없는
2842,거긴
2843,하지만
2844,피나게
2845,해서
2846,미안하다고
2847,하고
2848,자기가
2850,못해서
2851,미안하다고
2853,했엌
2864,존나
2865,홍재앀
2870,귀엽노
2871,귀엽
2872,않닠
2874,귀엽
2876,근데
2878,뭔가
2879,무서워서
2880,무섭다고
2881,햌는데
2883,달래줘서
2885,이젠
2886,무섭거나
2887,하진
2888,않고
2889,피임도
2891,했어
2892,예지야
2896,오빠가
2898,씻는
2899,동안
2901,갈배
2902,사온다고
2903,나가더니
2904,사왔더라고
2905,야무지게
2909,진짜
2910,남자네
2912,그런
2913,남자
2914,안흔해
2915,진짜
2916,그니까
2917,남자는
2918,까놓고
2919,봐야
2920,하눈데
2921,참이다
2922,홍재씨는
2924,으른된
2926,축하해
2929,부끄럽네
2930,고마옿
2932,그리고
2934,존나
2935,어이없긴
2936,한데
2944,그칰
2947,다음날
2948,아침에
2949,이제
2950,옷을
2951,입고
2952,자진
2953,않았어
2954,가지고
2956,둘다
2957,화장실
2958,다녀오다가
2960,뒤척이다가
2961,하잖아
2963,군데
2964,팔베개
2965,하고
2966,자고
2967,하는데
2968,그때도
2969,그냥
2970,안기는
2971,하는데
2972,터치는
2973,안하는
2975,알아
2976,그래서
2981,사람은
2982,괜찮구나
2983,싶었엉
2985,홍재씨
2987,참이네
2988,정말
2990,진짜
2991,그러고
2992,있음
2993,가슴으로
2994,손올라가는
2996,자가
2999,그치
3000,그래서
3001,나도
3002,당연히
3003,그럴
3005,알았는데
3006,아니도
3007,라구
3009,합격이다
3011,사실
3012,신기했엊
3014,우리
3015,믿안이
3016,이제
3017,제대로
3019,연애하네
3022,언니는
3023,마음이
3024,놓인다
3025,이제
3028,웃곀
3029,고마오
3030,부끄럽네
3033,진짜
3034,똥차
3035,가고
3036,그래서
3037,너한테
3038,제일
3039,먼저
3040,말해주고
3041,싳었긔
3042,벤츠
3043,온거야
3046,홍벤츠씨
3047,남자는
3048,얼굴이
3049,다가
3050,아닌가봐
3051,예지얌
3054,그렇닿
3056,부끄럽넿
3059,진짜
3060,나도
3061,요즘
3062,짝사랑
3063,중이야
3065,오오오
3069,어떤
3074,존나
3075,나만
3076,하는
3077,짝사랑
3078,경밈오빠네
3079,중대장님
3085,소개팅
3086,어떻게
3087,되었어
3090,소개팅느
3091,무슨
3092,나이차
3094,많이
3095,나서
3097,여자로
3098,보겠냐
3102,내가
3103,곰곰히
3104,생각해봤는데
3105,만나는
3106,봤어
3108,웅웅
3109,이게
3110,그거
3111,같아
3113,아직
3114,어제
3115,같이
3116,게임했는데
3117,재밌엏
3119,사람
3120,좋더라
3122,친구네
3123,오빠
3124,잘생겨서
3125,반하는
3126,그런
3129,뭔지
3130,알아
3133,알지
3134,잘생긴게
3135,최고야
3138,아냐
3139,생긴
3141,다가
3142,아니지
3144,그치
