,chat
500,이딴
501,일로
502,화내구
503,이쪙
505,세상에
506,화낼
507,일이
508,얼마나
509,많다구
510,유겨아
512,하고
513,싶은
516,하고
517,살았니
519,진짴
521,공주마마
522,납셨다
523,진짜
525,공주
526,너무
527,많아
528,저런
529,것도
530,사람이라고
531,눈코
532,입달려있네
533,진짜
534,골치
535,아프다
538,개윳곀
540,말이
541,안통하면
542,세상
543,측은한
544,말투로
545,말해
546,꼴에
548,변호해주는
549,남자친구
550,까지
551,있어
552,맞아
553,세상
554,측은하게
555,해서
556,그래야
557,상대방
558,기분
560,잡침
561,으악
562,변호해주는
563,썅년
564,만들기
566,변호
567,시발
569,앞가림이나
570,하라
572,변호는
573,무슨
574,아오
575,으응
576,맞아
578,웃으면서
579,여유롭게
580,꼽줬으면
581,좋겠어
582,으윽
584,뿌엥
586,억울하고
587,똑땅해
589,모드
590,좋아하는데
592,이번
593,일은
594,너무
595,너무
596,빡쳐
597,머리가
598,정말
599,뚝배기인가
601,진짜
602,아련
603,측은
604,이런
605,느낌으로
607,오늘
609,왜케
610,웃기냨
613,진짜
614,응원한다
615,유경짱
616,오늘
617,갱생하자
618,다시
619,태어나자
620,예지
621,전화하러
622,갔니
624,전투중
625,이런
626,느낌
627,제발
628,힘내라
629,예지야
630,안되면
631,지원요청
633,진심
634,전허하고
635,왔거든
637,말안통함
638,포기
639,인스타
640,차단함
642,잔다
643,아닌
644,밤중에
645,미안하다
646,빡침
647,끌어안고
648,잔다
650,주고
651,받는
652,대화의
653,기본을
654,너네랑
655,우아하게
656,배운게
657,단데
658,존나
659,따따
660,따따
661,랩으로
662,때려박고
664,자르고
665,하는
666,대화가
667,익숙지가
668,않아서
670,그냥
671,대화
672,포기하고
673,전화
674,끊고
675,인스타
676,차단함
677,오늘
678,다시
679,느끼네요
680,공쥬들
681,너무나
682,사랑합니다
685,나도
686,사랑
687,고생했다
688,엉엉
689,흑흣
690,수고해쎃
692,삶의
694,향상
695,추카추
702,애들아
704,나왔다
707,끼양
710,대박
713,이제
715,방송
716,나오겠
718,은광옵바도
719,전역했
720,진짜
721,하나
723,전역하넹
724,한별이에게
725,받아온
726,블라우스랑
727,트코
728,매우
730,입고
731,있읍니댜
732,고마움을
733,담아
734,총총
736,주변
737,애들이
738,그때
739,진짜
740,신받하다고
741,한거
742,생각낰
745,나두
746,나두
747,나두
748,넘모
750,입고
751,있따
754,나도
755,후드
757,입고
758,있슈
759,고시룩에
760,아주
761,딱이야
764,봄찰떡이야
767,카드
768,지갑
769,살검대
771,골라죠
774,처음엔
775,닥이었는데
777,너무
778,예쁜
781,바바
783,넘무
784,이쁜데
785,검은샏
786,성애자
787,가격은
788,똑같
790,여닫이여
791,예쓰
792,근데
793,저거
794,열었을
795,때가
796,사진이
797,앖어
799,이케
800,나와
801,있움
803,이건
805,뒤태
808,지금
810,고를
811,각이야
815,좋아
816,간다
820,그렇게
821,뇌가
822,없었다
823,손등에
824,꾸욱
825,했는데
828,헸다구
833,손등에
834,뀨욱
835,하고
836,오랜만에
837,인스타
838,들어가서
839,스토리도
840,올럈다
841,무개념의
842,끝을
843,보여줬어
844,세상
845,무서운줄
846,모르고
848,쥬륵
866,근데
867,저거
868,모르는
869,애들
870,많아
871,사전투표날
872,허버
873,허버하게
874,나왔는걸
