,chat
1035,시험
1036,언제
1041,우리
1043,안함
1045,애초에
1046,진도
1047,나간게
1048,없는데
1049,언제인지
1050,의미가
1051,있을까
1052,아직
1054,안함
1056,우린
1057,무조건
1058,월요일이었움
1059,그래도
1060,지금
1061,할지
1062,담에
1063,몰아서
1064,할지가
1065,결정된다구
1067,행과를
1068,미리
1069,조저버리고
1070,전날
1071,행신생만
1072,하냐
1073,아니냐니깐
1074,월요일
1076,개꿀
1077,행신생
1078,월요일이지
1080,편안
1081,수요일
1083,끝나는군
1084,개부럽네
1086,모르게따
1087,이번에
1088,마탄
1089,월에
1090,셤보고
1091,교재
1092,연구는
1093,수업시연
1094,대체라서
1095,학점인데
1096,뭔가
1098,너뢔
1100,학점
1102,연구연수랑
1104,씨플플
1105,확랜
1106,때문에
1107,시험기간과
1108,안시험
1109,기간의
1110,구분이
1111,없다
1112,그냥
1113,생물을
1114,많이
1115,하든
1116,코딩을
1117,많이
1118,하든
1121,하나야
1122,다들
1123,화이팅
1124,근데
1125,우리
1126,금요일에
1127,술마시냐
1130,싸강
1131,동시시함이라
1132,금요일
1134,반인가
1136,시험봐야
1139,진짜
1141,끝나고
1142,오실
1143,먼저
1144,먹고
1145,있으면
1146,서영이
1147,어차피
1149,퇴근일걸
1150,끝내고
1151,갈게
1153,반주라고
1154,하고
1155,있어
1156,반주라도
1157,오키오키
1158,시간
1159,확인하고
1160,다시
1161,알려줌
1163,후후
1164,귀여운
1165,핟생
1166,분할을
1167,하고
1168,싶두면
1170,쓰라고
1171,낄낄
1172,아니
1173,갑자기
1178,아냐
1182,쏘리
1183,스플릿
1190,근데
1191,귀엽다
1193,자꾸
1194,나누고
1195,잇어
1196,일의
1197,자리
1198,십의자리
1199,자리수
1200,증가
1201,귀엽
1202,힘내라
1203,고딩
1207,만들다니
1208,호오
1209,개웃곀
1211,어딘뎈
1213,진정훼
1214,이촌
1216,환승
1217,기다리는
1220,교수님은
1221,우리가
1222,개구리
1223,발생을
1224,안배운
1225,것에서
1226,놀라시면서
1228,오늘
1230,행신생
1231,발생
1234,악어란
1236,아는데서
1237,놀라시는가
1239,개웃기넼
1241,우리를
1242,과대평가하시는
1244,알았는데
1245,이젠
1246,헷갈려
1247,아니
1248,타이핑을
1249,하나도
1250,안놓치고
1251,치려니까
1252,진심
1253,팔아파
1254,죽음
1255,말하는
1256,감자
1257,타자치다가
1259,아프다니
1260,처음이야
1261,나는
1262,말하는
1263,감잨
1265,타자치다가
1267,아플
1268,때는
1269,카톡할
1271,뿐임
1272,현실은
1281,안했네
1282,오늘
1283,분신생
1284,어록
1285,터짐
1287,모든
1289,문과
1290,때문이래
1291,지나가던
1292,문과
1295,오늘
1296,피치티
1297,무려
1298,페이지
1299,나감
1300,그래도
1301,예상보다는
1302,발생
1303,덜하심
1304,오늘
1305,야식
1306,받는
1307,놈들
1308,누구냐
1310,고민중
1311,흐음
1313,먹어
1314,나랑
1315,요정이
1316,먹을
1318,먹는
1320,모르겟고
1321,받을
1324,명식이
1325,주려고
1327,안먹음
1328,아니
1329,내일
1330,일용할
1331,양식
1334,그래서
1336,엄청
1337,필사적이진
1338,않아
1339,기다리는
1340,김에
1341,영어공부랄까
1342,고닌중
1343,엥간
1344,야식
1345,몇시라고
1349,나랑
1350,요정이는
1351,푸하
1356,샀다
1358,이거
1359,먹고
1360,시까지
1361,버텨야지
1362,개웃곀
1364,햄말이
1366,애증의
1367,햄말이
1368,정말
1369,급하고
1370,힘들
1372,먹는
1373,거지만
1374,먹으면
1376,맛있음
1377,맞아
1379,저렴한
1381,나는
1382,우담왓어
1383,오랜만
1384,명이나
1386,조지러
1387,왓다
1389,저번주에
1390,갔지
1394,우담
1395,안간지
1396,오래네
1397,나도
1398,오랜만에
1399,왓어
1403,설리
1404,자살이래
1406,맞아
1407,맞아
1422,어디
1423,프로그램
1424,신동엽이랑
1425,같이
1426,하지
1427,않앗냐
1428,긍까
1429,용훈
1430,내분비
1431,보내고
1432,연락
1433,부탁
1435,필기
1436,소장
1437,전까지만
1438,되어있다라
1439,있더라
1440,아항
1441,오키
1442,감사감사
1443,얘들아
1444,살려줘
1446,서영에게
1447,인사해버렸어
1448,둘이
1450,미친
1451,오늘
1452,옷이
1453,똑같아
1456,미치겠넼
1464,케개웋곀
1466,쪽팔려
1467,죽겠다
1470,아옼
1475,미친놈
1480,이용훈이
1481,이과대
1482,야식
1483,받을
1486,도플
1487,갱어
1493,아닠
1496,가능해
1499,아닠
1501,아니
1502,근데
1503,인사
1504,뭐라고
1505,햇냐
1507,미친
1508,나는
1510,그렇게
1512,개궁금하네
1513,반갑게
1516,하이
1517,오른손
1518,번쩍
1521,그대로
1523,뒤통수
1524,쓰담
1525,박제햇어야
1526,햇는에
1527,아쉽
1528,아니
1530,오래된
1531,사물함쪽에서
1532,나왔다궄
1535,머쓱타드
1538,뻘쭘해서
1539,죄송합니다
1540,이러고
1541,뛰어옴
1544,킬포는
1545,서영도
1546,스열에
1547,계시네
1551,힐끔힝끔
1552,쳐다보실듯
1554,이건
1556,미친애야
1557,이러섷겠지
1559,내분비
1560,장하는데
1561,외울거
1562,개많다
1565,강동
1567,인스타
1570,그림쟁이
1571,열일하드만
1572,미단이는
1573,내분비
1574,안들어서
1575,이번
1576,학기는
1577,색칠공부
1578,안할
1582,오늘
1583,이거
1584,했어
1587,형광펜
1588,없으면
1589,어쩔뻔햇니
1591,공부
1592,의욕과
1593,필기에
1594,있는
1595,그림의
1596,퀄리티는
1597,반비례임
1600,동구
1601,소화
1602,내잏
1603,보여줄게
1604,하루종일
1605,내분
1606,비하다가
1607,지금
1608,질려서
1609,집으로
1610,튀튀하는
1611,중이야
1613,눈물
1614,부럽다
1615,회기러
1616,점점
1617,너희가
1618,자는
1619,시간과
1620,내가
1621,일어나는
1622,시간이
1623,닿아있어
1624,안도
1625,좋지
1626,랂아
1628,미친
1630,이산구조
1631,시험
1632,실환가
1633,진짜
1634,개빡치네
1635,아니
1636,일이넼
1639,짲응
1644,신기순
1645,교수님이
1646,우리
1647,패거리를
1648,학년으로
1649,알고
1650,계셧다
1651,큰일이
1652,엇어
1653,내년에
1654,대학원
1655,들어오는
1656,거니
1658,우리
1659,패거리
1661,우리가
1662,어떤
1663,우리야
1664,맞다
1667,술술술
1669,게시판
1670,공지
1671,맞다
1674,술술술
1675,미안하지만
1676,교수님도
1677,용훈이랑
1678,걔네들이
1679,라고
1680,하셔서
1681,이용훈
1682,제외는
1683,누군지
1684,추정
1685,불가
1688,개웃곀
1692,아니지
1693,않을까
1694,동공지진
1695,팝핀
1698,파핀
1699,도랐네
1701,미친
1702,발생
1704,학년들
1705,짤인듯
1706,저거
1709,맞는
1711,저거
1713,나야
1714,경이롭다가
1716,거지같은
1717,딧을
1718,다해서
1719,현타
1720,생물은
1722,단세포여야
1727,이중에
1728,대학원
1730,놈이
1732,하나
1733,있다
1735,술먹을
1737,말하려고
1738,했는데
1739,나도
1741,재고
1742,있어
1743,동구얌
1744,호오
1745,공대쪽으로
1746,권일찡
1747,랩실
1748,방학에
1749,인턴해
1751,생물중에서
1753,제일
1754,돈을
1756,번다는
1757,설이
1758,있어
1759,해보고
1760,안맞으면
1761,개발자로
1762,틀어버리려궁
1766,다들
1767,화이팅임
1768,너도
1771,결과
1772,언제
1773,나오냐
1775,비전
1776,공러한텐
1777,넘나
1778,험잔
1779,험난
1781,언제지
1782,월인가
1783,두근
1784,두근
1785,생통이나
1787,들어라
1788,하하하하하
1789,개못돼따
1793,동구
1794,이거
1795,마지막
1796,부분인디
1797,안보이는
1799,있음
1800,말해
1801,아마
1802,확대하면
1803,보이긴
1804,할텐뎈
1807,폰이
1808,꾸졌어
1809,감쟈감쟈
1810,예압
1811,갑자기
1812,생각
1813,나가지고
1814,방금
1815,호다닥
1816,사물함
1817,갔다
1818,왔닼
1821,공부하기
1822,싫음
1824,이산구조
1825,시험
1827,다음주라는
1829,알고
1830,오늘
1831,조커
1832,보고
1834,나는
1835,개망나니야
1838,한망
1839,삿어
1840,씨씨
1841,개꿀
1846,귤이라니
1847,벌써
1848,미쳐
1849,돌어간다
1851,맞아
1852,요즘
1853,대뇌
1855,안써
1858,아니
1859,얘들아
1860,방금
1861,너무
1862,어지러워서
1863,초콜릿
1864,먹었는데
1866,달어
1869,뇌에
1870,당이
1871,없으니까
1872,초콜릿이
1873,맛있게
1874,느껴지는
1875,건가
1876,설탕이
1877,있으니까
1881,아아
1883,말이구낰
1885,원래는
1886,달지
1887,않고
1888,역했다궄
1891,역햇다니
1892,처음
1893,들엇어
1896,샵검색
1897,역하다
1899,엄청난
1900,단어라구
1902,아니
1904,초콜릿
1905,보고
1906,역하가고
1907,하는
1909,처음
1910,듣는다고
1913,느끼하고
1914,별로야
1915,용훈
1917,이따
1918,행신생
1919,물어볼래
1921,그랰
1922,왜케
1923,행신생
1924,물어본다는
1925,애들이
1926,늘어나구
1927,있엌
1928,오늘의
1929,창조출석
1931,다른
1932,이성친구가
1934,좋아져
1935,년간
1936,사귄
1937,연인과
1938,히어지러고
1939,한다
1940,어떻게
1941,말할
1942,것인
1943,샵검색
1945,사랑이
1946,식었다고
1947,말해도
1950,미안
1952,쓰레기라
1954,만날
1955,자신이
1956,없어
1958,좋은
1959,사람
1960,만나
1964,웃기넼
1968,서영
1969,명식이는
1970,과거에
1972,좋았던
1973,일을
1974,언급하며
1975,헤어지자
1978,같대
1979,사실
1980,애초에
1982,찍은
1983,적이
1984,없어
1985,잘못을
1986,하지
1987,말라구
1988,호오
1990,호오
1991,좋은정보
1992,감사
1993,베겟잇
1994,적시러
1995,간다
1997,안됔
2000,아닠
2002,무엇
2004,누가
2005,현금
2006,천원만
2007,바로
2008,계좌
2009,쏴줄겡
2010,구해따
2012,무앸
2014,용훈의
2016,해결되었다
2018,축하한다
2019,이용훈
2022,미친
2023,저거
2026,직이냐
2032,짲응
2033,나졋어
2035,수업이
2036,안끝나지
2037,뭐지
2038,뭐가
2039,잘못된거지
2040,이런
2042,하는고
2045,김윤희
2046,교수님이군
2048,탈주해써
2050,가고
2051,바로
2052,끝남
2054,다행
2055,설국은
2056,이제
2057,정문을
2058,지나가
2060,아니
2061,오늘
2062,교수님
2063,횡설수설
2064,끝판왕이었어
2065,쉬운
2066,내용
2067,어렵게
2068,설명하기의
2069,달인
2074,계속
2075,딴길로
2076,가셔서
2077,그래
2078,맞아
2081,에휴
2082,행신생이나
2083,해야짘
2085,행신생
2086,최고
2087,행신생
2088,학년
2089,분신생
2090,학년으로
2091,해야
2092,된다
2096,에휴
2097,유민
2098,누나
2099,피셜
2100,설명
2101,잘못된
2102,것과
2103,제대로
2104,된게
2105,혼재된
2106,혼돈듸
2107,카오스
2108,아앗
2109,세상에
2110,어쩐지
2111,유니킴
2112,수업
2113,듣디가
2114,구글링하면
2115,진찌
2116,혼돈의
2117,카오스라고
2119,뭐냐
2120,발생때
2121,멘탈
2122,오지게
2123,터짐
2124,스플라이싱이
2125,아니라
2128,리컴비네
2129,이샨
2130,으러
2131,설명해야
2132,한댔나
2135,정교수님이
2136,그랬대
2138,그게
2140,맞겠다
2141,개념에
2143,안티
2144,바디
2145,만드는
2148,호오
2149,정교수님께서
2150,아시면
2151,노하시겠지
2155,그거
2156,첨에
2159,이랬다가
2162,으로
2163,정정하시긴
2164,했음
2168,근데
2169,원래
2170,윤희킴
2171,오개념
2172,많이
2173,설명하셔서
2174,가끔
2175,질문하면
2176,내가
2177,그랬어요
2179,이럼
2181,카페에서
2182,티아라
2184,때문에
2185,미쳐
2186,나옴
2187,미쳐간닼
2190,지금은
2191,클럽
2192,노래가
2193,나와
2196,모토리에서
2197,시에
2198,나오는
2199,노래
2201,내일
2202,치킨
2203,빋아
2205,신교수님
2206,수업에
2207,나오는
2208,용어들
2209,영어로
2210,외워야
2211,하니
2212,청반을
2213,청반이라고
2214,외워도
2215,될까
2216,그리고
2217,서술형
2218,좋아하시니
2219,분생에서라면
2220,영어
2221,좋아하심
2222,오오오
2223,고마워
2224,히히
2225,눙물
2226,오늘
2227,치킨
2228,받는
2229,사람
2232,아님
2234,영어로
2235,요워야
2237,미돈
2239,아앀케
2241,행복
2244,맞나
2246,행신생
2250,돌려써
2253,아니네
2254,저거
2255,틀렸네
2257,순서가
2262,심지어
2263,이야
2264,청반이라고
2265,하게
2266,해줘
2267,제발
2269,샵검색
2272,제발
2274,얘가
2275,촤고임
2279,토메센케
2280,팔론
2281,뭐시기
2288,어우
2289,영타
2290,치는
2291,것도
2292,오래
2293,걸리네
2294,극혐
2300,으악
2302,아니
2304,걔에
2305,꽂혔엌
2307,저거
2308,진짜
2310,외워져
2311,눈물이
2312,나네
2314,그거
2315,청반
2316,개자식
2325,이거
2326,아니
2327,아아
2329,쉬웤
2332,외워도
2333,되지
2334,않아
2337,근데
2339,약자가
2340,눈물
2341,자나
2342,웅웅
2345,체고
2346,여러분
2347,식사는
2348,하고
2349,공부하세요
2350,진짜
2351,진심으로
2352,내분비랑
2353,병행하는
2354,너네
2355,리스펙
2359,끝나
2361,이제
2362,코딩
2363,실습
2364,해야
2366,아앗
2368,지금
2369,학교
2370,가고
2371,딨엉
2372,방금
2373,인남
2374,이제
2375,행신생
2376,털어두고
2377,오늘은
2378,내분비
2379,끝내여지
2381,다음주
2382,코딩
2383,시험
2385,번이야
2386,살려줘
2388,학식
2389,극혐
2392,섭웨이에
2393,커피
2394,사가려구
2395,학식이
2396,극혐이라고
2398,삼계탕
2399,하는데
2401,국캠
2402,학식을
2403,먹어봐야
2404,정신을
2405,차리지
2406,용룬이
2407,별로
2408,정신
2410,차리고
2411,싶어
2413,학식이라는
2414,이름부터
2415,별로얔
2417,서영
2419,치킨
2420,먹을거지
2422,요정이가
2423,아마
2424,너는
2425,먹울거래
2426,그러면
2427,우리는
2428,셋이야
2430,나도
2431,치킨
2432,거기서
2433,형밈이랑
2434,사먹도록
2435,우린
2436,닭갈비를
2437,먹을거야
2438,형밈
2440,오늘
2441,무슨
2443,말복이여
2446,섭취하네
2447,치킨은
2448,존맛이
2450,때문이지
2451,낄낄
2454,내분비
2455,가기
2456,전에
2457,스테로이드
2458,호르몬들
2460,조져버리오
2461,온다
2462,오어
2464,불타닭이
2465,최고야
2466,그리워요
2467,모둠사리
2469,모둠
2470,사리보가
2471,보다
2473,쫄면
2474,사리라면
2475,사리가끔
2476,우동
2479,개가
2481,좋더라
2482,그렇게
2483,조져진
2484,용훈이
2486,으엉
2488,나는
2490,씨름중
2491,와중에
2492,방금
2493,먹은
2494,자바칩
2495,프라페가
2496,소장에서
2497,날뛰는
2499,리서영
2501,몇시에
2502,내려오냐
2503,그냥
2504,내려오라고
2507,내려갈게
2508,어차피
2509,실험실에서
2510,데이터
2511,정리중
2512,그럼
2514,분쯤
2516,보셈
2517,오케
2518,요즘
2519,선전국장
2520,누구야
2522,기여워
2524,저거
2525,정준띠일
2527,갑자기
2530,귀여워
2531,보여
2535,이제
2536,슬슬
2537,내려갈게
2540,애들아
2541,비상
2542,믄데
2544,큰일까진
2545,아니고
2547,금요일
2548,우리
2551,시부터냐
2553,퇴근하고
2554,교수님께서
2555,짜피
2557,그날
2558,늦음
2559,다음주에
2560,시험봐야
2562,재웅선배
2563,부산에
2564,잇는
2565,실험실
2566,사람
2567,온대서
2568,다음주
2569,같이
2570,저녁식사하자고
2573,늦을
2577,무엇
2578,아니
2579,미돈
2581,븐신생
2582,녹음
2583,듣는뎈
2587,있잖아
2588,맨날
2589,수업시간에
2590,혼잣말
2591,하는
2593,녹음마닼
2595,교수님이
2596,뭐라고요
2598,부르는
2599,건지
2600,알았네
2601,나와서
2602,결국
2603,방금
2605,녹음에서
2606,터져버렸엌
2607,호경선배
2608,말하는
2609,건가
2610,몰라
2611,이름은
2612,모르는뎈
2615,안경
2616,쓰시거
2617,프로
2618,혼잣말러
2620,선배
2621,목소라
2622,개저음인
2625,혼잣말을
2626,수엄중에
2628,신기하시네
2630,아닠
2632,진짜
2633,개웃곀
2635,맨날
2636,그냥
2637,예를
2638,들면
2639,교수님이
2642,하면
2643,이라고
2644,말하면
2645,혼잣말로
2646,수초
2647,라고
2648,중얼거리셬
2650,매우
2652,저저음으로
2654,항상
2656,옆자리에
2657,앉는뎈
2659,맨날
2660,그거
2661,둘린다곸
2663,한국어
2664,동시통역가
2665,시냐고
2669,녹음에
2670,그거
2671,계속
2672,나와서
2673,개웃곀
2674,그러면
2675,됴수님이
2676,자기
2677,부른지
2678,알고
2680,누가
2682,불렀어요
2683,이랰
2686,하도
2687,저음이라
2688,뭐라
2689,하는지는
2691,들리고
2692,부르신
2694,아나봄
2697,너무
2698,웃겨섴
2700,웃음이
2702,멈추넼
2705,안돼
2706,열람실
2707,아냐
2710,맞앜
2712,그래섴
2714,혼자
2715,끅끅
2716,거림
2720,뭐여
2722,식사라고
2723,하길래
2724,당연히
2725,저녁인줄
2726,알앗는데
2727,점심
2728,식사네
2730,아니
2731,교수님
2733,점심이죠
2735,아잌
2737,개웃
2738,아니
2739,나는
2742,잡고
2743,다시
2744,녹음
2745,들으러
2746,갔는데
2748,교수님이
2752,자릅니다
2753,이러니까
2754,제한효소
2755,아고
2756,하셨다궄
2758,미치겠넼
2761,근데
2763,요즘
2764,실험실
2765,편해져서
2766,혼잣말
2768,많이
2770,혼잣말이라기
2771,보단
2772,삭제된
2773,메시지입니다
2774,단말
2776,단말마
2778,단말마
2781,단달마
2782,단말마
2783,뭔지
2784,모르겟어
2785,쨋든
2791,아아
2792,이러고
2793,잇어
2794,아니면
2795,부르르르
2796,입술
2797,털기
2800,서영
2801,서영님
2802,아직
2803,스열에서
2804,겅부하신다
2805,서영
2807,열공하시네
2809,그렇게
2810,못해
2812,와우
2813,아냐
2816,닜어
2817,못해
2818,잘거야
2820,다들
2822,자라
2823,나도
2824,이제
2825,집이다
2826,굿빰빠라
2828,맞아
2829,이번주
2831,요일
2832,들었따
2835,오핸만에
2836,계란말이
2837,호오
2838,아침
2839,챙겨먹으니까
2840,기분
2841,젛네
2843,눈뜨고
2844,처음
2845,먹는
2846,거면
2847,아침이지
2851,이거
2852,처음
2853,먹는데
2854,코딩
2855,시간은
2856,조져야
2858,먹을
2860,있는
2861,맛이
2865,오늘
2867,따땃하다
2869,지금
2870,인나서
2871,씻을건데
2872,나도
2874,침먹는
2877,쳐주나요
2881,개꿀
2882,간댄한
2883,아쳄
2884,새러
2885,가야디
2886,치킨
2887,먹을래
2890,어제
2891,그거
2894,명식이
2895,모물
2896,끝나면
2897,같이
