,chat
1307,회기역
1308,토마토
1310,어딧누
1311,흐으음
1312,오빠
1313,자인엠
1314,알어
1315,거기
1316,맞은
1317,편이여
1320,서울
1321,특별시
1322,동대문구
1323,이문로
1325,휘경동
1328,알쥐
1329,알쥐
1330,정호
1331,오피스텔
1338,정호
1342,정호
1343,오피스텔
1344,보이는
1345,거기
1346,아니가
1348,정호가
1349,친구
1350,이름이
1351,아님
1361,아니야
1364,넌에
1369,내리누
1370,비옴
1371,거기
1373,짱나네
1375,뭐고
1376,돈까스
1377,근데
1378,나는
1379,저거
1380,구찌티
1381,저런
1384,사도
1385,쟤네들이
1386,입으면
1387,아무도
1388,짭이라고
1389,생각
1390,안하겠지
1392,오빠가
1393,입으면
1394,찐도
1395,짭이야
1396,내가
1397,입으면
1398,옷이
1399,아니라
1400,날개지
1403,뿅하고
1404,도착했음
1405,좋겠누
1408,오빠
1409,경유하는
1410,거임
1411,중국에서
1412,그래서
1413,젠리에
1414,중국이라
1415,뜨나
1417,쭝궈러들
1418,새치기
1419,존나하네
1420,보딩하는데
1421,참아참아
1422,그게
1423,중국
1426,새치기
1427,뿔렉스
1428,나는
1429,그럼
1430,유럽가서
1431,하오하오
1432,쎼쎼
1433,하면서
1434,다녀야
1435,긋다
1436,한국
1438,해야지
1440,파스타
1441,먹으러
1442,가서
1443,한궈러
1444,깁미
1445,김치
1449,중궈런
1450,하면서
1451,뿔렉스
1452,할거임
1456,한달임
1457,더워
1458,뒤지겠네
1460,아이스크림
1461,많읻셈
1462,그럴듯
1463,근데
1464,여기
1465,쭝국
1466,한국보다
1467,다섯배
1468,더워
1469,어노
1473,오빠
1474,한국
1477,그저께
1478,왔으
1479,어노야
1480,나랑도
1481,놀자
1484,근데
1485,지금
1486,창원얍
1488,맨날
1489,나랑만
1490,안놀아
1492,셋이
1493,좋아
1494,보이뉍
1496,자취
1497,어디서
1500,회기역
1503,서울
1504,동대문구
1505,이문로
1508,스시집
1509,근처인가
1511,노노
1513,외대가는
1514,큰길
1516,길건너네
1517,거기
1518,층에
1519,주차장
1520,있는
1521,그건
1522,물가
1523,아는
1525,스만할까
1533,노노
1535,새로
1536,지은거
1537,말하는
1538,거면
1539,맞음
1540,나는
1541,전에
1542,살던
1544,건물로
1546,드감
1550,후문
1553,나도
1554,신축이나
1555,리모델링
1556,드갈라
1557,했는데
1558,후문쪽
1559,불법증축도
1560,많고
1561,그래서
1564,군대적금으로
1565,보증금
1566,내서
1569,쇼부
1573,군대적금은
1574,무임
1576,군대에서
1577,열심히
1578,모은
1579,돈이야
1583,주셈
1585,이미
1587,썼음
1589,원을
1590,받으세요
1592,모냐
1594,오빠
1595,얼마나
1596,먹음
1598,이제
1599,나갈
1601,잇숴
1603,근데
1605,생김
1608,때쁨에
1610,먹으거
1611,같은데
1615,먹고
1616,어디
1617,갈거
1619,어쩌게
1620,카페나
1621,가실
1622,너네
1623,카페
1625,몰러
1627,나는
1628,세시까지
1629,비어서
1633,지금
1634,머함
1635,라면
1636,먹구
1637,있성
1639,카페든
1640,모든
1641,가자
1646,여기
1647,근처
1648,어디가
1649,베스트야
1653,살던데
1654,옆에
1659,그럼
1661,들렸다
1662,갈까
1663,카페
1664,있다
1666,즐렸다
1667,수업을
1668,갈깡
1670,카페
1673,나랑
1674,용철이
1675,두시쯤
1676,기차
1677,타야돼
1678,아님
1680,김밥집
1684,가면
1685,안돼
1687,배고파
1688,거기
1691,계란
1693,바로
1694,앞이
1695,카페임
1699,지금
1700,나온나
1702,나갈겡
1705,빵이
1706,가에서
1708,건널라고
1709,어켕
1710,건너는
1712,오켕
1713,겁나
1714,뛰어서
1715,전철탐
1716,캐리어
1718,컷으로
1719,싸서
1721,넣었는지
1722,모르겠어
1735,회기
1736,언제
1737,다시
1738,오는디
1739,오빠
1740,머함
1742,월욜에
1743,회기감
1744,키키
1746,창원에
1747,있징
1748,회기
1750,오누
1751,아니
1752,집이
1753,회긴딩
1754,창원
1755,잼나
1759,가족들
1760,보고
1761,친구들
1762,보고하지
1765,방송
1766,탔어
1768,보자보자
1770,자동환불
1771,예정
1772,서둘러서
1773,받아주세요
1774,내일
1776,시에
1777,환불
1779,예정입니다
1781,받기
1782,완료
1783,예약
1784,충전해두고
1785,송금
1786,결제하면
1787,매월
1789,천만
1791,행운이
1792,오빠
1793,오빠
1794,오빠
1795,누나
1797,교사
1798,아님
1800,맞아
1801,초닥교
1802,그럼
1803,투잡
1804,불법
1805,이지
1806,않나영
1812,맞움
1814,불법이지
1815,재밌넹
1816,오빠
1818,오늘
1819,운동가
1820,나두
1821,운동감
1823,오디로
1828,거기
1829,있자나
1830,거기
1832,어딘데
1836,거의
1837,젤리임
1838,지방덩어리
1840,나두임
1841,경희대
1842,운동장이었지
1845,이제
1846,훈련
1848,경기
1849,뛰면
1850,뒤질
1852,같아
1856,뒤지냐
1859,훈련
1862,실버타운
1863,무엇
1866,남자
1867,없어서
1868,실버타운
1869,들어갈
1870,사람들의
1871,모임
1872,오빠
1873,훈련
1874,잼낭
1877,힘듬
1878,투브끼거
1879,뛰니까
1880,개빨간
1883,지옥보여
1885,투브
1888,배에
1889,튜브
1892,살쪘나
1893,유럽
1894,갔다
1895,와서
1896,몸무게는
1897,빠져는데
1898,고기랑
1899,탄수화물
1900,먹어서
1901,배는
1903,서영
1905,일욜에
1906,알바
1907,하러
1908,가도
1910,알바
1911,무슨
1912,알바
1914,그날
1915,용철이
1916,보러
1917,가는
1918,날이라
1920,꿀알바
1921,소개받는
1922,즁인뎅
1925,몬데
1926,몬데
1927,여섯
1928,시간하묜
1929,십마넌
1930,받는거
1932,노원구
1933,가서
1934,인테리어
1935,체크리스트
1936,목록
1937,보고
1939,있는지만
1940,보는
1941,건뎅
1943,좋다
1944,용쵸리
1946,근데
1947,일단
1948,우째
1949,될지
1950,몰랑
1952,가자
1954,상제형이
1955,소개해줏는디
1956,연락이
1957,없네
1958,오빠
1959,노느라
1960,바쁜듯
1962,머하구
1963,논대
1964,어제
1965,축구하다
1966,다쳤다
1967,드망
1968,오빠
1969,아까
1970,전화
1971,안들리드라
1972,아까
1973,저녁
1974,먹자
1975,할라
1976,했는디
1979,오빠
1981,배가
1983,차박고
1984,도망가서
1986,모야
1987,경찰서
1988,다녀옴
1991,점심
1992,드실
1993,출근해
1998,저녁
2001,오전에만
2002,잠깐
2003,들리게
2004,저녁
2005,언제
2006,오눙
2008,너무
2009,안해서
2010,눈치
2011,보여
2012,시쯤
2013,올듯
2015,목요일은
2019,저녁은
2020,안될
2022,같은데
2024,그럼
2025,목욜
2026,저녁
2031,귣귣
2034,그날
2035,안댐
2040,점심
2042,아냐
2044,토요일
2046,점심도
2047,되거
2049,저녁만
2050,안될
2053,토욜도
2054,조치
2056,아까
2057,저녁
2058,지누랑
2059,먹었는뎅
2061,훈련이구나
2063,부재중이랑
2064,아무것도
2065,안떴징
2068,오빠한테
2069,아까
2071,나왔었음
2073,진짜
2074,근데
2075,암것도
2076,안들려서
2077,끊음
2078,뭐야
2079,슈발
2088,부재중
2090,눌러진건가
2091,엉덩이
2092,열일
2093,하나
2097,개웃기네
2098,그럼
2099,토욜
2101,그날
2102,저녁에
2103,술고
2107,훈련이구나
2108,놀러감
2112,마셔
2115,쥰나
2116,가기
2117,싫당
2119,어디서
2120,놀라구
2124,애들
2125,요즘
2126,머하남
2127,한강이나
2128,갈까
2130,오늘
2131,한강
2132,갔는데
2133,날씨
2135,좋음
2137,누구랑
2138,갔뉴
2139,애들
2141,하겠어
2143,핵교가
2144,헬일뿐
2149,오빠
2150,오늘
2151,점심
2154,출근
2155,안함
2157,도서관
2158,가게
2159,오늘
2160,점심
2161,그랭
2162,뭇쟈
2163,오빠
2164,점심
2165,누구랑
2166,머금
2167,몇시얌
2170,원래
2171,민우라고
2173,고닥교
2174,친구랑
2175,먹는데
2176,언제든
2177,버려도
2180,없네
2181,내가
2183,그래
2185,진서
2186,데꼬
2187,갈까
2188,상관없음
2189,밥이
2191,맛있어
2192,지려나
2194,어디에
2195,있을
2196,거야
2197,오빠
2198,몇신데
2199,나랑
2200,진서
2201,정문쪽임
2205,열두시에
2206,끝남
2211,먹을랭
2213,고인물이라
2214,고인물이묜
2216,알아야
2219,고인물이라
2220,알던데
2222,없어짐
2224,카레
2225,먹을강
2227,조아아
2228,어디
2230,집인뎅
2231,끝남
2232,벌써
2233,나가까
2235,나오세에
2237,오디검
2238,카레
2239,어디피누
2241,진서
2242,데꼬감
2243,청운관에서
2244,베나레스
2245,가실
2259,모고
2260,여기
2261,카레
2263,있대대
2264,거기
2265,가쟝
2266,진짜
2267,안머나
2269,배고파
2271,어디로
2272,가지
2273,그럼
2274,정문
2275,아님
2276,저기
2277,행긱
2278,근천즛
2280,베나레스
2283,저기
2284,가도
2286,니네
2287,어디임
2288,어차피
2289,먹고
2290,오비스
2292,가야해
2293,청운관
2295,저기
2296,줄서던데
2299,우리
2300,일찍
2301,나오사
2303,않을까
2304,그럼
2305,저기로
2307,이제
2308,진서
2309,나옴
2311,오디임
2312,언눈돤
2313,펑운관
2318,오켕
2319,근데
2321,오픈이라는디
2322,사람
2323,없음
2324,열려있넹
2325,여기
2326,닭강정집
2328,오케에
2329,케에
2331,진서랑
2333,여기
2334,뭐냐
2335,스서임
2336,른설
2337,푸른
2341,오빠
2342,혜란이
2343,수업
2344,안와서
2345,내가
2346,대출하고
2347,졸지에
2348,지금
2349,수업
2350,듣는중
2352,개웃기네
2354,안온대
2356,숙취래
2357,아니
2359,못나가고
2360,지금
2362,스레기
2363,수업
2364,듣는
2374,근데
2375,타이밍
2376,오진다
2378,숙취
2380,수업
2381,어떤뎅
2382,내용
2384,없음
2386,꿀이네잉
2387,으어
2388,피고내
2389,어노
2390,나랑
2391,저녁
2392,먹고
2393,도서관
2394,갈래
2395,도서관
2398,가자
2400,노트북
2401,써야
2402,하는딩
2403,나도
2404,거기서
2405,써도
2406,되나
2410,사용
2411,가능
2412,닥가능
2413,키보드
2415,되보자
2417,그랭
2420,저녁
2421,언제
2422,먹을랭
2423,오빠
2424,배고파
2425,나는
2426,배고파
2427,나더
2429,지금
2430,먹으실
2432,지금
2433,이댄데
2434,바로
2435,회기감
2436,오빠
2438,좋갈래
2441,진우는
2442,지금
2443,분당이래
2444,내일
2445,만나기로
2447,지누도
2448,같이
2452,지금
2453,칭구집
2454,지누
2455,못온대
2457,그럼
2458,집가서
2459,씻고
2460,해야
2461,게따
2462,분당에서
2463,파마한대
2465,회기
2466,언제
2467,도착함
2469,거의
2470,다섯시
2474,여좋
2475,이제
2477,없나
2478,걸로
2480,오빠
2482,배터리
2483,없어서
2484,죽을지도
2485,몰라
2489,쥭음
2491,친구집에서
2492,누워서
2495,폰이
2496,유튜브
2497,보고
2498,있는데
2499,씻어라
2502,회기역
2503,쪽임
2505,집가서
2506,폰충해
2512,배고파
2513,뒤지겠네
2514,분에
2515,만남
2516,그럼
2519,뒤에
2520,회기역
2521,도착하는데
2522,그럼
2525,들렸다가
2526,분쯤
2527,빵이
2528,가에서
2529,보실
2533,빵이가
2542,분까지
2549,아크로
2550,폴리스
2551,시험운영
2564,자기
2565,싫다
2568,불가능에
2569,가까워지는
2572,나두
2578,나눈
2579,안될
2581,겉어
2582,점심
2583,목쟈
2584,몬일어나겠다
2592,집이야
2594,씻어야
2595,되는데
2597,지누는
2598,지금
2599,일어남
2600,오빠
2601,점심
2602,먹고
2603,갈거야
2606,잤당
2608,먹었오
2615,우리
2616,냉면
2617,먹음
2619,지금
2620,도서관
2623,미쳤네
2628,그거
2629,늦은
2631,아님
2632,친구
2633,그거
2634,오지
2635,말래
2638,그럼
2639,도서관
2640,오셈
2641,치매걸린
2642,사함이
2643,가출해서
2644,출동
2645,나간대
2649,아으어
2650,으어야
2652,지누랑
2653,둘이
2654,있음
2656,어노
2659,정신
2660,차료라
2661,너네
2662,저녁
2663,같이
2664,먹을겊
2667,얼릉
2669,저녁
2670,언제
2671,먹을겅
2675,모르겠는데
2676,와서
2677,공부해
2679,그럼
2680,노트북으로
2681,할거
2682,끝내구
2683,가겠음
2684,간단하게
2685,먹어야
2686,게땅
2688,머먹찡
2690,뭔데
2691,갭재기
2748,미안
2749,메모장
2750,혼꿀
2751,해야지
2785,꿀닭
2787,혼꿀
2788,맛있게
2789,머겅
2791,서영서양
2792,밥값
2794,보내주셈
2795,뒷풀이
2797,내야
2798,하는데
2799,카페
2800,없엉
2803,까먹엇오
2804,얼마지
2805,일걸
2806,봉투가
2807,도착했어요
2808,몰렁
2809,송금봉투
2810,받기
2811,완료
2812,받은
2813,카카오
2814,페이머니는
2815,송금
2817,온오프라인
2818,결제는
2819,물론
2820,투자도
2821,가능해요
2824,개꿀이뉴
2825,용돈
2829,아냐
2830,근데
2831,맞을걸
2832,거의
2833,원으로
2834,기억하는뎅
2840,그런가
2843,하면
2844,얼마임
2845,원이네
2847,우너
2849,편의점에서
2852,사다주셈
2853,도서관까지
2857,이따가
2860,근데
2862,꿀닭
2863,먹으니까
2864,줜니
2865,배불러서
2867,저녁
2868,안먹어두
2869,될듯
2870,와라
2873,너네
2875,열인데
2877,우리
2878,앞에
2879,자리남
2880,어른
2881,오셈
2882,으윽
2884,열도
2886,독서실
2887,같이
2888,생긴
2890,아냐
2892,여기
2893,완전
2894,트여있오
2895,그랭
2896,노트북
2897,써도
2898,안쳐
2899,맞나
2900,거긴
2902,근데
2903,한시간
2904,뒤에
2905,빨래
2906,끝나고
2908,시간
2909,뒤에
2910,머리
2911,자르러
2912,가야해
2915,아니
2919,알았오
2922,미안
2925,개웃경
2926,머리하고
2928,옹케
2930,오빠
2931,꿀닭
2932,열었어
2934,열었으
2935,오빠
2936,집이야
2937,도저히
2938,부탁
2939,못하겠다
2946,내가
2947,가야지
2950,공짜
2951,섭웨
2956,섭웨
2957,꽁짜임
2958,알바는
2959,남는
2960,걸로
2961,싸온댈
2962,맨날
2964,개이
2965,덕이넹
2967,오빠
2968,근데
2969,둘이
2970,같이
2971,사셈
2972,맨날
2973,같이
2974,있고만
2975,쓸모
2976,있을
2977,때만
2978,와야해
2980,코골아서
2981,같이
2982,못살아
2983,충전기
2984,찾음
2987,지금
2988,집옴
2989,오빠는
2991,안고남
2993,나는
2994,시체
2995,마냥
2999,키모농
3000,언제
3001,끝나
3003,이제
3004,끝났는데
3005,친구
3006,몸살
3007,걸렸다고
3009,먹자는데
3011,지누
3012,만났음
3018,재밌네
3021,얘랑
3022,먹어야
3025,같은데
3026,지누는
3027,뭐래
3028,진서랑
3036,설문
3037,조사할래
3038,했오
3039,니가
3040,하는
3041,거임
3046,출근행
3048,학교보단
3049,낫지
3050,아늠
3051,오빠
3052,바쁨
3054,바쁜건
3055,아닌디
3056,고등학교
3057,친구
3058,올라와서
3059,만날
3063,정비소
3064,갈라
3065,했는데
3067,같이
3068,갈까
3069,했눈뎅
3070,흐익
3072,혜란이
3073,데꼬
3075,심심해
3079,꿀팁
3080,감사감사
3083,애들
3084,오늘
3085,안모임
3086,그런듯
3087,다들
3089,간대
3090,나랑
3091,혜란이랑
3092,놀아야지
3096,쏴링
3098,담에
3099,보쟈
3101,지금
3102,인남
3103,나듀
3105,어제
3106,머했뉴
3109,기종기
3110,담배핌
3112,우리
3113,집에서
3114,술먹었는데
3115,오빠
3116,왔으면
3117,좋을걸
3120,저거
3121,뒤에는
3122,누규임
3123,지누
3124,친구들
3130,진짜
3131,난장판
3133,재밌었겠늉
3134,오빠
3135,없어서
3136,노잼
3137,오빠
3138,우리
3143,부산
3144,가기로
3146,비워두셈
3149,띠용이네
3158,웃겨
3159,모임
3161,웃겨
3162,오빠
3164,이상형
3165,찾음
3166,근데
3167,여자야
3170,누군데
3173,이것바
3175,멋있지
3176,여자
3177,배구임
3180,친구
3181,중에
3182,여자친구
3183,배구선수
3184,염는게
3186,먹고
3187,등짝
3188,맞았다가
3190,개뺘
3191,부서진
3193,있었늠
3201,개웃기네
3203,어떻게
3204,부서지냐
3205,응급실행임
3207,언능
3208,부산
3209,가고
3210,싶다
3211,으엉
3212,피곤띠
3213,태풍
3215,오네
3219,뭐함
3220,공뷰하고
3221,있으
3222,오디성
3224,옵스
3225,오빠
3227,마실래
3233,재밌넹
3235,오빠
3237,펜이랑
3238,노트
3239,한장만
3242,검은펜
3243,없어짐
3244,집에
3245,있낭
3247,모지
3248,나한테
3249,있네
3250,꿀잼
3251,마지막에
3252,내가
3253,챙기긴
3254,했던거
3256,아니네
3263,쉬프트키
3264,자꾸
3265,이상함
3267,존나
3268,잠온다
3269,으어
3270,자지마
3271,나는
3272,조기
3273,퇴근
3276,시까지
3277,있을거
3278,으음
3280,누가
3282,얘기하든데
