,chat
527,생일에
528,선물
529,산다구
531,냇어
535,넣을게
537,일마다
538,넣을겨
539,우아아아아
540,선물
542,사드려
543,흐암
544,그러면
545,그냥
546,우리
547,욜로로
549,써버리까
551,아직
552,못정해
555,정신없어
556,입출금
557,통장이
558,안만들어지네
559,카카오
560,흐우우
561,우움
562,구러면
563,그냥
565,이후에
566,한번
567,빠져나가게
568,바꾸까
569,그냥
571,써버리까
572,평일날
573,가입해보께
579,적금
580,같은거
581,들지
582,말규
590,사실
591,딱히
592,우리
593,쩌번에
594,필요하진
595,않은
597,같은뎅
598,만원씩
600,넣었징
601,그거
602,거의
604,썼었엉
605,근뎅
606,휴가가
607,길었으니까
608,오마자
609,그칭
610,그때
611,거의
612,각자
613,써서
614,담엔
615,넣고
616,같이
617,쓰자
618,후아아
620,구러면
621,구냥
622,저기
624,세이프박스
625,그런
627,있고든
628,거기
629,있는
630,돈은
631,못쓴단
632,말야
633,매달
635,넣은
637,우리
638,쓰구
639,남으면
640,그냥
641,거기
642,꽁박아
643,두까
645,전역하면
646,빼서
647,쓰까
650,요러케
651,생겼엉
654,좋다
655,그거
656,하쟈
657,짱이야
658,흐흐흐
659,간식타임이다
660,흐항
661,쏘가
664,예주
665,저렇게
666,찢었어
667,예주랑
668,피자헛왔오용
672,완전
673,이거
674,먹구
675,시퍼
676,에에엥
677,먹자
678,피자헛
680,음주운전이야
683,안먹었엉
684,지금
685,피자랑
686,스파게티랑
687,감자튀김이랑
688,음료수
689,먹엉
690,진짜
691,마시써
692,저거
694,먹었는데
696,이만원
697,나왔어
698,짱이야
700,그렇게
702,짱싸다
705,완전
706,우리두
707,놀랬엉
709,진짜
710,엠티
711,가기
712,싫다
713,그냥
715,빠져야겠당
716,나중에
725,아니긴
730,우리랑
731,가자
738,진짜
739,귀엽다
740,따뜻한
742,입었넹
743,히히
745,이제
746,집가용
747,우리
748,예주
749,연예인이야
751,헤헤
752,예주
754,미쳣댜
756,예주사진들
758,모아서
759,스물되면
760,줘야지
761,내일은
762,창석이
763,보는
767,홍호홍
768,오오
770,기다리겠다
772,흐어어엉
773,아니
774,역가구
775,있냠
777,쏘기얌
778,아침
779,먹어써
780,옹옹
781,먹구왓오
782,홍이는
783,역가구잇오
786,지금
787,지제가는
788,전철탄당
789,아침
790,마니
791,먹어써
792,흐어어어
793,좋아
795,그냥
796,쪼꼼
797,먹엇어
798,홍이는
800,안고파
801,나는
802,흐으으음
803,모르겠엉
804,쏘가
805,커피
807,마실래
808,흐앙
809,그냥
810,바닐라라떼
811,차가운
813,아님
814,따뜻한거
815,뜨순거
816,흐큐
819,기다료
820,타구
821,가고
822,이써
825,따뜻한
827,안식으려
828,나아아아
829,으으아아아아
831,갠차나
832,여기
833,부대앞에
834,카페
835,있어
836,바로
837,앞에
838,지짜
839,바로
840,앞에
841,맛있진
842,않은뎅
843,바로
844,앞이얌
847,그냥
848,밖에서
849,사가까
850,믹스
851,커피
852,아니야
855,흐앙
857,믹스커피라두
858,마싯게
859,머글께
860,운동중이야
861,빠팅
862,빠팅
865,나는
867,있으면
868,도착행
869,히히
872,흐르이이이
873,홍아
874,도착햇어
881,버스타구
882,갈게용
883,러엉
885,고생햇
888,천천히
890,시룬뎅
892,거어의
893,열한시쯤
894,도착하겠당
895,헤헤
896,오홍
897,좋앙
898,헤헤
900,준비끗
901,오웅
902,운동
903,다했어
904,너네
905,맞은
906,편에
907,카페
908,진짜
909,예쁜
911,있당
912,쏘가
913,나와서
914,커피
915,먹구
916,드가까
919,이이이이에
921,그럴
923,홍이
924,도착햇어
926,아니
927,아니
928,거의
930,왔엉
931,커피만
932,사서
933,바로
934,드가께용
938,홍잉
939,택시
940,탓어요
944,지금
945,아저씨의
946,이혼썰
947,듣는
948,중이에용
951,미쳣넹
954,현규랑
955,이제
956,청소한당
957,좀따
958,저나
959,할게
960,흐흐
961,꿀청소
962,걸려서
963,바로
964,끝났오
965,우아아아아아앙
967,이제
969,가려고
970,신세계
971,가서
972,사고
973,싶었던
974,립스틱
975,발라봤는뎅
977,진짜
978,안어울려서
979,언니랑
980,나랑
981,웃어써
982,평택엔
983,여기
984,매장
985,없어서
986,그냥
987,살까
988,했는뎅
989,발라보기
990,잘해따
991,꿀청소
992,걸려서
993,다행이당
995,현규는
996,흐흐
997,현규도
998,같이
999,했어
1001,용철이
1003,나와서
1005,나중이야
1006,응응
1007,잘해써
1008,키키
1011,헤헤헤헤헤헤
1012,사진
1014,많댜
1017,쏘기얌
1019,퍼만
1020,존버하쟈
1029,홍아아아
1030,잠만
1031,흐이이이
1032,드가서
1033,볼게
1034,배터리
1038,알람
1039,못들은
1041,아니였엉
1042,어쩐지
1044,알람
1045,진짜
1047,듣는뎅
1056,오후얔
1058,홍아
1060,탓찡
1061,퍼얌
1062,미쳣어
1063,큐큐
1064,기절해
1065,부렷남
1066,쏘가
1067,지금
1068,대전에서
1069,환승할라구
1070,기차
1071,기다리구
1072,이써용
1074,창석아
1075,너두
1076,벌써
1077,대전이구만
1079,담에
1080,요러케
1081,와랑
1083,알겟어
1084,이게
1085,제일
1086,꿀인거가
1088,바로
1089,앞이네
1090,그롬
1091,마자
1095,끊어줄때는
1096,대전에서
1098,웅웅
1099,평택가는
1102,으으음
1103,아니
1105,지제동대구는
1106,한시간
1108,이거
1110,동대구
1111,대전
1113,대전
1114,평택
1115,시간
1116,요러면
1117,한시간
1118,사십분
1119,비슷하징
1121,저게
1122,훨씬
1123,낫네
1124,환승시간
1125,있다구
1126,해도
1127,간단하구먼
1128,지제로
1129,가면
1130,전철
1131,타야
1132,되니깐
1135,마자
1138,그리구
1142,진짜
1143,케텍스
1144,탔다가
1145,괜찮네
1146,무궁화
1147,타니깐
1149,근데
1150,지짜
1151,가깝다
1152,그렇게
1153,따지면
1155,그칭
1156,키키
1157,열차비
1159,얼마얌
1161,으으음
1162,그러면
1163,왕복
1164,오만원
1165,왕복
1167,근데
1168,케텍스는
1169,할인
1170,마니
1171,해서
1172,글쿠만
1173,응응
1174,일찍
1175,끊으면
1176,할인
1177,받을골
1178,마일리지두
1179,쌓이구
1181,얄짤없써
1183,홍아
1184,조심히
1189,홍서영님이
1190,이모티콘을
1191,선물했습니다
1192,홍아
1194,모지
1195,도착햇어
1196,흐엥
1197,피곤하지
1199,창석아
1202,도착해서
1204,씻구
1205,지금
1207,먹으려고
1208,풋살하러
1209,갔엉
1211,샐러드랑
1212,피자
1213,헤헤
1215,바로
1216,건강식이네
1217,나눈
1218,풋살끗
1219,씻구
1220,오세
1222,흐앙
1224,씻었어
1225,잘해썽
1226,헤헤
1228,예주
1229,데리구
1230,이제
1231,집왔엉
1233,결국
1234,예주
1235,데리러
1236,갔오
1240,근데
1242,안피곤해
1243,피곤한가
1246,홍아
1248,이제
1249,일주일에
1252,한번만
1253,공찰꺼야
1257,담주는
1258,두번
1259,다쳤어
1260,살빠죠
1261,흐흐
1265,그래두
1266,잼짜나
1269,보니까
1271,놀러
1272,가구
1273,싶다
1274,아쉬워
1276,생각
1277,하지
1278,말라규
1279,갓는뎅
1281,바람
1282,넣어버렸넹
1283,이제
1284,안가야지
1286,보니까
1287,이지
1289,부대가
1292,같다
1293,내집
1294,자주와
1302,집돌이야
1303,우리집
1306,오천평이야
1307,개부자
1308,개이득이넹
1309,땅도
1310,비싸다며
1311,흐흐
1312,근데
1314,방은
1316,평이야
1319,자리
1321,하나
1323,갠차나
1327,쏘가
1329,이모티콘
1330,써조
1331,카톡에두
1332,잇더랑
1333,짱이지
1335,기여어
1340,맞네
1341,다운
1342,받구
1343,잇오
1346,왓땨
1348,근데
1351,남음
1356,분동안
1368,운동
1369,운도오오옹
1373,기절
1381,미쳣닼
1383,귀여어
1384,죽엇넹
1387,구해줄게
1391,안에
1392,구해조야대
1393,지금
1394,예주의
1395,개학가방
1396,싸는거
1397,구경중이야
1398,쏘가
1401,실종띠
1406,잘가
1407,쏘가
1413,뺘뺘
1425,이괔
1427,이과
1428,뭐야
1430,불편하겠다
1432,기엽지
1434,쏘기
1436,받았넹
1437,후후흐흐
1438,마쟈
1439,홍이
1440,저녁엔
1441,공부
1442,모든가요
1444,느으으은
1445,일단
1446,누워써
1448,지쨔
1450,큐큐
1451,첫날이
1453,힘드러
1455,고생햇
1457,오늘
1458,진짜
1459,정신없어
1462,근데
1464,학교
1465,가서
1466,사람들
1467,보니까
1468,뭔가
1469,재밌긴
1470,해써
1473,근데
1474,시간표
1475,이케
1476,바꿔써
1477,원래
1478,수업
1479,월수
1480,세개
1481,화목
1482,세개였는데
1484,월수
1485,마지막
1486,수업
1487,사람
1488,너무
1489,없어서
1490,그냥
1491,화목으루
1492,옮겨써
1494,화목
1495,벌써
1497,빠져
1499,과목도
1501,근데
1502,갠차늘거
1503,같옹
1504,히히
1505,창석인
1506,모해
1508,잠깐
1509,기절
1511,이제
1512,모하지
1513,모며모
1515,모모
1517,간식
1518,타임인
1521,구런
1523,같아
1524,흐흐흐흐
1527,외국카톡에
1528,너랑
1529,찍은
1531,올렸는데
1532,친구가
1533,브라더냬
1534,쟤네
1535,눈에는
1536,동양인은
1538,닮아보이나바
1540,글켓넹
1541,칭챙초우
1548,배경
1549,오오옹
1550,모야
1552,그거
1553,아닐걸
1554,까먹엇엉
1555,사라져서
1557,소융
1558,개총
1559,이틀
1560,하는데
1562,이유가
1565,자기
1566,소개
1567,해야
1568,해서래
1571,개노답
1573,가야해
1576,한번은
1577,가는
1579,금욜에
1580,갈까낭
1581,좋지
1582,않을까
1583,뒷풀이
1584,할텐데
1587,쏘가
1588,내가
1589,프로틴바
1590,먹어보고
1591,맛있는
1594,줄라구
1595,했는데
1596,맛있다는
1597,걸루
1598,두개
1599,시켰는뎅
1600,아까
1601,하나
1602,먹었는데
1603,달고
1604,맛있는
1605,맛이긴
1606,한데
1607,완전
1608,텁텁해
1609,너는
1610,이런
1612,말구
1613,그냥
1614,맛있는
1616,머겅
1618,흐흐
1619,창석아
1620,통화
1621,끝나면
1622,말해종
1623,오이이잉
1624,배터리
1625,없어서
1626,꺼졋당
1627,충전
1629,시킬게
1633,네네네네네
1635,네넹
1640,이모티콘
1641,기여버
1644,춤짱잘춘당
1645,얘네
1646,으아아아
1647,두장
1648,두장
1649,미쳐따
1659,두장
1660,어케
1663,한장
1664,남아써
1666,한시간만에
1668,써버렷
1669,가능해
1670,근데
1671,창서
1673,현타와
1675,전필이라
1676,듣는
1677,건데
1679,듣냐고
1680,여쭤보시면
1682,뭐라
1683,해야해
1684,자기들이
1687,아니까
1689,필로
1690,정한
1692,아냐
1695,홍아
1696,너는
1697,말야
1698,소프트웨어에
1699,엄청난
1700,열망이
1701,있는
1702,제의
1703,스티브
1704,잡스가
1705,되고
1706,싶은
1707,그런
1708,학생이라는
1709,최면으로
1710,하자
1713,쏘가
1714,근데
1715,그걸로
1716,지금
1717,반장
1718,채웠는뎅
1719,소재고
1720,갈이야
1722,폰트를
1723,바꿔볼까
1731,쓴다
1732,경영학과
1733,같아
1734,소설가구만
1736,저거
1739,전공
1740,지원서에서
1741,복붙했오
1743,그대로다
1749,이쁘네
1751,이제
1752,아부만
1753,살살
1754,넣으면
1757,남아따
1758,헤헤
1760,쓰었당
1763,뀨아
1765,홍이아
1767,민서
1768,니가
1769,고생햇오
1773,보내줘따
1774,미쳤지
1775,젠장
1776,나도
1777,진짜
1779,너무해
1780,갈래
1782,쟤네
1783,일부러
1784,개강맞춰서
1785,간거
1786,알아
1787,나쁜
1788,놈들이야
1789,아주
1790,그냥
1792,나두
1793,바다
1794,누구랑
1795,아니
1796,누구랑
1797,간거얔
1798,바다
1799,가자
1800,우리두
1801,쟤네
1802,민선
1803,초록
1804,지현
1805,누리
1808,우리
1809,가버리자
1810,우씨
1811,나도
1812,남들
1813,학교
1814,갈때
1815,갈거야
1817,우리
1818,가을
1819,이후엔
1820,개느긋이얌
1821,흐흐
1822,홍아
1823,페메할게
1829,청소
1830,빳팅행
1831,꺼내
1832,부렷어
1833,흐흐
1834,쏘가
1837,끝났옹
1839,우울하당
1840,진짜
1842,일학년이야
1845,아니
1846,아니
1847,그것때매
1848,오티햇어
1849,우울한
1851,아니구
1852,으으응
1854,내가
1855,아무것도
1856,모르겠어서
1857,우울행
1860,어차피
1861,삼각함수복습하구
1864,모르자나
1865,문제도
1866,푸시는데
1867,갠차나
1868,끝나고
1869,애들이
1874,까먹엇다
1875,이러는제
1876,배운적이
1877,있어야
1878,문과는
1879,나가
1880,뒤져야
1882,까먹지
1884,어녀
1885,아냐
1886,갠차나
1889,흐아아앙
1891,오늘
1892,예주
1893,입시설명회
1894,한다구
1895,그래두
1896,어른스럽게
1897,입는다구
1898,학부모처럼
1899,입엇는뎅
1900,학년들
1901,사이에
1902,앉은
1903,학부모
1904,엿엉
1922,어케
1923,입엇엉
1924,보여줘
1925,홍앙
1926,조나는
1927,안대
1928,이걸루
1930,짜자잔
1932,청년다방
1933,떡볶이
1934,개쪄렬
1936,흐흐흐흐흐흐
1938,이제
1939,학교
1940,돌아가는중
1942,수업인데
1943,지각이당
1944,헤헤
1947,벌써
1948,머리
1949,아프다
1951,하하
1953,미쳣네
1954,홍이
1956,가겠네
1957,쏘가
1959,도서관
1960,가서
1961,저나
1962,할겡
1966,서울
1967,강남구
1968,대치동
1974,맏가
1975,맞다
1977,못갔어
1978,오늘이구만
1979,몇시에
1982,시작이야
1985,지금
1986,맥날이얌
1987,또로록
1988,홍아
1990,쏘기
1991,완전
1992,이넹
1994,피곤해서
1995,오뜨케
1997,당직
1998,사령
1999,왓댱
2001,무서븐
2002,사람이럄
2004,폰해두대
2005,으아
2006,그래두
2007,안이라
2008,다행이당
2009,밖에
2010,진짜
2011,너무
2012,뿌옇당
2013,피부
2015,뒤집어질
2017,같아
2020,홍아
2021,요기
2022,데이터가
2024,안터져
2027,이상해
2029,산속이라
2030,그런감
2033,예주
2034,엄마
2035,코디
2036,받으러
2037,갔네
2040,요기
2041,진짜
2042,신기하당
2044,인강강사들
2045,현강하는
2047,요긴가바
2049,우리
2050,학교도
2051,넣어주넹
2052,대치동
2053,사람들은
2054,경잡대
2055,취급도
2056,안해주는
2058,알았눈뎅
2059,평민들이
2060,가는
2062,아닐까
2068,오다가
2072,다녔던
2073,학원
2074,봤엉
2075,기분
2076,신기해
2079,대학
2080,가구
2081,한번도
2082,안왔는뎅
2087,당연히
2088,글켓징
2089,학원
2090,크지
2091,완존
2092,이지영
2093,알아
2094,창석아
2096,사람도
2097,여기서
2098,강의하나봥
2101,이런
2103,붙어
2104,있엉
2105,이지영
2106,유명하자나
2109,시간에
2110,만원인거야
2112,정도야
2122,아니
2124,그래
2126,신승범이
2127,년에
2130,벌엇대
2132,이게
2133,일주일에
2134,한번
2135,세시간
2136,하는데
2137,그러면
2139,네번에
2140,만원인가봐
2141,그래도
2142,졸라
2143,비싸다
2144,와이씨
2145,그래두
2146,다행이네
2147,한번에
2148,여기
2150,삼백명
2151,들어갈
2153,같은데
2154,이십팔마
2156,그러면
2159,계산해
2160,보자
2161,한달에
2162,팔천마
2163,넌이넹
2165,히잌
2167,수업만
2168,팔천
2169,한달에
2170,최소
2171,하루에
2172,시간
2178,갓뎀잇
2179,좋겠당
2180,강사들은
2183,스탠포드
2184,갈껄
2187,사람
2188,미적분
2189,들엇엉
2191,대학교
2192,와서
2194,이비에스
2196,잘해
2199,이비에스야
2200,이비에스
2202,뜌다가
2203,스탠포드
2204,이거
2205,같이
2206,하나바
2207,이비에스랑
2208,다른
2209,거랑
2210,사설
2211,가면
2212,후우
2213,응응
2215,안보내진다
2216,카톡
2218,댓당
2219,보내진당
2222,나랑
2223,같이
2224,존버해조
2226,근뎅
2227,여기
2228,와보니까
2229,진짜
2230,현강
2232,듣는지
2233,모르게따
2236,그랭
2237,근데
2239,잠깐
2243,아나
2244,나아
2245,으은카애
2248,보내져
2249,쨔듕
2250,저러케
2251,들을거면
2252,구냥
2253,인강
2254,아냐
2256,네네네네네네넹
2258,흐하앙
2259,홍아
2261,안뇽
2262,듣구
2263,잇오
2264,손님
2265,개마나서
2266,바뻐
2268,으앙
2269,힘들게
2272,듣구
2273,이써
2274,근데
2275,내가
2276,아까
2278,인강들엇다는
2279,사람이
2280,강연하고
2281,있어
2287,소름이다
2288,어때
2289,솔깃해
2290,실물이
2291,낫넹
2293,너두
2294,다시
2295,하고
2296,싶어져
2299,그냥
2300,죽고
2301,다시
2302,외국에서
2303,태어날래
2305,아냐
2306,한국에서
2307,부자로
2308,태어날래
2309,그게
2310,짱이야
2311,후우우움
2312,구랭
2313,그럼
2315,너한테
2316,빌붙어야지
2317,그러면
2318,맨날
2319,운동해야지
2322,맨날
2323,운동하고
2325,먹고
2326,너무
2327,졸리당
2328,흐흐
2329,운동하구
2330,싶따
2331,그러면
2332,개인
2333,트레이너가
2334,집에
2335,오는
2336,거야
2337,흐흐
2339,해야지
2341,보내져
2344,아니
2346,집이
2348,헬스장이지
2352,그니까
2353,좋당
2355,헬스장
2360,술집
2363,지하층
2364,클럽
2365,왜냐면
2367,콩이네
2368,헬스장
2369,밑은
2370,시끄럽거든
2372,내거
2374,옥상
2377,용처리
2378,작업실
2380,너꺼
2382,노래방
2383,오예
2385,옥상은
2386,수영장
2387,빼먹엇어
2388,그래
2389,그거지
2390,돔이
2391,쳐져야대
2392,맨날
2393,풀파티다
2394,미세먼지
2395,막아둬야
2397,마쟈
2398,낮에
2399,운동하고
2400,저녁에
2402,먹고
2403,클럽
2404,갔다가
2406,조아
2407,풀파티
2409,근데
2410,집에
2411,클럽
2412,있는건
2413,바보같아
2414,물론
2416,집인데
2418,들오라구
2420,지하
2421,층이자나
2422,갠차나
2424,차고도
2425,잇어야대
2426,이름은
2427,홍썬
2434,개핫하게
2435,어디서
2436,들어본거
2437,같운뎅
2438,잡혀간당
2439,층에
2440,대면
2443,마자
2446,안보내져
2448,느리당
2449,댓구만
2450,흐흐
2451,이제는
2452,국어
2453,강사가
2454,나왓옹
2456,너가
2457,강의해
2459,브라운
2460,국어
2462,어케
2463,맞냐
2464,세트로
2465,입엇넹
2467,많나
2468,꼬셔볼까
2478,어떻게
2479,나랑
2480,돈까스
2481,먹으러
2482,갈랭
2484,그럼
2485,안감
2486,나랑
2487,스윙스
2488,먹으러
2489,갈랭
2490,돈까스랑
2491,스윙스
2492,먹으러
2493,갈랭
2494,어제
2495,봣다
2497,돈까스의
2498,스윙스
2499,먹방
2500,토나오더랑
2511,그거
2512,안봤엉
2514,절대
2515,못바
2519,보지마
2522,오늘
2523,효선이랑
2524,떡볶이
2525,먹방
2526,브이로그
2527,돈까스로
2528,인강강사나
2529,꼬실
2530,생각하고
2531,도전햇는뎅
2532,실패해써
2533,홍하다
2534,추서영
2549,이거
2550,개늦게
2552,대화불가
2553,구럼
2554,하디
2555,말자
2560,이겅
2561,아까
2562,내가
2563,말한
2564,교수님
2565,안보양
2566,오떤
2567,느낌인지
2568,알겠
2569,아항
2571,박재범
2572,어디
2577,인터뷰도
2578,하셧엉
2579,아내
2580,러버넹
2582,자기가
2583,이번에
2584,트렌드를
2585,반영해서
2586,수업
2587,내용
2588,바꿀라구
2589,했는뎅
2591,육아를
2592,시작해서
2593,못했대
2595,아내
2596,아니
2597,먼가
2598,개머싯어
2599,구치
2600,깐지야
2601,사람이
2602,여유가
2603,느껴지는
2604,사람이
2609,강사
2610,사기꾼
2611,같아
2614,날라리당
2615,흐흐
2616,들을만
2618,안듣구
2619,이써
2621,창서가
2623,강사하면
2624,안대겟어
2625,자기
2626,강의하다
2627,나왓다고
2630,벗을게요
2631,이러고
2632,벗더니
2633,엄청
2634,말랐죠
2635,이러고
2636,강의를
2637,하면
2638,살이
2639,찔수
2640,없어용
2643,이래
2647,벗을껀데
2648,안돼
2651,몬소리야
2657,벗어두
2658,대지용
2659,지지짜
2660,흐흐
2661,벗어부려야지
2662,홍이아
2663,우리
2664,어떻게
2665,하까
2668,보러
2669,가묜
2670,대거덩
2672,근데
2673,내가
2675,주말엔
2676,집에
2677,있어야
2678,된단
2679,말야
2680,월화엔
2681,너가
2683,바쁘자나
2685,아니이이이잉
2686,그때
2687,안올라와
2688,두대
2690,휴가
2691,박일만
2692,쓰면
2693,안돼
2694,그래
2695,버릴까
2696,그러구
2697,월에
2699,나오고
2701,근데
2702,그때
2703,나오면
2704,하면
2705,대려나
2707,월에는
2709,못나오징
2713,근데
2715,카톡땜에
2716,설명회
2717,못듣는
2719,아냐
2722,이거
2723,안들어
2725,녹음만
2726,하면
2728,그롬
2729,모해
2731,아아아
2732,너랑
2733,카톡
2734,몰랏어
2736,니가
2737,나랑
2738,놀아주는
2739,고얌
2745,그랫구만
2748,강사는
2749,사기꾼이다
2750,경영학관
2755,느껴져
2757,사기꾼이야
2762,헤헹
2763,쏘가
2764,이번에
2765,짧게
2766,쓰궁
2767,담에
2768,마니
2769,놀쟈
2770,내가
2771,대구
2772,갈게용
2773,이번에
2774,올라오면
2775,담에
2776,길게
2777,못있는
2779,아니야
2780,우웅
2782,달까진
2783,근데
2784,휴가가
2785,없엉
2787,일에
2789,받는당
2791,으핳
2792,월에
2794,내가
2795,놀러가께
2796,후우움
2797,그럼
2798,오뜨케
2799,하는
2801,제일
2802,좋을까
2803,이번에
2804,아니묜
2805,앞으로
2806,일단
2807,응응
2808,휴가가
2809,없긴
2812,마니
2814,갓어
2824,구러면
2825,싶구만
2826,집에
2827,있엉
2830,정기
2831,외박은
2832,언제
2833,나오는고야
2834,아니
2835,여기
2836,강사들
2838,자기가
2839,타래
2840,정기
2841,외박은
2842,원래
2843,이번주
2844,금욜인데
2845,그걸
2846,월에
2847,나갓고
2848,담은
2850,일인데
2853,난리낫넹
2854,창석이
2855,그걸
2857,담주에
2859,가야지
2860,개망이다
2862,존버할래
2863,구냥
2864,휴가가
2866,엄성
2869,잇어
2880,미쳣당
2881,병장
2882,연가도
2884,저번에
2885,써서
2888,그러면
2890,남앗거든
2891,일을
2892,개월간
2893,알뜰하게
2894,써양
2896,이번에
2897,정기
2898,외박
2899,쓰구
2900,월에
2901,나랑
2902,쓰쟈
2905,홍앙
2908,모냐묜
2910,하루
2911,거등
2913,웅응응
2914,하루가
2915,모냐묜
2916,아침
2917,시부터
2919,시까지얌
2920,개너무
2921,하지
2927,써야
2928,일박이
2929,일이야
2930,그건
2931,외출
2932,아니야
2935,넘행
2936,그러면
2937,이번에
2938,두개
2939,붙이면
2940,독립기념관
2941,가야
2942,겟어
2944,일이야
2945,언젠가
2947,이번엔
2948,두개
2949,쓰면
2953,아항
2954,그러면
2955,포항
2956,다녀오면
2957,이넹
2958,고민대는구만
2970,사기꾼
2972,많넹
2973,경영학과
2974,답게
2975,전략적으로
2976,휴가계획을
2977,세워보자
2978,쏘가
2980,이금
2981,계산중
2982,지금
2983,개쩔어
2984,기둘려
2987,멋졍
2988,키키
2989,계산해보면
2990,말이야
2991,신기하게
2992,많넹
2993,모지
2994,한달에
2995,박일을
2996,무조건
2997,나올
2999,있어
3000,월부터
3001,근데
3003,이후에
3006,있는
3007,휴가가
3008,많단
3009,말이지
3010,오이이잉
3028,이론
3030,가능하지
3031,흐흐
3033,정말
3034,매달
3035,나오넹
3036,공군
3038,미쳣지
3040,저게
3041,가능해
3042,사실
3043,이때까지
3044,매달
3045,독립기념관두
3046,박일
3047,나오니까
3048,포함한고야
3049,저렇게
3050,적은거야
3051,현규는
3053,내내
3054,나올
3055,수잇음
3059,독립기념관
3060,하루
3061,뿐야
3064,흐흐
3065,월에
3066,나올
3068,있옹
3069,홍아
3070,미쳣어
3072,시에
3073,끝나
3074,그때
3075,안끝날
3077,같오
3079,쏘가
3080,근데
3081,진짜
3082,거의
3083,모든
3084,대학에
3085,소프트웨어
3086,인재
3087,전형
3088,생긴다
