,chat
1191,고마어
1192,헤헤
1194,가고
1195,있나요
1196,도착했으려나
1198,아까
1199,이미
1200,도착했지요
1207,오늘
1208,초밥
1209,너무
1210,맛있었다
1212,잊을
1216,사촌동생이랑
1217,놀다가
1218,이제
1219,들어감
1221,화이팅
1224,착샷입니다
1226,우와
1228,대학생
1231,많이
1232,입자
1240,그러면
1241,바로
1242,갈아입어야겠다
1243,아직
1244,대학생이
1245,아니니
1247,승하
1249,있나용
1250,안뇽
1251,서영띠
1254,주말에
1255,서울
1256,외박
1257,갔다옴
1258,가서
1259,연락하려
1260,했는데
1261,바쁠까봐
1264,허어어엉
1266,그때
1267,천안이긴
1268,했는데
1269,그래두
1270,연락하징
1271,나는
1272,감기
1273,걸려서
1275,줄줄이야
1276,거기
1277,추울텐데
1278,감기
1279,조심하슈
1281,근데
1282,궁금한
1284,있는데
1285,프사
1287,맞지
1288,메리크리스마스야
1290,즐거운
1291,하루
1292,보내세용
1295,승하야
1296,너두
1297,메리
1298,크리스마스
1304,고맙당
1305,내년에는
1307,밖에서
1308,크리스마스
1309,보내야지
1312,나두
1313,친구한테
1314,받아서
1315,모르겠다
1316,흐흐
1318,미적
1319,조졌어
1320,승하야
1322,받은
1323,거였구나
1326,잠시만
1327,미적
1328,많이
1329,어려웠나
1331,설마
1332,조진게
1334,정도
1335,틀린
1338,내가
1339,아는
1340,홍서영이면
1341,가능할
1342,수도
1344,미적
1345,시험
1346,문제
1348,사람
1349,누구야
1351,데리고
1352,오셈
1355,조졌어
1357,나와서
1358,재수강인데
1361,나오게
1362,생겼어
1363,나눙
1364,재능이
1365,없나봐
1367,누구지
1368,진짜
1369,데려올겡
1370,흐흐
1371,진짜
1372,누구야
1373,교수님
1374,데려오면
1375,혼내드림
1376,아냐
1377,아냐
1380,충분히
1381,잘하고
1382,있어
1383,잘하고
1384,있으니
1385,너무
1386,상심하지
1387,않았으면
1388,좋겠어
1390,힘내라
1397,위로가
1398,될지는
1399,모르겠지만
1401,핵오랜만
1402,계절땜에
1403,바빴구나
1405,고생해
1406,따리
1407,역시
1409,책이
1412,했군
1414,사실
1415,너가
1416,선대
1418,하는
1420,수도
1421,오오
1422,맛있는
1424,맛있는거
1427,나는
1429,주에
1430,휴가지롱
1432,그렇다구여하하
1433,이건
1435,의왼데
1437,힘이
1438,된다니
1439,증말
1440,다행이닷
1442,이렇게
1443,보니
1445,혼자
1446,아무
1448,하는
1450,같은데
1453,휴가야
1454,승하야
1455,만나면
1456,좋은데
1460,잠시만
1462,만나는
1463,거임
1464,그러면
1465,휴가
1466,취소함
1467,언제
1468,만날
1470,있습네까
1471,승하야
1474,계속
1475,여행
1476,갔다가
1477,이제
1478,한국
1479,왔어
1481,지내구
1482,있어
1483,저번에
1484,휴가
1485,나온거야
1487,좋아요
1490,누르면
1491,취소
1492,아니야
1493,승하야
1496,진짜
1497,군대에
1498,있는
1499,애들
1500,아무도
1501,못만나서
1502,속상하다
1503,심심하지
1506,진짜
1507,오랜만이네
1508,좋아요
1509,두번
1510,누르면
1511,취소인거
1512,들켜버렸지
1513,모야
1515,사실
1516,많이
1517,심심했는데
1518,이제는
1520,그냥
1522,나가겠구나
1523,싶어서
1524,포기함
1525,심심한
1527,즐기는
1528,편이야
1529,전역하고
1530,보자꾸나
1533,승하야
1534,전역
1535,얼마
1536,안남았어
1537,벌써
1538,포기하구
1539,전역을
1540,바라보는
1541,거야
1542,전역
1543,언제
1544,한댔지
1548,아직두
1549,구닌하실
1550,계획이신가용
1552,남아일언
1553,중천금
1555,전역은
1556,한참
1557,남아서
1558,보이지가
1559,않아
1560,남아
1561,일언
1562,중천금
1563,입니다
1570,멋져
1571,근데
1572,올해
1573,전역
1574,아닌가
1575,올해
1576,전역
1577,맞습니다
