,chat
269,학년인데
270,넣어주겠져
271,졸업한다
272,뻥쳐야지
274,말이
275,부전공서러워서
276,죽음
278,오빠
279,데마
280,저희
282,들을
284,있겠져
285,들어야
286,하는데
287,하아
290,국캠
291,여러뷴
292,희소식이요
293,오예
294,데마
295,들을
297,있겠지
298,갑자기
299,데마
300,지금
301,수강명이지
302,아마요
303,모션
304,그래픽
306,잡아줘
307,하아
308,오빠
309,프사
310,보니까
311,고새
313,어려지셨네여
315,분발해야겠음
316,사진은
317,사진일뿐
321,뺐음
323,완재의
324,시간은
325,거꾸로
326,가지
327,완시거간
328,굳이
330,오티
331,후기
333,서영카로
334,탈주하면서
335,잼께
336,기엠
337,다녀왔습니다
339,오빠
340,요즘
341,친구들
342,무섭더라구요
343,오우
344,내일
345,신환회도
346,오니
347,오빠
348,가세요
349,개에
351,오빠
352,수민오빠
353,연주회
354,하세용
355,홍보해주세여
356,여기
357,이번주
358,토욜
359,시크라운관
360,으악
361,토요일이에요
362,갈까
363,헤헤
366,나는
367,완전
368,순위넹
369,졸업유예
371,유예거든영
373,못들으면
374,오빠들도
376,될듯
377,그럼
378,다행이군
379,오빠들
380,오늘
381,국캠
382,오세요
383,지금
384,망포역
387,지하철
388,타구
389,오쑈
391,아침에
392,수업
393,듣고
394,망포역에
395,이모댁이
397,어서
398,거기서
399,쉬다
400,나옴
401,서영아
403,우리
404,학교
405,앞인데
406,오빠
408,학관가서
409,우체국만
410,갔다가
411,공대
412,가게영
413,학교
415,오디
417,카페
419,그럼
420,우리
421,강의실
422,어디
423,데릴러
425,우체국
426,갔다가
427,흐음
429,우리
430,걸어갈게
432,오빠
433,강의실
434,어디에요
437,똑같은
439,창호
440,보러
441,가는
444,설레네요
445,개짜증나네
446,딴거
447,들으믄
448,안되나
449,지는
450,선택권이
451,없슈
452,고양이가
453,있는
454,보드게임
455,카페
463,맞다
465,이제
466,딱지
467,콜렉팅
468,못해요
469,와우
470,이미
471,개는
472,거뜬히
473,모으지
474,않았나
475,이제부터
476,인거
477,같아
479,오빠들
480,보냄
482,할리가
483,손절임
489,오빠
490,어카게여
492,일등으로
493,보냄
494,센척
495,오져
496,뿐만
497,아니라
498,직전
499,학기에
500,수강했던
501,고객관계
502,관리에서
503,진창호
504,교수님의
505,열정적인
506,토론식
507,수업에서
508,많이
509,느끼고
510,배웠기
511,때문에
512,이번에도
513,당연히
515,심화과정을
516,같은
517,곳에서
518,진행하고
519,싶습니다
520,현실은
521,쭈굴
547,나두
548,쭈굴쭈굴
550,오빠들
551,그럼
552,내일은
553,안옴
555,좋겠다
557,내일도
558,가는데
561,내일
562,수업
564,갠데
565,데마등록됐네
566,저도욤
567,오빠
568,근데
569,제가
570,여기
571,애들이
572,무딘건지
573,착한
574,건지
575,느낀게
576,경영
577,교수였음
578,에타에
579,난리
580,난리였을텐데
581,진짜
582,암것두
583,없네여
584,안들을
585,방법을
586,찾아야지
588,완재
589,오빠도
590,들어감
593,예쓰
594,오빠
595,근데
596,데마
598,사랬어요
599,사라고는
600,안했는
601,어예
602,진짜
603,들어야
604,되나
607,오빠들
608,자료
609,제가
610,받아갈까여
612,제가
613,받아써여
614,받으러
615,가면
616,안됨
619,과외
621,해줘요
622,서영쌤
623,우리팀
624,어떡함
652,하는
653,김에
654,서울캠
655,사람
656,두명
657,찾을까
659,없을래나
660,서론이
661,길죠
662,경영
663,프로
664,그래밍
665,같이
666,들으믄
667,좋을까
669,데마랑
670,같이
671,들으믄
672,도움되지
673,않으까
674,착각이겠지
675,들으쎄여
676,생각난
677,김에
679,교재
680,보내
681,쓰영
682,메일로
684,개빡세다는데
685,편한
687,들을까
688,이거
689,들을까
690,고민중
692,갓서영늼
693,교재
694,감사드립니다
695,보은의
696,시간을
697,조만간
698,갖도록
699,하죠
700,네네
706,오빠
707,이번에
708,널널하지
709,않음
710,들으세여
712,취준하고
714,기타
715,등등해야
716,하지
717,않겠음
719,배우는
721,추천함
722,인생에
723,도움
724,흐으음
725,근데
726,오빠
727,거기서
728,경영프로
729,그래밍
730,들었네
731,가서
734,잘합니다
736,이러면
737,좋다
738,아닌가요
740,취준생
741,아니라
742,몰라요
744,실제로
745,잘하잔
750,파이썬
751,씨쁠쁠은
752,배우고
753,나서도
754,아무것도
755,못하는디
756,못해여
757,알은
758,뭔가
761,있게
764,오빠
765,프사
766,인스타스타
767,같다
769,인스타
770,안함
771,인플루
772,언서
773,완재
774,완재
775,원래
776,멋있어
779,스캔
780,진짜
781,잘됐다
782,알들어
783,말어
784,알어
785,알알
786,알알
787,알알알알알
788,짖지마
789,윤수민
790,알알
791,알왈
792,왈월월
793,오빠덜
794,앱까세여
796,어떻게
797,쓰는
798,거지
802,교재도
804,딴겨
806,수민
807,존경합니다
808,홍선생님
812,오빠
813,교재
814,피디에프
815,내가
816,메일로
817,보냈는데
819,그런
820,그렇군
821,고맙다
822,줘도
823,못받다니
825,서영이
826,쉅이니
827,운동해
828,써욤
829,와이
830,우리
831,자댄데
832,점심
833,집에서
834,목고
835,오겠네
839,마을에서
840,샐러드
841,사먹게여
843,경희대
844,푸오코
846,경희대
847,푸오코
849,여기
850,오늘
851,오픈함
852,방학때
853,안열다가
855,우린
856,죽먹음
858,영통
859,오셨네요
860,오빠들
861,오디
862,스벅
863,오세요
864,사드림
867,한시반
870,그렇구만
872,가요
874,오빠들
875,요기
876,가세영
878,저려미
880,파이썬의
881,차이
884,데이터
885,분석용으로
886,만들어진
887,언어로서
888,데이터
889,처리와
890,통계
891,분석
892,기능에
893,특화되어
894,있다
895,특히
896,프로
897,그래밍
898,지식이
899,많지
900,않아도
901,데이터를
902,분석할
904,있다는
905,장점이
906,있다
907,파이썬은
908,소프트
909,웨어를
910,개발하는데
911,사용하는
912,프로
913,그래밍
914,언어로서
916,많은
917,지식과
918,작업이
919,필요하다
921,장점
922,오류가
923,줄어든다
924,공동
925,작업을
928,있다
929,다양한
930,그래프를
931,구현할
933,있다
934,무료로
935,사용할
937,있는
938,오픈
939,소스이다
940,로스
941,이하카와
942,로버트
943,젠틀맨이
944,개발했다
945,통계
946,분석
947,텍스트
948,마이닝
949,소셜
950,네트워크
951,분석
952,지도
953,시각화
954,주식
955,분석
956,등에
957,사용한다
960,누가
961,개발했는지
962,물어보면
963,꿀잼띠띠
964,진짜
966,저래
967,자퇴
968,어떄요
970,다시
971,올려주면
972,안돼
975,오빠들
976,어디세요
977,버스
978,이제
979,내려
980,오빠
981,그럼
984,하나만
985,사다주심
986,안대여
990,어디세요
991,이게
992,우리끼리
993,데이터
994,수집하고
996,다음에
997,마트에서
998,구매한거만
999,추가해서
1001,데이터로
1002,최종적으로
1003,분석하는
1004,거지
1006,감사해요
1007,흰친구가
1008,이쁘긴
1009,한디
1010,칙칙한
1011,친구들이
1012,입으믄
1013,얼굴
1014,죽을듯
1015,크림
1016,이쁘네유
1017,물론
1019,안살것
1021,우리
1022,설캠
1023,데이터
1024,포함할거지
1026,버스
1027,안도
1028,포함해야
1029,되지
1030,않을까
1031,그럼
1033,우리만
1034,근데
1035,설캠이면
1036,무의미한
1037,데이터
1038,되는
1040,아녀
1041,복전하는
1042,사람
1044,아님
1045,그럼
1047,주제를
1048,효율적인
1049,설국버스
1050,배차시간에
1051,대해서
1052,연구하자
1053,데이터가
1054,부족하겠지
1055,포장지
1056,이쁜
1058,어디
1059,팔까요
1061,아트박스에서
1062,포장재료
1064,어제
1065,나도
1067,상자임
1071,이던데요
1072,계산할
1074,상자는
1075,사이즈
1076,안맞을듯
1077,부들부들
1080,비쌈
1082,넣게여
1083,초콜릿
1084,그거
1085,안에
1087,이상한
1088,가루
1090,그거
1092,같은
1094,채워야
1095,하지
1096,않음
1099,선물도
1101,돈냉비
1102,수민씨
1103,보냈오요
1104,데마
1105,메일로
1106,감사합니다
1107,선생님
1108,존경해요
1109,그러면
1111,대신
1113,구해주세요
1114,저는
1115,문충이라
1116,그런
1118,못합니다
1119,선생님
1121,자구
1122,진짜
1123,미치겠네
1125,즐겁겠구나
1127,화이팅
1128,하렴
1130,오빠들
1131,이거
1132,너무
1133,웃기지
1134,않음
1147,소융
1149,돼버렸네
1151,아니
1152,오빠
1153,파이는
1155,웃기지
1156,않나요
1159,없어서
1160,불편
1161,한글
1162,쓰는
1163,코린이에게
1164,그것까지
1165,바란다구영
1166,역시
1167,전체
1169,띠용
1170,오빠들
1172,놀라운
1173,발견
1175,진창쓰
1176,닮지
1177,않음
1180,요약
1183,언제
1184,하냐
1805,저랑
1806,자구
1807,하실래요
1808,오빠들
1810,꿀잼임
1811,이런
1812,파일
1813,세개에
1814,헤더
1815,파일에
1816,메인
1819,미치지
1820,말아요
1821,서영씨
1822,서영씨는
1823,취직할
1825,웃을
1826,거에요
1827,그래도
1829,혹시
1830,조식
1831,운영하는
1832,학식
1833,아세요
1839,수민님
1840,학관이요
1841,학관
1842,학관
1843,취업
1844,안해
1845,학관
1846,이제
1847,봐뀌어서
1848,안해요
1849,조식
1850,이럴
1851,수가
1853,제이긱
1854,한대여
1855,제이긱
1856,제대로
1858,식사겠즁
1859,그렇겠져
1860,위에
1861,공지가
1862,메뉴였구만
1863,보고
1864,와야지
1866,저기
1867,제이
1868,긱은
1869,업서여
1871,샘숭이
1872,먹고
1873,나서
1874,매일
1875,같은
1876,메뉴네
1882,여기
1883,식단
1884,올라오는데
1885,화요일쯤
1886,올라온대여
1887,감사합니다
1888,서영님
1898,오빠를
1899,위해
1901,오빠
1903,내용
1904,많아요
1905,내일
1906,아침에
1907,해도
1908,될까
1910,안봤는디
1911,완재
1912,저번주에
1913,주차까지
1915,예습함
1916,그럼
1917,머함
1918,푼건
1920,인데
1921,이번주꺼
1923,많냐고
1924,묻잖여
1925,인나서
1926,해라
1927,지금
1928,한댜
1930,갓서영
1931,감사해
1932,되면
1933,데마
1934,바로
1935,드랍
1944,그럼
1945,나는
1952,까비
1954,포인트네
1955,진창
1956,탈출
1957,실패하
1958,나라도
1959,살아야지
1960,고려해달라고
1961,답장보냄
1968,서영씨
1969,뮤지컬까지
1970,점령했네
1972,바쁘게
1973,사네
1974,그는
1975,대체
1984,서영씨
1986,어울리네
1996,수원으로
1997,가라
1998,돌아가
1999,시룬데여
2000,저녁은
2001,레라다
2004,수민
2005,잡아갈려고
2006,왔나보네
2008,완재띠
2009,상금
2010,백만원
2012,쏘셈
2013,윤수민한테
2014,있음
2017,복수전공이라
2018,우리
2019,불가
2020,서영씨가
2021,본인
2022,학번으로
2023,빌려준대
2024,근데
2026,신청기간
2027,끝났슈
2029,실망
2031,시에
2032,회의
2033,있는데
2034,대신
2035,참여해줄분
2037,나도
2038,대신해줘
2039,그럼
2040,완재
2041,오빠가
2042,해야겠네
2046,취업함
2048,우와아아아
2051,축하해
2053,대박
2055,저도
2056,자퇴했어요
2057,근로
2058,장학
2060,교육청
2061,했던
2062,곳으로
2064,들어감
2065,오빠
2066,그만
2067,두면
2069,주세여
2070,월에
2071,만료야
2072,제가
2073,받을게여
2074,담타는
2075,나다
2076,담배
2077,타임
2078,담타자
2079,너가
2080,신청을
2081,해야
2082,내가
2084,추천해주지
2085,흠냐
2086,어디서
2087,신청해여
2088,근로
2089,장학
2090,한국장
2091,학재단
2092,소득분위
2093,봐요
2094,당연
2095,우리
2096,학교는
2097,소득
2098,분위
2100,마니봄
2101,그러면
2102,그거
2103,소득분위
2104,알아보는
2105,그거
2106,해야
2107,돼요
2108,국장
2109,신청하면
2110,자연스레
2111,되잖아
2114,담학기에
2115,알아봐야겠따
2117,이거
2119,서류
2120,엄청
2121,내야
2122,되네
2123,소득인
2124,정액
2125,산정
2127,귀찮긴
2133,요약
2134,할거
2135,많습니까
2136,아브젝트
2141,개선
2142,절차
2143,가지를
2144,설명할
2146,있고
2149,주어졌을
2152,절차를
2153,수행할
2155,있다
2158,오빠들
2159,카페
2160,가실
2161,거에여
2163,그러면
2164,제것두여
2166,잠들기
2167,초전
2168,제가
2170,보내드릴게여
2173,아메
2175,아메욤
2177,빨리
2178,줍줍
2179,하세요
2180,금액은
2181,랜덤
2184,최고
2186,기회는
2187,선착순
2189,에게
2193,마감됩니다
2194,윤수민님이
2195,최고
2196,금액
2197,원을
2198,주웠습니다
2199,다음은
2200,누구
2201,차례
2202,홍서영님이
2203,뿌린
2204,최고
2205,금액
2207,줍기
2208,완료
2209,완자
2210,오늘
2211,시수업있
2212,역시
2213,자구를
2214,들어야
2215,프로
2216,그래밍
2217,했다고
2220,있구나
2221,커버레터
2222,극혐
2224,영어
2225,개못해
2227,모혀
2228,마호
2229,마호
2235,요약
2238,오빠들
2239,어디세여
2246,졸려여
2247,자자
2248,서영씨
2249,오늘
2250,서울
2251,가심
2252,저요
2253,아뇨
2256,여기서
2257,밤샐각
2258,사요나라
2259,오빠
2260,아마
2262,배송비
2263,무료임
2264,그러지
2265,않음
2266,작년엔가
2267,갑자기
2268,무료
2269,선언하지
2270,않았나
2271,아직도
2272,하는지는
2273,모르겠구만
2274,아마
2275,존에서
2276,직접
2277,파는
2278,거만
2279,해당할겨
2280,아마
2281,근디
2285,감사합니다
2286,서영사마
2288,신갈저수지
2290,수영하고
2291,왔네
2295,존잘
2296,남의
2297,고뇌
2301,쿠팡을
2302,추천
2303,합니다
2304,와콤
2305,뱀부
2306,슬레이트
2307,스마트
2308,노트
2309,패드
2312,서영상
2313,이거
2314,사자
2315,우아
2316,사주세요
2317,공열
2318,예약제였어
2321,쫓겨남
2322,나는
2323,오빠
2324,아는
2327,오빠들
2329,끝나고
2330,같이
2331,자대가여
2332,예약가능
2333,타과생
2334,안돼지
2336,슬프네
2338,자대는
2339,너무
2340,추워
2341,자대
2342,층에
2343,꿀공간
2344,있어욤
2345,자삼
2346,거긴
2347,안추워
2348,완재님
2349,인사
2351,해주세여
2353,수민님
2354,인사
2356,해주시죠
2357,안녕하세요
2361,예로
2362,들어서
2370,설명
2375,따라
2376,수집되는
2379,데이터가
2380,달라질
2382,있다
2386,설명하는
2387,것으로
2388,분석
2389,목적에
2390,적합한
2391,것을
2392,선정
2393,이수업
2394,언제까지
2395,복습만
2397,서영씨
2398,멋있어요
2399,복습
2402,완재띠
2403,전주가면
2404,모해야
2405,대여
2406,할거
2407,없음
2415,군산
2416,전주
2417,담양
2418,여수
2419,순천
2420,이케
2423,월에
2424,갈까
2425,식물원가서
2426,꽃이나
2427,보고와
2428,한옥마을은
2429,별거
2430,없음
2432,대기도
2433,힘들고
2437,요약
2438,식물원이요
2442,요약
2443,수정
2444,이걸로
2445,보세욧
2446,흐흐
2449,탈경희했
2451,축하해
2453,총장은
2454,경희
2455,대학교네
2463,서영아
2464,자대에서
2465,출력할만한
2467,있름
2469,복사실
2470,이써여
2471,간단한
2472,거면
2473,용지
2474,갖고
2475,있으면
2476,학생회실에서
2477,꽁짜
2478,성적증명서
2479,어디서
2480,뽑아요
2481,학관쓰
2483,기계에서
2484,뽑아지던데
2485,이거
2486,하루하루꺼
2488,따로
2489,뽑아야
2493,개노가다쓰
2495,사이트
2496,인터페이스
2497,개극혐이네
2498,너무
2499,피곤해
2502,일초전
2503,이거
2504,들어본
2506,같은건
2508,착각
2509,데자뷰
2510,쩌는데
2511,지금
2512,완재님
2513,데이터
2514,올려주쎄여
2515,자꾸
2516,오류나
2520,드라이브에
2521,안올려져
2523,장용량
2525,구글드라이브
2527,장용량
2529,찼다고
2530,안올려짐
2531,서영씨
2532,무제한
2533,아니셨어요
2535,흐암
2536,이거
2538,아이디
2539,아니긴
2540,한데
2541,기가
2542,남았는데
2543,내꺼
2544,로그
2545,아웃하고
2546,해야
2547,하나
2548,현재
2549,스토리지
2551,사용되었다는데
2553,오늘
2554,진짜
2555,입을
2557,없어서
2558,과잠
2559,챙겼는데
2561,미적
2562,강의실
2563,드가자마자
2564,여기
2566,어제
2567,과잠나와서
2568,이풍경
2578,호다닥
2579,숨김
2582,금공
2583,진짜
2584,잼관쓰
2585,학살하겠네
2586,서영이
2588,오빠들
2589,오늘
2590,국캠
2591,오쎄요
2592,이미
2593,다녀왔답니닿
2595,인적성
2596,스러운
2597,문젠
2601,완재띠
2603,전주갈거에여
2606,주세요
2607,갑자기
2613,완재
2614,이쁘네
2615,프사
2616,그러게여
2617,봄이
2618,좋냐
2619,하품한다고
2620,혼났는데
2622,오늘
2623,케이티
2624,인적성
2625,너무
2626,암울하다
2628,케이티가
2629,잘못했네
2631,정지
2632,왔어
2633,이상한
2634,문제
2635,나옴
2637,그냥
2638,유형대로
2639,나왔는데
2640,긴장한
2641,나머지
2642,못품
2643,붙을겨
2645,갓서영님께서
2646,예언하셨기
2647,때문에
2648,완전이요
2649,오늘부터
2651,이러브
2652,케이티
2653,오빠
2654,완전
2655,케이티상
2656,박완재
2657,케이티
2658,이름
2659,글자
2660,수도
2661,똑같아요
2665,진짜루
2667,댈거에여
2668,오빠들
2670,열심히
2671,살았자나
2672,우리
2673,존버하며
2680,그런
2681,의미에서
2684,내가
2685,다시는
2686,진창호
2687,듣나봐라
2688,눙물나네
2691,열심히
2692,살았잖아라니
2693,일찍
2694,자려고
2695,시에
2696,누웠는디
2697,역시
2698,시차극복은
2699,실패했구만
2700,오빠
2701,어디
2702,다녀오셨어요
2703,여읟
2704,숨씌에게
2705,여쭤본거지만
2706,오빠
2707,근데
2708,전주
2709,혁신도시에
2710,숙소
2711,잡으면
2712,별루인감
2713,근데
2714,낮에
2715,대충
2716,한옥마을
2717,보고
2718,딩굴할
2719,거긴
2720,한데
2722,있고
2724,딱히
2725,시내
2727,말고
2728,거기
2729,잡아도
2731,오빠
2733,무슨
2734,전원주택
2735,예약함
2737,수민씌
2738,전처리
2739,데이터
2740,올려주쎼욤
2741,죄송해요
2743,지금
2744,시작해요
2746,자소서
2748,마감이었어서
2750,오전
2751,중에
2752,마무리하도록
2753,감시할게요
2754,완재
2755,오빠쓰
2756,오빠들
2757,원본
2758,갖고
2759,있져
2760,그렇다
2761,방금
2762,날린듯
2764,안되는데
2765,원본
2766,잠금해서
2767,이거
2768,올리믄
2769,날라가는겨
2770,올리믄
2771,이래
2772,돌리믄
2773,노노
2774,새로
2775,생김
2777,원본
2779,원본
2780,시간
2781,컴터만
2782,봤더니
2783,어지럽네
2788,시반까지
2789,해도
2790,되나요
2791,서영씨
2792,코드가
2794,읽혀
2796,머리
2797,아파서
2798,오류
2799,떴는디
2800,해결할
2801,체력이
2802,없구만
2805,그거
2806,아마
2810,라이브러리
2811,안깔아서
2812,그랬을
2814,같아요
2860,근데
2861,갠차나여
2862,내일
2863,그때까지
2864,해주세여
2865,흐음
2866,워닝
2867,이래
2868,뜨는데
2869,뭐지
2870,몰러
2871,내일
2872,할게
2877,원본이랑
2878,둘다
2879,올려주세여
2881,가장
2882,인상
2883,깊었던
2884,마케팅
2885,케이스와
2886,이유
2887,쓴다고
2888,시간동안
2889,케이스
2890,스터디
2891,오지게
2892,했네
2894,역대
2895,수상작
2897,뒤지고
2898,개빡친다
2900,오빠들
2901,힘쇼
2902,오빠
2903,내일
2904,한시까지
2907,제출
2909,빡시네
2910,오빠
2911,올려두시면
2912,일어나서
2913,제가
2914,추합할게여
2915,원본은
2917,주시면
2920,같슴다
2921,반에
2922,제가
2923,운동가서
2924,시까지
2925,올려주심
2926,감사해여
2927,네넵
2929,으로
2930,뜨는
2932,파일
2933,보내야
2934,되는
2935,거야
2941,그게
2942,변환된거
2943,이름
2945,바꾸고
2946,저래
2954,고마워요
2955,서영상
2956,아뉨
2958,원본은
2959,키값
2960,돌리기
2961,전에
2962,껄로
2963,고러
2964,함니다
2965,오라버니
2966,이렇게
2967,똑똑하신
2969,보니
2970,삼성
2971,찰떡이네여
2972,그런
2973,막말을
2975,상처
2976,업로드
2977,했습니다
2978,죄송해요
2979,늦어서
2981,서영씨
2982,오늘
2983,점심식사
2984,어떻게
2985,하세요
2986,완재띠
2987,원본이
2989,저번에
2991,공유때
2992,파일
2993,같은데
2995,변환
2996,직후
2997,원본
2998,올려주심
2999,감사해여
3000,다시
3001,올렸음
3002,그게
3004,제일
3005,최근에
3006,올린게
3007,그건데
3009,전에
3010,올린게
3012,뭐지
3013,잠만
3015,오빠
3017,오늘
3018,운동날이라
3019,닭가슴살
3020,싸가서
3021,학관에서
3022,먹을
3023,듯요요요요
3025,분쯤
3026,도착해여
3027,벚꽃
3028,폈는디
3029,같이
3030,시켜먹을까
3031,했쬬
3033,넘나
3034,조은데
3035,다시
3036,올림
3037,컴컴
3038,오빠들
3039,언제
3040,시키실
3041,거에용
3043,지금
3044,운동
3047,평택이에여
3048,흑흑
3049,아직
3051,안끝나긴
3052,했는디
3053,오는데
3054,얼마나
3055,걸리세요
3057,오빠
3058,설캠이에여
3059,아뉴
3060,국이죠
3062,오빠
3063,국캠에서
3064,수업
3066,있어요
3068,스타트
3069,업비즈니스
3070,올겨
3071,말겨
3072,그거슨
3073,충청도여
3074,그냥
3075,배고파서
3076,나가서
3077,묵기로
3082,벚꽃
3083,만개넹
3088,좋아요
3089,남은
3090,것은
3091,완재띠
3092,투표
3096,대학생
3097,학교
3099,점심
3100,실태
3102,흐음
3103,날짜
3104,빼고
3105,시간만
3106,뽑을
3107,수는
3108,없나
3111,있을
3113,같긴
3114,한데
3115,일단
3116,날짜
3117,하루
3118,안에서
3119,중첩으로
3120,돌리는게
3121,나을
3123,같아요
3124,흐아
3125,모르겠네
3126,흐으음
3127,날짜
3128,빼는
3129,것도
3130,문제쓰
3132,달라서
3133,하아
3134,코딩
3136,어렵
3137,그냥
3139,날짜랑
3140,대조해서
3141,다르면
3142,해당
3143,루프
3144,빠져나오게
3145,해야
3146,하나
3147,그쳐
3148,비어있다는
3150,어떻게
3151,구연해요
3152,구현
3155,제가
3156,코드
3157,주석에
3158,써뒀는데
3159,제가
3160,생각한건
3166,변환해서
3167,뒤에
3169,앞에
3171,이면
3173,비어있다
3174,이케
3175,할까
3176,생각했어
3179,하믄
3181,초로
3182,환산되는
3183,거죠
3185,그래여
3186,저도
3187,아까
3188,보고
3189,그러지
3190,않음
3191,지금
3192,못보고
3193,있어서
3195,날짜가
3196,개개인마다
3197,달라서
3198,이런
3199,식으로
3200,뽑고
3201,루프
3202,돌려야
3205,같은데
3206,오빠
3207,제가
3208,올린
3209,거에서
3210,표준시
3211,변환은
3213,돼요
3214,내건
3216,전체
3217,적용하면
3218,안되지
3220,변환은
3221,잘되던디
3222,나만
3223,이상한가봐
3224,시간만
3225,뽑을
3227,없으면
3228,시로
3229,어떻게
3230,빼지
3231,날짜
3232,때문에
3233,걸리네유
3236,스트링
3237,슬라이싱
3238,있어요
3240,없는
3242,같은데
3244,이거
3245,어떻게
3246,빼냐
3248,내일
3249,몇시에
3251,다섯시
3256,모르니께
3258,시도해보기가
3259,어렵구만
3260,데이터
3262,훔쳐올까
3264,제가
3265,올린
3266,시간
3267,관련
3268,라이브러리
3269,보면
3270,편하실텐데
3271,그거
3272,봤는디
3273,시간만
3274,따로
3275,뽑는
3277,없지
3279,근데
3280,시간만
3281,따로
3282,뽑으면
3283,뒤에서
3284,앞에거
3285,뺄때
3286,날짜
3287,바뀌는
3288,타이밍
3289,어떻게
3290,알아요
3291,근데
3293,뽑아
3294,올라믄
3295,시간에
3296,조건
3297,걸어야
3298,되는디
3299,날짜
3300,때문에
3301,대소로
3303,걸르지
3304,않나
3305,아니
3307,말은
3309,나중에
3311,거기서는
3313,쓰면
3314,되지
3316,뭔가
3319,같은디
3320,안되네
3327,데이터
3328,추출
3358,사이에
3360,이상
3361,비어있는
3362,구간
3363,체크
3369,구간
3370,모두
3371,초로
3372,변환
3379,시간을
3380,계산할
3382,있도록
3383,처리해주어야
3385,에서
3389,이면
3424,작을수록
3425,우선
3426,순위
3427,높음
3435,어데서
3436,안되는
3437,걸까요
3439,이거
3440,맞는거
3441,아님
3443,자료구조
3444,프젝
3445,제출
3447,물리학
3448,중간고사
3450,미적분
3451,중간고사
3453,운영체제
3454,중간고사
3456,데이터
3457,마이닝
3458,프젝
3460,제출
3462,데이터
3463,마이닝
3464,중간고사
3466,자료구조
3467,중간고사
3469,금융
3470,공학
3471,시험
3472,재밌죠
3473,대학
3474,제대로
3475,다니시네요
3476,서영님
3477,나도
3478,출근하고
3479,싶다
3480,꼽주네
3481,오빠들
3482,모하세여
3483,버스타요
3486,모닝선뭏
3493,이거
3495,저번
3496,웹파
3497,수강평
3499,아니
3500,전자과
3501,지들이
3502,안해놓고
3503,정성스레
3504,욕해놨네
3507,이과
3509,피피티
3510,가족과
3511,함꼐
3512,마약
3513,근데
3514,진짜
3515,안한거
3516,아닐까
3517,결과
3518,조작
3520,이런
3521,드라마
3522,좋아하는데
3523,빌려주세요
3524,횡령잼
3538,수민님
3539,필요한신게
3540,모라고요
3543,오빠
3544,내일
3545,국캠
3546,오실수
3547,있으시면
3548,이거
3549,작성해서
3550,제가
3552,받으면
3555,같은뎅
3556,흠냐
3558,흐음
3559,못갈
3561,같은디
3564,일이나
3565,빌릴
3567,있는디
3568,내일
3569,빌려서
3570,월반납도
3571,가능
3572,웅우
3574,그건
3575,가능한듯
3578,아침에
3580,끌고
3581,다녀갈까
3584,시나
3586,일찍
3587,수령도
3588,가능한겨
3589,학과장님
3590,맘인
3592,같은데
3593,대충
3594,되지
3595,않을까여
3596,너무
3597,일찍은
3598,교수님
3599,출근
3600,안하시지
3601,않았을까
3604,성원이
3605,형한테
