,chat
356,저저
357,이드에
358,비뉴
359,가보려구
361,아니면
362,카페
365,우리
367,쪽이당
370,구러면
371,거기
372,갈게여
374,거기서
375,하구
376,있어용
380,카페
381,사장님한테
382,거치대
383,칭찬
384,받았어요
385,유니스덕
389,벌써
390,친해졌어요
392,아눀
393,시킨
395,가져다
396,주시다가
397,발견하셨어여
399,나도
400,들고
401,가야징
405,둘이
406,그러고
407,있음
408,웃기겠당
410,저녁
411,먹고
412,싶은
414,생각해
415,바용
416,스깔라
417,이드에
418,비뉴애여
420,머야머야
421,유닛우
422,오나요
423,자리
424,옮길게여
425,그럼
426,이제
427,갈라구용
430,헤헤
431,근데
433,먹고
434,어디서
435,공부하져
436,제가
437,좋은
438,카페
439,많이
440,알아영
443,오키키키키
446,유니스
447,뒤에
448,이상한
449,사람들
450,있어요
451,왜요
453,이상해요
454,둘이
455,같이
456,애기
457,목소리를
458,내요
465,애기인가봐요
470,뭐래요
471,뭐지잉
475,갑자기
476,아니
477,아까
478,진짜
479,사진까지
480,애기였어요
481,우리는
482,교포인척
483,해요
487,환숵뽕
491,뭐래요
493,한숵뽱
494,에이
495,스콸라
497,공부해요
498,유니스
500,하기
501,싫어요
502,귀찬방구리
506,노래
507,좋아해여
509,노래가
510,머죵
511,폴킴으
512,쥬뗌므
513,쥬뗌므
514,교포답네요
515,돼지
516,유니스
517,잘가욤
520,오늘
521,놀아주고
522,데려다
523,줘서
524,고맙슴둥
527,당근
528,놀아줘야죠
530,놀러
531,와연
532,김채은님이
533,돈을
534,보냈어요
535,받는
536,사람
537,홍서영
538,받을
539,금액
541,입금
542,기한
544,까지
546,모에여
547,계산
549,빠르넹
550,인강
551,듣고
552,잘까요
553,그냥
554,잘까요
555,유니스
558,담에
560,놀아여
563,잼따구링
565,그냥
566,자요
567,그냥
568,자고
570,늦게
571,와서
572,회사에서
573,해요
576,유니스
578,지각
580,대박
581,왕지각
584,월료일마다
585,이러지
587,유니스
589,지하철
590,잘못
591,탔어요
594,서울
595,중구
596,을지로
600,어쩌다
601,지금
602,여기임
606,오메오매
607,왕십리에서
608,그냥
609,호선
611,탔는데
612,저랑
613,비슷하게
614,도착하겠네요
615,그게
616,반대였슈
619,앙대
620,우리
621,같이
622,각하면
623,괜찮을
624,거에요
627,유니스
629,몇시쯤
630,도착이에여
637,아우
638,유니스
640,방금
641,헨리
642,담배
643,피는
645,목격
648,헐스
649,어쩐지
650,점심
652,맨날
653,비밀로
654,어디
655,가더니
656,유닛우
657,일어났나용
659,학교에요
662,출근했어요
666,지금
667,티켓팅
668,대기중
669,유니스
670,이거
671,해야
672,대여
692,셔틀
693,머로
694,신청했어요
696,신청
697,아직이요
698,그냥
699,광화문
700,광화문
702,유니스
703,근데
704,호텔
706,인천공항
707,바로
708,앞인데
710,정도면
712,밤에
713,숙소
714,잡는게
715,나은
717,아니에여
718,유니스
719,저랑
720,진짜
722,밤에
723,공항에서
724,잘래요
725,저녁
727,도착이던데
728,지니도
729,잔대여
731,그럴까여
733,셋이
734,자여
738,이면
739,마나여
740,오오
741,좋당
743,일까지
744,같이
745,지내요
746,우리
748,정도면
749,거의
750,가족
751,히히
752,유니이이스
753,근데
755,남자친구한테
756,그만하자
757,했어요
762,속상해여
763,왜여
764,왜여
765,유니스
766,없어서
767,외롭네요오
769,저도
770,출근하구
771,싶어요
772,전해주세요
773,유니스가
774,회사
775,출근을
776,갈망하고
777,있다고
782,출근해요
784,가지마
785,제주도
787,어제
788,녕한테
789,제주도
790,가기
791,싫다고
792,출근하고
793,싶다
794,했는데
795,잔소리
796,들었어요
798,엄마
799,아빠는
801,기다리는데
802,철없는
803,소리
804,한다고
809,그건
811,맞네여
812,유니쓰
813,녕도
814,유디씨
815,가나요
817,녕은
818,한국
819,돌아오는
820,날이
823,시라서
824,못갈걸요
825,아항
826,그러네여
827,헝헝
828,오늘
829,피치는
830,맛있았나요
831,저도
832,피치파티
833,피치
835,남자친구랑
836,점심때
837,저나
838,해서
839,안먹다가
840,한조각
841,먹었어여
846,사람은
848,저지르고
849,후회할까요
853,헤어졌어요
854,어제까지
856,지내는
858,같더니
861,안좋아하는거
862,같아서요
863,흑흑
865,아쉽네
866,이제
868,있으면
869,전역인데
870,그래서
871,어제
872,그렇게
873,고민을
874,말했그만요
876,이따
877,연락오겠죠
878,헤어지기
879,싫어요
880,오늘까지
881,기다려보구
882,연락
883,안오면
884,다시
885,연락해봐용
886,아니면
887,몇일
888,기다려
889,바요
890,생각할
891,시간
892,가지라고
893,하구
894,어렵네용
895,유니스
899,카턱
900,왓쓔
902,갠차
903,늘거에여
904,유니쑤
905,분위기
906,좋아여
908,모야
910,농락한
911,거군요
913,아녀
914,사실
916,그렇게
917,좋진
918,않은데
921,말해봐요
922,남치니랑
923,유니스
924,비행기인가여
925,착륙
927,대박
929,제주도
930,냄새
932,제주도
933,냄새
934,없거든요
936,아니잌
938,저거
939,진짜
940,귀여운
941,대지
942,프사하고
943,이상한
945,보내
951,웃겨
952,프사
953,다시
954,생긴
956,보니깐
957,얘기
959,됐져
960,으으음
961,그냥
962,생각
963,정리하고
964,연락하기로
965,했어여
969,아아아
970,나두
971,제주도나
972,가구
973,싶다
974,아무것도
975,하기
976,싫어요
977,유니스
978,제주도
979,와요
982,여기
983,친구
984,없어서
985,심심해여
991,때려치구여
995,연장
996,결국
997,하기로
998,된거에여
1000,안할
1002,같아요
1003,아무래도
1004,헐랭스
1006,내일
1007,조지한테
1008,말하려구요
1009,아쉽겠당
1010,스텝이랑
1012,연구
1013,집중하는
1015,좋을
1017,같긴
1018,해요
1020,근데
1021,뭔가
1022,리서치
1023,아니
1024,그니까
1025,연구의
1026,리서
1028,말고
1029,조사
1030,저도
1031,오늘
1032,교수님이랑
1033,연구계획
1034,얘기하는데
1035,연구만으로
1036,빡셀
1038,같아서
1039,그런
1040,느낌이
1042,강한
1044,같은데
1045,원래
1046,그래요
1047,조사
1048,저는
1049,뭔가
1050,기술적으로
1051,무슨
1052,조사요
1053,만들어
1054,내는
1055,그런
1057,생각했는데
1059,지금
1060,하는
1061,연구
1062,보니까
1063,유튜브
1064,관련해서
1065,지금
1066,인터뷰하고
1067,거기서
1068,인사이트
1069,찾아서
1070,기술제안
1072,정도로
1073,가는
1075,같은데
1077,뭔가
1078,기술적인
1081,원하는데
1082,얘는
1083,학년
1084,애라서
1085,그런가
1086,흠흠
1087,그거는
1089,쪽이라서
1090,그런
1094,그러게요
1095,약간
1096,그쳐
1097,우리가
1098,생각한
1099,컴공연구쪽이랑은
1100,조금
1101,다른
1102,느낌
1104,카이스트에서
1106,구하던
1107,사람아
1108,은데
1111,물어봐줄까요
1115,물어봐줄게용
1116,현재
1117,진행
1118,중인
1119,연구를
1120,간략히
1121,소개해보자면
1122,원활한
1123,학회
1124,운영을
1125,돕기
1126,위해
1127,학회
1129,학생
1130,봉사자
1131,프로그램
1134,운영을
1135,어떻게
1136,활용할
1137,것인가
1138,입니다
1139,이에
1140,현재
1144,그들을
1145,관리하는
1149,분들을
1150,대상으로
1151,학회
1152,봉사자
1153,프로그램을
1154,이해하고
1155,챌린지가
1156,무엇인지
1157,찾기
1158,위하여
1159,인터뷰를
1160,진행
1161,중입니다
1162,다른
1163,친구는
1164,이거
1165,연구한다는데
1168,소린지
1169,모르겠어요
1170,흐으믐
1171,저걸
1173,하는
1174,거에요
1176,스깔라도
1177,이쪽으로
1178,해보래요
1179,으음
1180,아녀
1181,앞으로는
1182,제가
1183,찾아서
1184,하는
1185,건데
1186,공저자부터
1187,해보려고
1188,제안해주셔서
1189,연구
1190,도와주려고
1191,하거든요
1192,오홍
1193,그건
1194,좋네요
1195,지금
1196,원래
1197,진행하던
1198,친구들
1200,이름
1201,올리는
1203,좋은데
1204,연구가
1205,뭔가
1206,이상한
1208,같아서
1211,지금
1212,물어봤어요
1213,어떤
1214,건지
1215,답오면
1216,알려줄게요
1217,관련
1218,링크
1252,사람들이
1253,비디오를
1254,많이
1255,보는
1263,노인들이
1264,만든
1265,유튜브를
1266,보는
1267,사람
1278,유튜브를
1279,보는
1280,노인
1281,또는
1282,유튜브
1283,채널을
1284,운영하는
1285,노인을
1286,알아보고
1287,이해하는
1288,연구
1298,노인
1299,인구
1301,증가
1303,기준
1311,유튜브를
1312,보는
1313,노인
1314,증가
1332,노인들이
1333,유튜브를
1334,통해
1335,얻는
1336,것들
1338,성군
1339,평생
1340,학습실
1341,태조사
1342,인터넷
1343,스마트
1345,활용
1346,능력
1361,스마트
1364,이용
1365,콘텐츠
1386,스마트폰
1388,평균
1389,이용
1390,횟수
1410,인터넷
1411,순기능
1430,대만
1432,인터넷
1433,과의존
1434,척도
1473,유아
1474,청소년
1477,청년
1480,기타
1511,유튜브를
1512,보는
1513,노인들
1514,알아보기
1515,유튜브를
1516,보는
1517,노인들이
1518,누구일까
1519,유튜브를
1520,보는
1521,노인들이
1522,무엇을
1523,볼까
1524,유튜브를
1525,보는
1526,노인들이
1527,유튜브를
1529,볼까
1530,유튜브를
1531,보는
1532,노인들은
1533,영상을
1534,어떻게
1535,볼까
1536,유튜브를
1537,보는
1538,노인들의
1539,영상
1540,시청
1541,만족도
1543,평가가
1544,어떨까
1545,유튜브를
1546,보는
1547,노인들의
1548,니즈와
1549,한계점이
1550,무엇일까
1552,유튜브
1553,영상을
1554,올리는
1555,노인들
1556,알아보기
1557,유튜브
1558,채널을
1559,운영하는
1560,노인들이
1561,누구일까
1562,유튜브
1563,채널을
1564,운영하는
1565,노인들이
1566,무엇을
1567,올릴까
1568,유튜브
1569,채널을
1570,운영하는
1571,노인들이
1572,영상을
1574,올릴까
1575,유튜브
1576,채널을
1577,운영하는
1578,노인들은
1579,영상을
1580,어떻게
1581,올릴까
1582,유튜브
1583,채널을
1584,운영하는
1585,노인들은
1586,채널을
1587,어떻게
1588,운영할까
1589,유튜브
1590,채널을
1591,운영하는
1592,노인들이
1593,커뮤니티를
1594,어떻게
1595,활용할까
1596,유튜브
1597,영상을
1598,올리는
1599,노인들의
1600,니즈와
1601,한계점이
1602,무엇일까
1604,노인들이
1605,제작한
1606,유튜브
1607,영상을
1608,보는
1609,사람들
1610,알아보기
1611,노인들이
1612,제작한
1613,유튜브
1614,영상을
1615,보는
1616,사람들이
1617,누구일까
1618,노인들이
1619,제작한
1620,유튜브
1621,영상을
1622,보는
1623,사람들이
1624,무엇을
1625,볼까
1626,노인들이
1627,제작한
1628,유튜브
1629,영상을
1630,보는
1631,사람들이
1632,유튜브를
1634,볼까
1635,노인들이
1636,제작한
1637,유튜브
1638,영상을
1639,보는
1640,사람들은
1641,영상을
1642,어떻게
1643,볼까
1644,노인들이
1645,제작한
1646,유튜브
1647,영상을
1648,보는
1649,사람들의
1650,영상
1651,시청
1652,만족도
1654,평가가
1655,어떨까
1656,노인들이
1657,제작한
1658,유튜브
1659,영상을
1660,보는
1661,사람들의
1662,니즈와
1663,한계점이
1664,무엇일까
1670,무엇일까
1673,유튜브를
1674,보는
1675,노인들
1676,알아보기
1678,유튜브를
1679,보는
1680,노인들이
1681,누구인지
1682,알아보기
1685,유튜브를
1686,보는
1687,노인들의
1688,현황을
1689,알아보기
1692,유튜브를
1693,보는
1694,노인들이
1695,무엇을
1696,보는지
1697,알아보기
1700,유튜브를
1701,보는
1702,노인들이
1703,유튜브를
1705,보는지
1706,알아보기
1708,유튜브를
1709,보는
1710,노인들은
1711,영상을
1712,어떻게
1713,보는지
1714,알아보기
1717,유튜브를
1718,보는
1719,노인들의
1720,영상
1721,시청
1722,만족도
1724,평가
1727,유튜브를
1728,보는
1729,노인들의
1730,니즈와
1731,한계점
1732,알아보기
1734,유튜브
1735,영상을
1736,올리는
1737,노인들
1738,알아보기
1740,유튜브
1741,채널을
1742,운영하는
1743,노인들이
1744,누구인지
1745,알아보기
1747,유튜브
1748,채널을
1749,운영하는
1750,노인들이
1751,무엇을
1752,올리는지
1753,알아보기
1755,유튜브
1756,채널을
1757,운영하는
1758,노인들이
1760,영상을
1762,올리는지
1763,알아보기
1765,유튜브
1766,채널을
1767,운영하는
1768,노인들은
1769,영상을
1770,어떻게
1771,올리는지
1772,알아보기
1774,유튜브
1775,채널을
1776,운영하는
1777,노인들은
1778,채널을
1779,어떻게
1780,운영하는지
1781,알아보기
1783,유튜브
1784,채널을
1785,운영하는
1786,노인들이
1787,커뮤니티를
1788,어떻게
1789,활용하는지
1790,알아보기
1792,유튜브
1793,채널을
1794,운영하는
1795,노인들의
1796,유튜브
1797,채널
1798,운영
1799,만족도
1800,알아보기
1802,유튜브
1803,영상을
1804,올리는
1805,노인들의
1806,니즈와
1807,한계점
1808,알아보기
1810,노인들이
1811,제작한
1812,유튜브
1813,영상을
1814,보는
1815,사람들
1816,알아보기
1819,노인들이
1820,제작한
1821,유튜브
1822,영상을
1823,보는
1824,사람들이
1825,누구인지
1826,알아보기
1829,노인들이
1830,제작한
1831,유튜브
1832,영상을
1833,보는
1834,사람들의
1835,현황을
1836,알아보기
1839,노인들이
1840,제작한
1841,유튜브
1842,영상을
1843,보는
1844,사람들이
1845,노인들이
1846,제작한
1847,유튜브
1848,영상에서
1849,무엇을
1850,보는지
1851,알아보기
1854,노인들이
1855,제작한
1856,유튜브
1857,영상을
1858,보는
1859,사람들이
1860,노인들이
1861,제작한
1862,유튜브
1863,영상을
1865,보는지
1866,알아보기
1869,노인들이
1870,제작한
1871,유튜브
1872,영상을
1873,보는
1874,사람들은
1875,노인들이
1876,제작한
1877,유튜브
1878,영상을
1879,어떻게
1880,보는지
1881,알아보기
1884,노인들이
1885,제작한
1886,유튜브
1887,영상을
1888,보는
1889,사람들의
1890,노인들이
1891,제작한
1892,유튜브
1893,영상
1894,시청
1896,노인에
1897,대한
1898,인식
1899,변화
1902,노인들이
1903,제작한
1904,유튜브
1905,영상을
1906,보는
1907,사람들의
1908,니즈와
1909,한계점
1910,알아보기
1915,제안하기
1954,컨택
1955,목록
1979,목록에
1980,있는
1981,사람들에게
1982,어떤
1983,식으로
1984,컨택할지
1985,적어주시겠어요
2034,유튜브를
2035,보는
2036,노인들이
2037,누구인지
2038,알아보기
2039,설문
2041,나이
2044,직업
2045,유튜브를
2046,보는
2047,노인들이
2048,무엇을
2049,보는지
2050,알아보기
2051,설문
2056,카테고리
2057,인터뷰
2058,어떤
2059,채널을
2060,보는지
2062,채널의
2063,어떤
2064,컨텐츠를
2065,보는지
2066,유튜브를
2067,보는
2068,노인들이
2069,유튜브를
2070,어떤
2071,상황에서
2072,보는지
2073,알아보기
2074,설문
2076,어떤
2077,목적으로
2078,보는지
2079,복수
2080,선택
2081,정보
2082,얻기
2083,예능
2084,음악
2085,언제
2086,보는지
2087,얼마나
2088,보는지
2089,인터뷰
2092,채널을
2093,보는지
2096,컨텐츠를
2097,보는지
2098,유튜브를
2099,보는
2100,노인들은
2101,영상을
2102,어떻게
2103,보는지
2104,알아보기
2105,설문
2107,어떤
2108,기기를
2109,통해
2110,보는지
2111,스마트폰
2112,태블릿데스크
2114,유튜브를
2115,보는
2116,노인들의
2117,니즈와
2118,한계점
2119,알아보기
2120,인터뷰
2121,영상을
2122,찾는데
2123,불편한
2125,영상을
2126,보는데
2127,불편한
2129,이거
2130,제가
2131,공저자로
2132,하기로
2134,연군데
2135,뭔가
2136,되게
2137,사회과
2138,학적이지
2139,않나요
2143,물어봐주셔서
2144,감사합니다
2145,그러네요
2147,사회과학적
2148,저도
2149,이런
2150,쪽은
2152,봐서
2153,신기방기
2154,하네
2155,찾아보니까
2158,그러네여
2161,으아아아
2162,방부터
2163,치워야겠어여
2164,연락이
2165,없네용
2166,남자친구는
2167,방은
2168,갑자기
2170,치워여
2174,이런
2175,거래요
2176,오호
2177,저도
2178,컨퍼런스
2179,주제들
2180,살펴보고
2181,그러니까
2183,이해가
2184,되는
2186,같아요
2188,감사합니다
2189,유니스
2190,저분도
2191,고생하셨겠네
2194,그래도
2195,나름
2196,좋았대요
2197,사회적으로
2198,도움이
2199,돼서
2202,오빠는
2203,약간
2204,데이터
2205,딥러닝쪽
2206,하고
2207,있어요
2208,지금은
2209,유니스
2211,오늘
2212,조지랑
2213,얘기했는데
2215,고민돼여
2216,왜여
2217,되게
2218,같이
2219,하고
2220,싶으시다고
2221,그래서
2222,흑흑
2224,조지가
2225,스깔라
2226,맘에
2227,들었나보네
2229,극찬
2230,받았어요
2231,역대
2233,인턴
2234,중에
2235,제일
2236,으뜸
2237,이래여
2238,비개발
2243,역시
2244,으뜸깔라
2245,그래서
2246,고민중
2247,점심은
2248,먹었어여
2251,오늘
2252,친구
2253,만났어여
2254,꼬막
2255,먹음
2259,저도
2260,제주도
2261,가고
2262,싶요
2263,흑흑
2265,진지하게
2267,일이라도
2268,갈라고
2269,캘린더
2270,봤는데
2271,웨케
2272,뭐가
2273,많죠
2275,오세요
2276,뭐가
2277,있어요
2278,남자친구
2279,휴가
2283,저보고
2284,헤어지자
2285,하면
2286,바로
2287,뱅기
2288,끊을게여
2290,언제
2291,휴가에여
2294,이때
2297,바로
2298,와요
2299,진짜
2303,이케
2304,갈까
2305,했는데
2308,휴가네
2310,공항
2311,마중나갈게여
2313,우아
2315,끌고
2320,전에
2321,연습해
2322,놀게요
2324,헤헤
2325,죽지
2326,않을
2327,정도로만
2328,흑흑
2329,모해요
2330,회사에서
2331,오늘
2332,저녁
2333,스터디
2334,공부
2337,요즘
2338,재밌는
2340,없어여
2341,휴먼에서
2362,오호
2364,업시두
2365,좋아
2366,보이네여
2375,웃겨
2376,질투하지
2377,마요
2379,유니스
2381,연구실
2383,고민돼요
2384,왜요
2385,왜요
2386,애들
2387,쓴게
2388,야스
2389,뭔가
2390,기술
2391,논문이
2392,아니라
2393,그냥
2394,리서치
2395,같은데
2397,제가
2398,공부해서
2399,하면
2401,다를까여
2402,그냥
2403,딥러닝쪽
2404,아예
2405,파시는
2406,컴공
2407,교수님
2408,컨택해볼까
2410,근데
2411,이미
2412,가기로
2413,결정된
2415,아니에요
2416,으으음
2417,근데
2418,방금
2419,메일
2420,왔더라구여
2423,하는
2424,걸로
2425,얘기되서
2427,급하게
2428,정했나
2429,후회하고
2430,있었는데
2432,아스
2433,연구
2434,계속
2435,하고
2436,싶은지
2437,궁금하다고
2438,으음
2439,그러면
2440,전화
2441,통화
2442,가능한
2443,시간
2444,남겨달라궄
2445,차라리
2446,고민되면
2447,다른
2448,교수님들
2451,컨택해보고
2452,결정해봐요
2453,근데
2455,컴공
2456,교수님은
2457,그냥
2458,주저자
2459,기회
2460,없고
2461,교수님
2462,하시는
2463,연구
2464,따라서
2465,랩실
2466,상주하면서
2467,그렇게
2470,같아요
2471,흐음
2472,유니스는
2473,교수님이랑
2474,어떤
2475,식으로
2476,하기로
2477,했어요
2478,이런
2480,첨이라
2481,어케
2482,해야
2483,될지
2484,모르겠네용
2485,저는
2486,논문
2487,쓰기로
2488,했어요
2489,아마
2490,공저자로
2491,들어가지
2492,않을까
2493,아하
2494,거기
2495,연구생
2496,많아요
2497,원래
2499,밖에
2500,없었는데
2501,최근에
2502,학부생
2503,학년
2504,들어왔데요
2507,아니
2508,테드
2509,발견
2516,허거덩
2517,학년이면
2518,꼬꼬마네
2523,테드도
2524,어릴
2525,때가
2526,있었구나
2528,아닠
2530,저건
2531,최근이구
2532,학년
2533,학부생
2536,흐아
2538,깔라
2541,유니스
2543,말귀를
2545,못알아먹었네요
2547,여어
2549,이제
2550,이해했어요
2553,무슨
2556,있는
2559,스깔라
2560,언제
2561,자용
2562,그러게용
2564,생각이
2565,많아져서
2567,생각
2570,얼굴
2571,피고
2573,펴져요
2574,유니스
2577,스깔라
2578,프사에
2579,남자친구
2581,있네요
2582,그러게요
2583,지울꺼요
2585,내가
2587,실수를
2588,졸려가지고
2589,헛소리
2590,했네요
2593,장난인뎅
2595,귀여운
2596,유니스
2597,놀랐자나요
2600,헤헤
2601,머리하고
2602,싶어요
2603,어떻게
2604,으음
2605,뭐든
2606,기분전환
2609,머리
2610,어때요
2611,기억
2612,안나요
2615,흐으음
2616,무슨
2617,머리지
2620,이뿌네여
2623,가요
2625,유니스
2626,머리
2629,답답해
2630,보여서
2631,염색도
2632,하고
2633,자르고
2634,싶어여
2635,오잉
2637,답답해
2638,보이는뎅
2639,잘라요
2640,시원하게
2641,에리까처럼
2643,구러까아아
2644,일단
2645,자야겠어요
2646,내일
2648,출근이라니
2650,자요
2651,레드서영
2652,유닛으
2653,굿몰닝
2655,지금
2656,일어난
2659,유니스는
2660,블랙채은해여
2661,김씨라서
2663,골드채은
2664,어때요
2666,왜죠
2667,블링블링
2668,하니깐요
2669,블링블링
2670,이즈
2671,채은
2674,채은띠
2675,저희
2676,제목
2677,없음
2680,스페셜
2681,이벤트
2682,핸즈온
2683,신청
2684,오픈
2686,선착순
2687,마감
2688,실제
2689,블록체인
2690,기술을
2691,직접
2692,경험해볼
2694,있는
2695,특별한
2696,시간인
2698,핸즈
2703,가자에
2704,한해
2705,신청
2706,가능하며
2708,세션당
2710,선착순으로
2711,마감하오니
2713,핸즈
2715,신청
2716,놓치지
2717,마세요
2719,핸즈
2721,소개
2723,핸즈온
2726,비트로
2727,블록체인
2728,게임
2729,만들기
2732,수요일
2736,핸즈온
2738,비트베리
2740,통한
2741,블록체인
2743,만들기
2746,목요일
2750,핸즈
2758,풀스
2760,만들기
2763,목요일
2766,핸즈
2768,신청
2769,신청
2770,기간
2772,일월
2774,일수
2775,선착순
2776,마감
2778,참가비
2779,별도
2780,비용
2781,없음
2784,등록자
2785,한정
2786,자세한
2787,사항은
2788,홈페이지에서
2789,확인
2797,이거
2798,할래여
2799,핸즈온
2803,오홍
2804,지니도
2805,한대여
2807,지금
2808,테드랑
2809,있어서
2812,마감이라는데
2815,짧은
2816,시간에
2817,이걸
2820,있구나
2824,헤헤
2828,머하고
2829,싶은데여
2831,지니
2833,혼자
2834,신청했어
2836,우리도
2837,하쥬
2839,했대여
2840,비트베리도
2841,재밌을
2843,같은데
2845,뭘루
2846,하징
2848,우리도
2850,해용
2851,알쪄야
2852,어디서
2853,신청해
2862,유닛으
2863,없으니까
2864,정적이네여
2865,신청했어
2868,얼른
2869,입을
2870,때고
2871,말해요
2872,스까스까
2873,채은띠
2874,왜요
2875,왜요
2876,그냥요용
2879,교수님이랑
2880,미팅했어여
2882,흑흑흑
2884,할일
2886,마나여
2887,유니스
2888,할일
2889,없어요
2891,머래요
2892,교님이
2893,교수님
2895,할거
2896,엄으요
2902,우우움
2903,제가
2904,이따
2905,말해줄게여
2908,지금
2909,에첸씨
2910,드라이
2911,부가여
2912,드라이부
2913,저두
2914,드라이브
2915,갈래요
2916,언능
2917,와요
2920,이번
2921,다낭
2922,출국은
2923,개인
2924,여행이
2925,아닌
2926,만큼
2927,안전에
2928,각별히
2929,유의해주시고
2931,일에
2932,대비하여
2933,전우조를
2934,구성하여
2935,이동하여야
2936,합니다
2938,같은
2939,호텔
2940,룸을
2941,사용하는
2942,멤버끼리
2943,전우조를
2944,구성합니다
2946,모든
2947,일정은
2948,최소
2949,전우조
2950,단위로
2951,움직여야
2952,하며
2953,전우조
2954,전우조
2955,구성도
2956,가능합니다
2959,개별
2960,이동은
2961,절대
2962,불가합니다
2964,매일
2965,아침과
2966,점심에
2967,전우조의
2968,안위를
2969,슬렉에
2970,남겨주세요
2971,유니스랑
2972,계속
2973,있어야
2974,하나여
2982,깔라
2983,이거
2985,배고파여
2986,집에
2987,먹을
2989,없어요
2990,유잇으
2992,일하는
2993,동안
2995,나가셔서
2996,유잇
2997,유잇
3002,혼자
3003,먹어요
3004,진짜
3005,인턴들도
3006,유니쑤
3007,없어서
3009,갔나요
3010,이런
3011,시태가
3012,넘해
3014,릴리만
3015,있었는데
3016,오늘
3017,우리
3019,꽐라
3020,나두고
3021,점심
3022,약속
3024,잇엇
3025,어여
3026,허얼
3027,모르고
3028,릴리
3029,있길래
3030,그냥
3032,계속
3033,나쁜
3034,사람들
3036,지금
3037,얼른
3041,물어봐요
3042,아니에여
3044,드실분
3046,카드
3047,받아서
3048,타코벵
3049,왓어영
3054,스시
3056,제가
3057,먹어주고
3058,싶네요
3059,같이
3060,먹고
3061,싶었은데
3063,오늘
3065,저녁에
3066,먹어요
3069,저녁에는
3070,샐러드
3072,오늘
3073,운동
3074,검사
3075,받으러
3076,가야
3077,되서
3082,운동도
3083,하네요
3085,거덩
3088,이쁜
3091,이쁜
3093,장난
3094,아니죠
3096,유니스
3097,저거
3099,보여줬어요
3107,녕이
3108,저한테도
3109,보냈어여
3117,웃겨
3118,동영상이
3119,어디까지
3120,퍼지는
3121,거야
3124,아니
3125,아니
3127,사진
3131,그립네요
3133,때가
