,chat
515,보네
517,남자친구
519,챙겨줬어
521,오빠
522,미쳤나
524,오빠
525,미친
528,진짜
529,오바여
531,오빠
532,내가
533,대타
534,구해볼게
543,허허
549,서영이
550,친구들
551,답네
556,오빠
558,친구들
559,보니까
560,미팅
561,파토날각
563,진짜
564,미안해
565,정수
572,알겠엉
574,친구분한테
575,축하한다고
576,전해드려
581,오빠
583,그리고
584,나도
585,이제
587,간히
588,정착하고
589,살려고
591,오빠
592,그만
593,괴롭힐게
595,오빠
596,근데
598,이거
599,갈라고
607,키키
614,저기
615,가서
616,찾지
617,말고
619,오빠
621,몬소리야
623,운동하러
624,갈거야
625,창석씨랑
626,정착하는
627,거야
633,그렇게
636,같오
637,우린
638,글렀어
641,진짜
642,사귀는
643,거야
658,그냥
659,당장은
662,사귀고
663,싶진
664,않아
665,하는데
666,결론이
667,사귀는
668,걸로
669,날거라고는
670,서로
671,알고
672,있어
673,그냥
674,사실
675,사귀는
676,건데
677,사귄다고
678,말만
679,안한
680,사이
682,몰라
683,무튼
684,그래
691,잘햇어
692,마음
693,가는데로
694,하면
695,되는
696,거지
698,창석씨
699,좋은
700,사람이니
701,감정
702,이끌리는데로
703,하쇼
705,서영이
707,오빠
709,몰겠엉
710,우리
712,언제
713,만나
714,딥톸
715,해야
717,나는
718,후리후리해
719,이번
720,학기
722,이번에
724,학점
725,들어
726,나도
727,해줄
728,얘기가
729,너무
730,많다
732,오빠
734,학점
738,오빠
740,얘기
741,몬데몬데
742,나도
743,머리
744,아팠는데
746,그냥
748,인생에
749,충실해서
750,살라고
752,오빠
753,이거
755,열심히
756,사은
758,계정이야
759,응원해
761,오홍
764,이거
765,다이어리
766,같이
767,매일
768,쓰는
769,거야
770,예쓰
773,맨날맨날
774,할일
776,할거야
777,무조건
778,조아조아
779,운동도
780,하고
781,창석씨랑
782,연애도
783,예쁘게
784,하고
785,기회
786,되면
787,같이
788,보자
791,오빠
793,지내구
794,이써어어엉
795,나는
796,개강해서
797,너무
798,우울행
799,응응
800,그냥
801,지내구
802,있지
805,서영
807,무슨
809,있어
810,오잉
811,그냥
812,개강이
813,우울해
814,오빠
817,그래두
818,주말에
819,나이키
820,행사
821,다녀왔다
822,그리구
824,오늘
825,인바디
826,했는데
827,오빠
828,헤헤헤헤
829,근육
831,늘었당
832,키러
833,체지방률
834,에서
837,근데
838,상하체
839,약간
840,불균형
841,생겼오
842,근육
844,하체에
845,생긴듯
852,개강
853,우울증은
854,다들
855,겪지
857,오오
858,인스타
859,보고
860,놀랬어
861,열심히
862,운동
863,하는
864,모습
865,좋습니다
866,서영아
867,나는
868,이제
870,접어들었어
871,이번에
872,역대급으로
873,많이
874,빼고
875,있다
877,불균형
878,사실
879,웨이트하면
880,불가피한
881,요소여서
882,너무
883,신경
884,쓰지
885,말고
886,너무
887,신경
888,쓰이면
889,운동하는
890,자세
891,찍어서
892,어디에
893,힘이
895,실리고
897,실리는지
898,보고
899,자세
900,신경
901,쓰면
904,미쳤다
905,오빠
912,진짜
913,운동
914,재밌오
915,헤헤
916,여름
917,방학되면
918,그냥
919,헬스
920,다니까
921,생각중
922,헤헤
923,다음에
924,같이
925,헬스
928,하자
929,내가
930,자세
932,봐줄겡
933,제일
934,중요한
935,운동이랑
937,우리과에서
938,여자
939,동기들이랑
940,운동
941,엄청
942,많이
943,했어
945,창석씨랑은
947,만나고
948,있지
953,너무
954,좋지
955,헤헤
956,창석이
958,좋지
960,근데
961,우리
964,만나자는
965,소린
966,안햌
968,근데
970,사귀는거나
971,마찬가지긴
972,한데
974,이번에
975,병장
976,진급해서
978,소화효소랑
979,프로틴바랑
980,블루투스
981,이어폰이랑
982,챙겨서
983,보내줄라고
986,홍호구
988,세상에
989,이런
990,호구는
991,없었다
992,경희대
993,홍호구입니다
994,그냥
996,사귀는
997,거라고
998,보면
999,되겠네
1001,서영아
1002,나도
1003,얘기
1006,있어
1007,와이씨
1016,오빠
1018,분이야
1019,좋아
1020,보이넹
1021,정쑤
1024,그분이
1025,누구야
1026,허허
1036,열심히
1037,살구
1038,있다
1040,여름에
1041,바디
1042,프로필
1043,찍으려고
1044,매형이랑
1045,완전
1046,빡운
1047,중이야
1050,우와
1051,아니
1053,로스쿨분
1055,오빠
1056,사는
1058,어때
1060,너무
1061,힘들다
1062,인생
1063,종료하고
1064,싶어
1065,종강이라도
1067,바디
1068,프로필
1069,찍으면
1070,보여주기야
1071,좋아
1072,보이더만
1073,서영쓰
1074,남자친구도
1075,있구
1076,무슨
1077,일이야
1079,남자친구
1080,없다고
1081,창석이
1082,고민
1083,많더라
1085,조만간
1086,나온대
1087,얘기하
1089,우리
1090,서로
1091,연애밖에
1092,답없는
1094,아는데
1097,무서워서
1099,으아아아아아
1100,근데
1101,힘든건
1103,학교
1104,너무
1105,빡세섴
1107,어우
1108,둘이
1111,다하고
1116,쫄보네
1117,하지만
1118,엄청
1119,친한
1120,친구였으니
1121,고민
1122,되겠네
1123,몇학점
1124,들어
1127,근데
1128,체감상
1131,물리를
1133,배워
1134,서영아
1137,그러게
1138,오빠
1140,오빠
1142,친구랑
1143,유튜브
1144,만들엇오
1154,영상없어
1155,브이로
1157,올리는
1158,거야
1163,살아
1164,있지
1165,제이
1167,죽었어
1169,무슨
1171,있야
1173,그냥
1174,학교
1176,빡세서
1179,근데
1180,오늘
1181,수업
1183,째고
1184,서울
1185,왔오
1186,많이
1187,힘들지
1189,오늘
1190,뭐해
1192,창석이
1193,보지롱
1194,어제도
1195,봤지롱
1197,좋다
1198,좋아
1200,서영이
1201,좋겠네
1202,사귀는
1203,거지
1210,사귀는
1212,아니야
1213,오빠
1218,서로
1219,많이
1220,좋아한다
1222,했는데
1223,근데
1224,사귄다
1225,말은
1226,안했오
1230,그냥
1231,말은
1232,안해도
1233,암묵적으로
1234,사귀는
1235,거니
1236,괜찮겠다
1238,정수찌
1239,창석이
1240,들어갔다
1241,흑흑
1243,언제
1245,나와
1247,주뒤
1254,에라이
1263,전역은
1264,언제
1265,하셔
1267,또로록이당
1268,공군은
1269,병장이
1270,개월
1271,이래
1272,길다
1273,길다
1274,흐흫
1275,오빠
1276,행복해
1277,행복하냐구
1278,아고
1279,이제
1280,병장이구나
1283,진짜
1284,자랑해도
1286,완존
1287,해바바
1292,내가
1293,요즘
1297,챙겨먹
1298,오늘도
1299,헬스
1300,갔다가
1301,아무것도
1303,먹는다고
1304,얘기하니깐
1305,이렇게
1306,해준다
1309,진짜
1310,다정하시다
1312,오빠
1314,받아따
1315,복복복
1316,흐흐흐흐
1318,먹으셨남
1319,다요트중이라
1321,서영이
1322,진짜
1324,빼고
1325,있다
1326,진짜
1329,그런거
1330,없오
1332,치팅데이도
1333,아니고
1334,치팅위
1335,크였다
1337,연애
1338,초반인데
1339,서영아
1340,마음껏
1341,먹어
1342,어우야
1343,창석씨
1344,훈훈하다
1345,눈버
1346,예쁘다
1348,기엽지
1349,우리
1350,연애
1351,안한다니깐
1352,오빠
1354,참나
1355,둘이
1356,아주
1357,꿀이
1358,떨어지네
1359,이래도
1360,연애
1363,창석이
1364,전역
1365,하려면
1366,멀었자나
1367,먼저
1368,말해
1374,아니
1375,제가
1376,뭐가
1377,좋다고
1378,곰신하나요
1379,정수님
1380,그럼
1381,지금
1382,그냥
1383,만나는
1384,거야
1386,알아서
1389,서영아
1391,할거라
1392,믿어
1396,으으음
1397,머라해야
1398,되지
1399,지금
1400,안사귈
1401,이유는
1402,없는데
1403,뭔가
1404,우리
1405,지금
1406,되게
1407,해서
1408,썸타는
1410,같구
1411,잼써
1413,서로
1414,좋다구
1415,다하고
1416,헤헤
1417,서로
1418,언젠간
1419,사귈거
1420,아는데
1421,그냥
1422,지금은
1423,지금
1424,대로로
1425,조아
1428,응응
1429,무슨
1430,말인지는
1431,알겠다
1432,창석씨는
1433,일주일에
1434,한번씩
1435,나와
1437,아니
1438,오빠
1440,한달에
1441,한번
1444,뒤에
1445,볼수잌을
1447,알았는데
1448,못나올
1450,같아서
1451,내가
1452,가게
1455,오빠는
1456,오때
1457,오때
1458,어떤
1459,분이야
1462,거의
1463,롱디네
1464,그래두
1465,면회
1468,있고
1469,이제
1471,되니
1472,좋겠다
1474,나는
1475,정말
1476,좋지
1477,정말
1478,똑똑해서
1479,서로
1480,자극도
1481,되고
1482,처음인
1484,같아
1485,이런
1486,사람
1487,우와
1488,좋당
1490,분이야
1491,로스쿨
1492,그럴
1494,알았지
1495,내가
1496,에베
1497,베베베
1498,창석이
1501,일단
1502,우리
1503,사이부터
1504,해결내고
1505,오빠
1506,우리는
1507,되게
1508,잔잔한데
1509,얘도
1510,지쳐있었고
1511,나도
1512,지쳐있었고
1513,그래서
1514,그런가
1515,뭔가
1517,다이나
1518,믹한
1519,그런
1521,없단
1522,말야
1523,항상
1524,잔잔해
1525,흐암
1526,그런
1527,관계도
1528,서로
1529,좋아하는
1530,걸까
1531,서로
1532,맞는
1533,상황에
1534,맞는
1535,연애
1536,하는
1538,같아
1540,너무
1541,복잡하게
1542,생각하지
1543,말고
1544,그래도
1545,보면
1546,엄청
1547,설레고
1548,그러지
1549,않아
1551,오빠
1552,우리
1553,요즘
1555,조아
1557,설레요
1559,기여어
1560,죽게써
1561,몬가
1562,서로
1564,솔직해진거
1565,같오
1567,서로
1568,표현도
1569,많이
1570,하구
1571,헤헤
1572,토요일에
1573,대구
1574,가지롱
1579,귀엽다
1580,서영아
1583,만나
1584,아직
1587,어리고
1588,시간도
1589,많은데
1590,뭐가
1591,제일
1592,좋아
1593,창석이의
1595,창석이
1596,만나구
1597,와써
1598,오빠
1600,다른
1601,사무실에서
1602,코팅기
1603,훔쳐오고
1604,도서관에서
1605,안쓰는
1607,리본
1608,자르고
1609,친구한테
1610,캘리그라피
1611,시켜서
1612,만들었대
1614,진짜
1616,너무
1617,귀엽지
1618,어어어우엉엉
1619,너무
1620,예쁘고
1621,착해
1623,헤헤헤헤헤헤
1624,주머니에서
1625,머리끈이랑
1627,꺼내더니
1628,묶어준다
1630,예뻐
1631,너무
1632,사람이
1634,서영아
1635,드디어
1636,내가
1637,괜히
1639,뿌듯하네
1641,그래서
1642,결혼은
1643,언제해
1645,언제
1646,올릴
1647,거야
1656,미쳤나봐
1657,미쳤나봐
1658,정수씨
1662,뿌지
1663,헤헤
1665,서영아
1666,저거
1667,어디서
1669,나도
1670,여친
1671,이번주
1672,수욜
1673,생일이
1674,어서
1675,지금
1676,카드
1677,준비
1678,중인데
1686,오빠도
1687,그림
1688,그리게
1689,그림이라도
1690,사진이라도
1691,붙이게
1695,저거
1697,텐바이텐에서
1698,샀는데
1699,이번주
1700,수욜이면
1701,약간
1702,빡시네
1705,두개
1706,남앗는데
1717,오홍
1718,고마워
1720,신기하다
1722,이번주
1723,삼전
1724,시험보러
1725,간다
1728,대박
1729,오빠
1730,어디루
1731,넣어써
1733,부분
1734,마케팅
1735,해외영업
1736,근데
1737,진짜
1739,겁나
1740,어려워
1741,으아
1742,고생이네
1743,정수찌
1745,오빠
1746,취업하면
1747,진짜
1748,재밌게
1749,일할고
1750,같아
1752,오빠
1753,너무
1754,예쁘다
1755,진짜
1757,어울려
1761,지키고
1762,있즤
1763,예전에
1764,써준거
1765,읽다가
1767,찡해따
1769,고마워
1770,롱디가
1771,얼마
1773,남았지만
1775,당연하지
1776,서영이는
1777,창석씨랑
1778,예쁘게
1779,보고
1780,있지
1781,나는
1782,우리
1783,예쁘지만
1784,안본지
1786,오래
1787,되었네용
1789,오빠
1790,그분
1791,언제
1795,많이
1796,보고
1797,싶지
1798,아직
1799,조금
1800,남았긴
1801,했어
1802,월에
1804,근데
1805,다른
1807,너무
1809,맞아서
1810,괜찮을
1812,같아
1813,서영
1814,시험은
1816,마무리
1817,했어
1819,정수
1822,멀었댜
1823,나는
1825,뭐야
1826,서영아
1827,그대신
1829,취직
1831,될거야
1832,엄청
1835,요즘
1836,엄청
1837,후회중이야
1840,오빠가
1841,후회하면
1843,어뜨케
1844,아냐
1845,나는
1846,순수
1847,문과
1850,머리하고
1851,있다
1852,존잘
1853,정수네
1855,나는
1856,말이야
1857,트로이
1859,보러
1860,갔네
1862,창석씨는
1863,이제
1864,언제
1866,깜다기야
1867,욕하는
1869,알았네
1871,우리
1874,흐흐
1875,근데
1876,사실
1877,창석이가
1878,못나오는
1880,아니라
1882,시험이
1883,일에
1884,끝나요
1885,써영아
1886,오관스시
1887,저녁
1888,인데
1889,부터
1890,기다리몀
1891,먹을
1893,있겠지
1894,엉엉
1895,아마요
1897,근데
1898,저녁에
1900,한번
1901,가봤는데
1902,그때는
1905,정도로
1906,유명하지는
1907,않았어서
1908,갠차났오
1909,근데
1910,갠차늘거
1911,같은데
1912,여자친구분이랑
1913,가게요
1914,응응
1916,먹고
1917,데이트
1918,회기에서
1919,하는데
1920,뭐가
1921,좋을까
1922,으음
1924,먹고
1928,저때
1929,나랑
1930,갔던
1931,거기
1932,라운지도
1933,갠찬코
1934,버킷리스트라고
1935,라운지보다는
1936,쪼금
1937,비싼데
1938,거기도
1939,분위기
1940,완전
1941,갠찮고
1942,날씨
1943,저녁에
1944,안추우면
1945,외대가서
1946,앉아있어두
1947,좋을듯
1948,오오
1949,오키오키
1950,고마우이
1952,시험은
1954,보고
1955,있어
1956,오관스시
1957,진짜
1958,너무
1959,맛있다
1962,미쳤다
1963,나도
1964,너무
1965,가고
1966,싶다
1967,회기
1968,최고의
1969,식당이야
1970,진짜
1971,거기
1972,진짜
1973,말도
1974,안되는
1975,가격이야
1976,창석씨는
1977,언제
1978,보아
1980,금요일
1981,드디어
1982,본다
1983,엉엉
1984,내일
1985,시험
1986,끝나
1987,여행가요
1988,너무
1989,수고했어
1991,에고
1992,남들
1996,보느라
1997,고생했다
1998,서영아
1999,오홍
2000,여행
2001,어디로
2003,정수찌
2004,히히히히히
2007,현생
2008,살구
2009,있어
2010,오빠
2011,주위에
2012,소개팅
2014,사람
2015,없어
2017,고등학교
2018,친구
2019,이댄데
2020,소개팅
2021,잡아
2022,달래
2029,어떤
2030,스타일
2031,좋아하셔
2032,듬직하고
2033,댕댕이
2034,스타일
2036,차분한
2037,스타일
2038,이라는데
2046,자기가
2048,산만해서
2049,듬직한게
2050,좋대
2052,자기가
2053,개고
2054,남자는
2056,같은게
2057,좋대
2058,외모는
2059,외모는
2061,안본대
2062,인성
2063,무조건
2064,인성이래
2068,친구가
2069,사진
2070,보내줘두
2071,된대욤
2072,친구분은
2073,성격
2074,어때
2075,으으음
2076,되게
2077,서영이랑
2078,동갑
2079,쫑알
2080,쫑알
2081,응응
2082,사실
2085,안본지
2086,너무
2087,오래됐어
2088,둘다
2089,바빠서
2093,강아지
2094,키우고
2095,강아지
2096,되게
2097,좋아하
2100,차분하지는
2101,않오
2102,밝아
2103,혹시
2104,사진
2106,있엉
2108,친구들
2110,명이
2111,관심
2112,있어
2113,한닼
2124,서영아
2125,내가
2126,명을
2127,소개할
2128,건데
2129,친구분보고
2131,소개팅이니
2135,하라고
2145,웃겨
2153,친구
2154,갠찬태
2155,사진
2156,있오
2159,번째
2160,고려대
2161,재학
2165,영어
2166,완전
2168,하구
2169,엄청
2170,착해
2171,순수하고
2172,내가
2173,보증
2174,피지컬이
2175,깡패야
2176,나머지
2178,명은
2179,받는중
2180,친구
2181,좋대요
2182,흐흐
2183,정수
2184,보증이라니
2187,팔게
2192,칼같구만
2196,소개팅
2197,만렙이야
2198,정수찌
2208,너무
2210,같았어
2212,좋아
2213,좋아
2218,번째
2219,고려대
2220,학번
2221,성격
2222,유머러스하고
2223,이해심
2224,많아
2225,오빠
2226,오삐
2227,한분은
2229,고시생이셔서
2231,쪼끔
2232,부담되구
2233,한분은
2234,되게
2235,좋았대
2236,거마어
2237,경태가
2238,좋았나뷰네
2240,응응
2241,다행이다
2245,고마
2246,어여
2249,나는
2250,뭔가
2251,그럴거
2252,같앗어
2253,응응
2255,소개팅
2256,원하는
2257,친구들
2258,많으니
2259,언제든지
2260,연락줘
2261,서영아
2262,나도
2263,오늘
2264,학교에
2265,잔나비
2266,온다
2269,여자친구랑
2270,같이
2271,보러
2272,가려구
2273,오빠
2274,오빠
2275,잔나비
2279,진짜
2280,무대
2281,대박이야
2282,흐흐
2283,여자친구분이랑
2284,본다니
2285,조케따
2286,근데
2287,말이야
2288,오빠
2290,경태님
2291,모쏠이셔
2293,친구가
2294,약간
2295,당황스럽다구
2296,카톡
2297,왔는데
2300,이러셔서
2301,경태님은
2302,관심
2303,없으신건가
2305,친구가
2306,약간
2307,어떻게
2308,해야
2309,하나
2310,고민인가봐
2312,근데
2314,당사자분께는
2315,말씀드리지
2316,말아줄
2318,있어
2319,그냥
2320,오빠가
2321,봤을
2323,어떤
2324,분인지
2325,헐무냐
2326,뭐야
2327,경태이시끼
2328,내가
2329,슬쩍
2330,물어볼게
2331,미안해
2332,서영아
2333,오늘
2334,잔나비
2335,보다가
2336,정말
2337,깔리고
2338,치이고
2344,오빠
2345,사람
2346,많았어
2347,근데
2348,외부인
2349,못들어가는
2351,아냐
2354,근데
2355,잔나비
2357,보고
2358,싶다
2360,창석이
2361,잔나비
2362,진짜
2363,진짜
2364,좋아하는데
2365,못봐서
2366,속상쓰
2367,담에
2369,공연
2370,갈라고
2371,우리
2372,주중
2373,축제는
2374,외부인
2375,제한
2376,없어서
2378,진짜
2379,잘하더라
2380,창석씨는
2382,언제
2383,보러
2387,담주에
2388,나온대
2392,오빠
2394,회기에
2396,구해따
2398,말부터
2399,살지롱
2401,진짜
2402,혼자
2403,사는
2404,거야
2405,아님
2406,친구랑
2407,셰어
2408,하우스
2410,혼자
2418,혼자
2420,아니겠지
2421,근데
2422,쨌든
2423,혼자
2430,아아
2436,집들이
2437,하시나여
2438,이번에
2439,경희대
2440,축제
2441,잔나비랑
2443,누구
2444,누구
2445,왔었어
2446,우리
2447,이이
2448,싸이랑
2449,헤이즈
2450,디피
2451,알라이브
2452,제시
2453,볼사
2454,박명수
2455,이케
2457,완전
2458,좋았네
2460,재즈
2461,페스티벌은
2462,어땠어
2463,항상
2464,가고
2465,싶었는데
2466,궁금하더랑
2467,아아아앙
2468,너무
2469,좋아써
2470,오빠
2471,오빠
2472,라우브
2473,알아
2475,진짜
2476,진짜
2477,좋아해서
2479,보러
2480,간건데
2481,분위기랑
2483,좋더라
2485,오빠
2486,집들이
2487,당연히
2488,하죠
2491,라우브
2492,왔었구나
2493,집들이
2494,언제
2495,할거야
2497,그때
2498,이후로
2499,상프
2500,애들
2501,만난
2503,있어
2504,오빠
2505,있겠어
2513,세혁이
2514,그때
2515,한번
2516,봤댜
2523,오홍
2524,사실
2525,우리는
2526,저번에
2529,대국민사과처럼
2530,모였었다
2533,대국민
2534,사과는
2535,모야
2549,기룽이
2550,와서
2551,다희랑
2552,그때
2553,오해
2554,있었던
2556,풀고
2557,나도
2558,갔었고
2559,그때
2560,해윤
2561,다희
2562,혜윤
2563,지혜
2565,기룽
2567,이렇게
2568,모였었어
2570,아니
2571,그게
2572,무슨
2575,너무
2576,웃기다
2577,정하오빠는
2578,안오고
2579,정하는
2580,내가
2581,얘기
2583,들었는데
2584,진짜
2585,이제
2586,앞으로
2590,같아
2597,이거
2598,팝콘각
2601,오빠
2602,우리
2603,얼른
2604,보자
2605,대체
2606,정하오빠는
2608,짓을
2609,하고
2610,다닌
2611,거야
2616,응응
2617,서영쓰
2618,시험
2619,이제
2620,마무리
2621,되었지
2624,어제
2625,하나
2626,끝나구
2627,이제
2629,바쁘지
2631,오빠
2632,오빠
2633,아직도
2634,스터디서
2635,치해
2637,오늘
2638,인턴
2639,면접
2640,보러
2641,강남
2642,간다
2645,이번주
2646,일요일
2647,마지막
2648,마지막
2649,수업이다
2651,서영아
2652,어디
2653,인턴
2654,보러
2656,나나
2657,휴먼스케이프라고
2658,블록체인
2659,스타트
2660,업인뎅
2661,학교랑
2662,연계해서
2663,학점
2664,받는겈
2665,회사
2666,분위기
2667,너무
2668,좋아서
2670,붙고
2671,싶은데
2673,센가벼
2675,다른
2676,학교에서도
2677,엄청
2678,넣었대
2680,대박
2682,추카해
2683,서영아
2684,그런
2686,신경
2687,쓰지
2688,말구
2690,볼거야
2691,면접
2692,어땠어
2694,이따
2695,다섯시
2697,지금
2699,듣구
2700,있닼
2708,아니
2709,서영씨
2710,이게
2711,머에오
2713,면접
2714,준비는
2716,했어
2717,오빠
2719,어제
2720,면접
2722,봐써
2723,근데
2724,인사쪽일이라
2725,나랑
2726,맞을지
2727,고민하시나봐
2729,커리어랑
2730,달라서
2732,나도
2733,인사쪽인지
2734,모르고
2735,갔닼
2748,진짜
2749,심하다
2750,이건
2751,아아아
2752,인사쪽이었구나
2754,그니깐
2756,분들은
2757,무슨
2758,죄야
2760,실물이랑
2761,다르다고
2763,먹던데
2764,스서
2765,마케팅
2766,저딴
2767,식으러
2768,하는
2770,진짜
2771,감수성
2772,제로야
2773,씨오도
2774,젊더만
2775,어휴
2778,말이
2779,오빠
2781,면접
2782,붙었다구
2783,연락
2784,왔다
2785,헤헤
2787,헐헗
2788,축하해
2789,출근
2790,하는
2791,거야
2792,으으응
2793,방학때
2798,배워와서
2799,창업하고
2800,싶어
2804,하계
2805,인턴이징
2806,하면
2807,도움
2808,많이
2810,거야
2811,창석씨랑은
2813,만나구
2814,있지
2815,응응
2816,오빠
2818,전역
2819,몇일
2820,남아써
2822,하계
2823,인턴인데
2824,휴학할거라
2825,길게
2827,수도
2828,있구
2829,오빠
2831,고대
2832,신입생애한테
2833,수학
2834,과외
2835,받을
2845,미치겠다
2848,과외를
2849,받는다구
2850,오오
2851,창석씨
2852,이제
2853,얼마
2855,남았네
2857,조금만
2859,힘냉
2860,과외
2862,받아
2864,수학
2865,너무
2866,못해서
2868,수학
2869,제대로
2870,공부해보고
2871,싶어서
2872,공대생
2873,친구에게
2874,받아보려구용
2876,그래서
2877,아는
2878,친구한테
2879,받는
2880,거야
2881,인턴은
2882,두달
2883,일하는
2884,거야
2886,서영아
2887,나두
2888,취업했다
2891,정수찌
2892,무슨
2893,일이야
2895,오빠
2896,진짜로
2897,응앙
2898,지금
2899,어딜
2900,가야할지
2901,고민이야
2902,서영쓰는
2903,출근
2904,몇일부터야
2905,정수찌
2907,담주
2908,월요일이요
2909,회사는
2910,정해써
2911,헐헐
2912,이야
2913,서영이
2914,직장인
2916,창석씨는
2917,전역했어
2919,아직
2920,고민중이야
2922,창석이는
2924,남았어
2925,오빠
2928,오빠
2929,오빠
2930,만나서
2931,얘기해줘
2932,언제
2933,시간
2934,되나욤
2935,정수찌
2936,저는
2937,화목금은
2938,토익학원
2939,갈거라
2940,월수
2942,이후가
2943,좋아욤
2945,아아아
2946,착각했다
2947,서영쓰
2948,인턴
2949,위치는
2950,어디야
2951,정수
2952,하이하이
2954,오랜만에
2955,바로
2956,봤다
2962,역삼이야
2971,그러겡
2973,바로
2974,봤네
2975,그럼
2976,직무가
2977,아예
2978,인사
2979,관리
2980,쪽이여
2981,정슈
2982,으음
2983,근데
2984,회사가
2985,되게
2986,수평적이고
2987,사람들
2989,회사
2990,너무
2991,좋아하고
2992,복지도
2993,좋고
2994,좋은
2995,사람을
2996,뽑고
2997,싶어
2998,하는데
2999,막상
3000,공고
3001,올리면
3002,똑같아서
3003,인사를
3004,위한
3005,대외적인
3006,이미지
3008,구축하고
3009,싶어해
3011,팀이
3012,구래서
3013,사실상
3014,회사
3015,브랜딩이지
3016,그리구
3018,프로젝트
3019,단위로
3020,움직여서
3021,내가
3022,관심
3023,있는
3026,수도
3027,있고
3031,근데
3032,영어
